filename,structure,parent,is_parent,strain,verdict,ops,n_ops,nsym,spacegroup,parent_verdict,verdict_same_as_parent,msg_type,bns,uni,sse_eV,gamma_avg_meV,m1_muB,m2_muB,m1_abs_muB,m_asymmetry_muB,antiparallel,m_total_abs_muB
POSCAR_As2Cr2_4_z050,As2Cr2_4_z050,As2Cr2_4,False,z050,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmcm,conventional_AFM_inversion,True,3,63.460,558,0.015783,1.94,4.135,-4.133,4.135,0.0019999999999997797,True,0.002
POSCAR_As2Cr2_4_z975,As2Cr2_4_z975,As2Cr2_4,False,z975,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Cmcm,conventional_AFM_inversion,True,3,63.460,558,0.01708,2.562,4.057,-4.056,4.057,0.001000000000000334,True,0.002
POSCAR_As2Mo2_1,As2Mo2_1,As2Mo2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.787982,0.545,2.34,-2.34,2.34,0.0,True,0.0
POSCAR_As2Mo2_1_st025,As2Mo2_1_st025,As2Mo2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.793091,0.536,2.586,-2.586,2.586,0.0,True,0.0
POSCAR_As2Mo2_1_st050,As2Mo2_1_st050,As2Mo2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,1.034625,0.505,2.799,-2.799,2.799,0.0,True,0.0
POSCAR_As2Mo2_1_st950,As2Mo2_1_st950,As2Mo2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.91958,0.445,1.341,-1.341,1.341,0.0,True,0.0
POSCAR_As2Mo2_1_st975,As2Mo2_1_st975,As2Mo2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.851399,0.524,2.032,-2.032,2.032,0.0,True,0.0
POSCAR_As2Mo2_1_z025,As2Mo2_1_z025,As2Mo2_1,False,z025,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,0.825663,0.599,2.42,-2.42,2.42,0.0,True,0.0
POSCAR_As2Mo2_1_z050,As2Mo2_1_z050,As2Mo2_1,False,z050,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,0.85641,0.463,2.493,-2.493,2.493,0.0,True,0.0
POSCAR_As2Mo2_1_z950,As2Mo2_1_z950,As2Mo2_1,False,z950,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,0.765184,0.535,2.138,-2.138,2.138,0.0,True,0.0
POSCAR_As2Mo2_1_z975,As2Mo2_1_z975,As2Mo2_1,False,z975,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,0.865291,0.535,2.245,-2.245,2.245,0.0,True,0.0
POSCAR_As2Mo2_3,As2Mo2_3,As2Mo2_3,True,none,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.669785,1.089,1.29,-1.294,1.29,0.0040000000000000036,True,0.004
POSCAR_As2Mo2_3_st975,As2Mo2_3_st975,As2Mo2_3,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.083541,0.477,0.055,-0.056,0.055,0.0010000000000000009,True,0.001
POSCAR_As2Mo2_3_x950,As2Mo2_3_x950,As2Mo2_3,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.750309,0.202,0.894,-0.894,0.894,0.0,True,0.0
POSCAR_As2Mo2_3_x975,As2Mo2_3_x975,As2Mo2_3,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.77387,0.053,1.193,-1.193,1.193,0.0,True,0.0
POSCAR_As2Mo2_3_y975,As2Mo2_3_y975,As2Mo2_3,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.7735,0.04,1.193,-1.193,1.193,0.0,True,0.0
POSCAR_As2Mo2_4,As2Mo2_4,As2Mo2_4,True,none,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.013832,3.536,1.662,-1.664,1.662,0.0020000000000000018,True,0.003
POSCAR_As2Mo2_4_st025,As2Mo2_4_st025,As2Mo2_4,False,st025,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.012847,3.772,2.103,-2.103,2.103,0.0,True,0.002
POSCAR_As2Mo2_4_st050,As2Mo2_4_st050,As2Mo2_4,False,st050,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.015537,5.338,2.589,-2.584,2.589,0.004999999999999893,True,0.004
POSCAR_As2Mo2_4_st975,As2Mo2_4_st975,As2Mo2_4,False,st975,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.014885,3.186,1.04,-1.038,1.04,0.0020000000000000018,True,0.001
POSCAR_As2Mo2_4_x025,As2Mo2_4_x025,As2Mo2_4,False,x025,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.014758,3.789,1.812,-1.814,1.812,0.0020000000000000018,True,0.003
POSCAR_As2Mo2_4_y025,As2Mo2_4_y025,As2Mo2_4,False,y025,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8,Pmmn,conventional_AFM_inversion,True,3,129.413,1073,0.013445,3.816,1.862,-1.86,1.862,0.0020000000000000018,True,0.001
POSCAR_As2Mo2_4_z050,As2Mo2_4_z050,As2Mo2_4,False,z050,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.013309,4.161,1.902,-1.901,1.902,0.0009999999999998899,True,0.0
POSCAR_As2Mo2_4_z950,As2Mo2_4_z950,As2Mo2_4,False,z950,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.013513,2.99,1.157,-1.154,1.157,0.0030000000000001137,True,0.002
POSCAR_As2Mo2_4_z975,As2Mo2_4_z975,As2Mo2_4,False,z975,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16,P4/nmm,conventional_AFM_inversion,True,3,129.413,1073,0.013802,3.623,1.398,-1.393,1.398,0.004999999999999893,True,0.004
POSCAR_As2Nb2_2,As2Nb2_2,As2Nb2_2,True,none,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.014892,0.471,0.006,-0.004,0.006,0.002,True,0.002
POSCAR_As2Nb2_2_y025,As2Nb2_2_y025,As2Nb2_2,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.005726,0.097,0.002,-0.002,0.002,0.0,True,0.0
POSCAR_As2Ni2_1,As2Ni2_1,As2Ni2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.039255,0.48,0.019,-0.02,0.019,0.0010000000000000009,True,0.001
POSCAR_As2Ni2_1_x025,As2Ni2_1_x025,As2Ni2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.006353,0.184,0.002,-0.003,0.002,0.001,True,0.0
POSCAR_As2Ni2_1_x050,As2Ni2_1_x050,As2Ni2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.006627,0.133,0.003,-0.003,0.003,0.0,True,0.0
POSCAR_As2Ni2_1_y025,As2Ni2_1_y025,As2Ni2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.00749,0.504,0.002,-0.003,0.002,0.001,True,0.001
POSCAR_As2Ni2_1_y050,As2Ni2_1_y050,As2Ni2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.007334,0.461,0.002,-0.004,0.002,0.002,True,0.001
POSCAR_As2Ni2_1_z050,As2Ni2_1_z050,As2Ni2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.015835,0.27,0.006,-0.007,0.006,0.001,True,0.001
POSCAR_As2Ru2_2,As2Ru2_2,As2Ru2_2,True,none,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.418411,1.204,1.052,-1.05,1.052,0.0020000000000000018,True,0.002
POSCAR_As2Ru2_2_st025,As2Ru2_2_st025,As2Ru2_2,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.466105,1.475,1.184,-1.183,1.184,0.0009999999999998899,True,0.001
POSCAR_As2Ru2_2_st050,As2Ru2_2_st050,As2Ru2_2,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.453433,2.3,1.471,-1.475,1.471,0.0040000000000000036,True,0.004
POSCAR_As2Ru2_2_st950,As2Ru2_2_st950,As2Ru2_2,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.498606,0.56,0.824,-0.825,0.824,0.0010000000000000009,True,0.0
POSCAR_As2Ru2_2_st975,As2Ru2_2_st975,As2Ru2_2,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.454282,0.517,0.923,-0.922,0.923,0.0010000000000000009,True,0.001
POSCAR_As2Ru2_2_x950,As2Ru2_2_x950,As2Ru2_2,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.512908,1.756,1.095,-1.091,1.095,0.0040000000000000036,True,0.004
POSCAR_As2Ru2_2_x975,As2Ru2_2_x975,As2Ru2_2,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.448862,0.915,1.04,-1.038,1.04,0.0020000000000000018,True,0.002
POSCAR_As2Ru2_2_y950,As2Ru2_2_y950,As2Ru2_2,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,194.269,1499,0.531928,1.341,1.121,-1.122,1.121,0.001000000000000112,True,0.0
POSCAR_As2Ru2_2_y975,As2Ru2_2_y975,As2Ru2_2,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,194.269,1499,0.472193,1.118,1.044,-1.044,1.044,0.0,True,0.0
POSCAR_As2Ru2_2_z025,As2Ru2_2_z025,As2Ru2_2,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.414503,1.292,1.138,-1.138,1.138,0.0,True,0.0
POSCAR_As2Ru2_2_z950,As2Ru2_2_z950,As2Ru2_2,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.412548,0.743,0.865,-0.865,0.865,0.0,True,0.001
POSCAR_As2Ru2_2_z975,As2Ru2_2_z975,As2Ru2_2,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,12,24,P6_3/mmc,ALTERMAGNET,True,3,194.269,1499,0.418625,0.878,0.952,-0.952,0.952,0.0,True,0.0
POSCAR_As2V2_1,As2V2_1,As2V2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.656042,0.123,2.19,-2.19,2.19,0.0,True,0.0
POSCAR_As2V2_1_st025,As2V2_1_st025,As2V2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.663176,0.112,2.264,-2.264,2.264,0.0,True,0.0
POSCAR_As2V2_1_st050,As2V2_1_st050,As2V2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.646659,0.104,2.336,-2.336,2.336,0.0,True,0.0
POSCAR_As2V2_1_st950,As2V2_1_st950,As2V2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.603654,0.113,2.027,-2.027,2.027,0.0,True,0.0
POSCAR_As2V2_1_st975,As2V2_1_st975,As2V2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.692128,0.111,2.116,-2.116,2.116,0.0,True,0.0
POSCAR_As2V2_1_x025,As2V2_1_x025,As2V2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.671571,0.158,2.211,-2.211,2.211,0.0,True,0.0
POSCAR_As2V2_1_x050,As2V2_1_x050,As2V2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.641712,0.206,2.231,-2.231,2.231,0.0,True,0.0
POSCAR_As2V2_1_x950,As2V2_1_x950,As2V2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.664676,0.121,2.154,-2.154,2.154,0.0,True,0.0
POSCAR_As2V2_1_x975,As2V2_1_x975,As2V2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.658972,0.132,2.171,-2.171,2.171,0.0,True,0.0
POSCAR_As2V2_1_y025,As2V2_1_y025,As2V2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.62144,2.08,2.22,-2.217,2.22,0.0030000000000001137,True,0.003
POSCAR_As2V2_1_y050,As2V2_1_y050,As2V2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.566872,0.186,2.24,-2.24,2.24,0.0,True,0.0
POSCAR_As2V2_1_y950,As2V2_1_y950,As2V2_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.569024,6.844,2.087,-2.083,2.087,0.0040000000000000036,True,0.004
POSCAR_As2V2_1_y975,As2V2_1_y975,As2V2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/m,ALTERMAGNET,True,3,63.463,561,0.672284,0.159,2.151,-2.151,2.151,0.0,True,0.0
POSCAR_As2V2_1_z025,As2V2_1_z025,As2V2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.642444,0.124,2.217,-2.217,2.217,0.0,True,0.0
POSCAR_As2V2_1_z050,As2V2_1_z050,As2V2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.68471,0.121,2.243,-2.243,2.243,0.0,True,0.0
POSCAR_As2V2_1_z950,As2V2_1_z950,As2V2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.602593,0.288,2.144,-2.143,2.144,0.001000000000000334,True,0.0
POSCAR_As2V2_1_z975,As2V2_1_z975,As2V2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Cmcm,ALTERMAGNET,True,3,63.463,561,0.661991,0.191,2.167,-2.166,2.167,0.0009999999999998899,True,0.0
POSCAR_As2V2_2,As2V2_2,As2V2_2,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.82987,1.121,2.237,-2.238,2.237,0.0009999999999998899,True,0.001
POSCAR_As2V2_2_st025,As2V2_2_st025,As2V2_2,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.811532,0.862,2.339,-2.339,2.339,0.0,True,0.001
POSCAR_As2V2_2_st050,As2V2_2_st050,As2V2_2,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.828835,1.002,2.426,-2.427,2.426,0.0009999999999998899,True,0.001
POSCAR_As2V2_2_st950,As2V2_2_st950,As2V2_2,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,1.141372,1.033,1.892,-1.893,1.892,0.001000000000000112,True,0.0
POSCAR_As2V2_2_st975,As2V2_2_st975,As2V2_2,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,I4_1md,ALTERMAGNET,True,3,109.242,902,0.899129,1.13,2.103,-2.104,2.103,0.0009999999999998899,True,0.001
POSCAR_As2V2_2_z025,As2V2_2_z025,As2V2_2,False,z025,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,0.73057,1.33,2.256,-2.258,2.256,0.002000000000000224,True,0.002
POSCAR_As2V2_2_z050,As2V2_2_z050,As2V2_2,False,z050,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,0.765801,0.988,2.276,-2.277,2.276,0.001000000000000334,True,0.0
POSCAR_As2V2_2_z950,As2V2_2_z950,As2V2_2,False,z950,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,1.054532,1.245,2.194,-2.195,2.194,0.0009999999999998899,True,0.001
POSCAR_As2V2_2_z975,As2V2_2_z975,As2V2_2,False,z975,ALTERMAGNET,mirror/rotoinv,1,2,Cc,ALTERMAGNET,True,3,109.242,902,0.95361,1.236,2.215,-2.216,2.215,0.001000000000000334,True,0.0
POSCAR_As4Cr2_1,As4Cr2_1,As4Cr2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.333181,0.724,3.659,-3.659,3.659,0.0,True,0.001
POSCAR_As4Cr2_1_st025,As4Cr2_1_st025,As4Cr2_1,False,st025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.334313,0.346,3.752,-3.752,3.752,0.0,True,0.0
POSCAR_As4Cr2_1_st050,As4Cr2_1_st050,As4Cr2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.392161,0.77,3.838,-3.838,3.838,0.0,True,0.0
POSCAR_As4Cr2_1_st950,As4Cr2_1_st950,As4Cr2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.453544,0.388,3.429,-3.429,3.429,0.0,True,0.0
POSCAR_As4Cr2_1_st975,As4Cr2_1_st975,As4Cr2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.353122,0.541,3.549,-3.55,3.549,0.0009999999999998899,True,0.001
POSCAR_As4Cr2_1_x025,As4Cr2_1_x025,As4Cr2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.328265,0.334,3.666,-3.666,3.666,0.0,True,0.0
POSCAR_As4Cr2_1_x050,As4Cr2_1_x050,As4Cr2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.339924,0.329,3.676,-3.677,3.676,0.0009999999999998899,True,0.0
POSCAR_As4Cr2_1_x950,As4Cr2_1_x950,As4Cr2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.366618,0.504,3.67,-3.67,3.67,0.0,True,0.0
POSCAR_As4Cr2_1_x975,As4Cr2_1_x975,As4Cr2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.351546,0.531,3.666,-3.667,3.666,0.0009999999999998899,True,0.0
POSCAR_As4Cr2_1_y025,As4Cr2_1_y025,As4Cr2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.328938,0.514,3.717,-3.718,3.717,0.0009999999999998899,True,0.0
POSCAR_As4Cr2_1_y050,As4Cr2_1_y050,As4Cr2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.329224,0.389,3.767,-3.767,3.767,0.0,True,0.0
POSCAR_As4Cr2_1_y950,As4Cr2_1_y950,As4Cr2_1,False,y950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.350698,0.418,3.559,-3.56,3.559,0.0009999999999998899,True,0.001
POSCAR_As4Cr2_1_y975,As4Cr2_1_y975,As4Cr2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.339696,0.474,3.604,-3.605,3.604,0.0009999999999998899,True,0.0
POSCAR_As4Cr2_1_z025,As4Cr2_1_z025,As4Cr2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.321711,0.535,3.704,-3.704,3.704,0.0,True,0.0
POSCAR_As4Cr2_1_z050,As4Cr2_1_z050,As4Cr2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.32385,0.313,3.758,-3.758,3.758,0.0,True,0.0
POSCAR_As4Cr2_1_z950,As4Cr2_1_z950,As4Cr2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.405449,0.344,3.564,-3.565,3.564,0.0009999999999998899,True,0.0
POSCAR_As4Cr2_1_z975,As4Cr2_1_z975,As4Cr2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.337858,0.45,3.616,-3.616,3.616,0.0,True,0.0
POSCAR_As4Fe2_1,As4Fe2_1,As4Fe2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.90515,0.066,3.229,-3.229,3.229,0.0,True,0.0
POSCAR_As4Fe2_1_st050,As4Fe2_1_st050,As4Fe2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.728886,0.295,3.415,-3.415,3.415,0.0,True,0.0
POSCAR_As4Fe2_1_st950,As4Fe2_1_st950,As4Fe2_1,False,st950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.572258,0.11,2.32,-2.32,2.32,0.0,True,0.0
POSCAR_As4Fe2_1_st975,As4Fe2_1_st975,As4Fe2_1,False,st975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.679322,0.084,2.708,-2.708,2.708,0.0,True,0.0
POSCAR_As4Fe2_1_x025,As4Fe2_1_x025,As4Fe2_1,False,x025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.812578,0.075,3.292,-3.292,3.292,0.0,True,0.0
POSCAR_As4Fe2_1_x050,As4Fe2_1_x050,As4Fe2_1,False,x050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.867575,0.079,3.357,-3.357,3.357,0.0,True,0.0
POSCAR_As4Fe2_1_x950,As4Fe2_1_x950,As4Fe2_1,False,x950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.814144,0.088,3.102,-3.102,3.102,0.0,True,0.0
POSCAR_As4Fe2_1_x975,As4Fe2_1_x975,As4Fe2_1,False,x975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.928886,0.059,3.178,-3.178,3.178,0.0,True,0.0
POSCAR_As4Fe2_1_y025,As4Fe2_1_y025,As4Fe2_1,False,y025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.805026,0.098,3.28,-3.28,3.28,0.0,True,0.0
POSCAR_As4Fe2_1_y050,As4Fe2_1_y050,As4Fe2_1,False,y050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.785912,0.158,3.324,-3.324,3.324,0.0,True,0.0
POSCAR_As4Fe2_1_y975,As4Fe2_1_y975,As4Fe2_1,False,y975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.936586,0.073,3.177,-3.177,3.177,0.0,True,0.0
POSCAR_As4Fe2_1_z025,As4Fe2_1_z025,As4Fe2_1,False,z025,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.901474,0.179,3.265,-3.265,3.265,0.0,True,0.0
POSCAR_As4Fe2_1_z050,As4Fe2_1_z050,As4Fe2_1,False,z050,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.857287,0.07,3.294,-3.294,3.294,0.0,True,0.0
POSCAR_As4Fe2_1_z950,As4Fe2_1_z950,As4Fe2_1,False,z950,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.659143,0.122,2.778,-2.778,2.778,0.0,True,0.0
POSCAR_As4Fe2_1_z975,As4Fe2_1_z975,As4Fe2_1,False,z975,ALTERMAGNET,mirror/rotoinv|rotation,4,8,Pnnm,ALTERMAGNET,True,3,58.397,495,0.85141,0.074,3.189,-3.189,3.189,0.0,True,0.0
POSCAR_As8Co2_1,As8Co2_1,As8Co2_1,True,none,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/c,ALTERMAGNET,True,3,14.79,86,0.288694,0.655,0.192,-0.196,0.192,0.0040000000000000036,True,0.003
POSCAR_As8Co2_1_st050,As8Co2_1_st050,As8Co2_1,False,st050,ALTERMAGNET,mirror/rotoinv|rotation,2,4,P2_1/c,ALTERMAGNET,True,3,14.79,86,0.043281,3.509,0.006,0.008,0.006,0.002,False,0.002
