#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  64
# Band-Index:    1
   0.90499     -7.242259  0.000  0.000  0.000  0.036  0.349  0.000  0.000  0.556  0.000  0.941
   0.93515     -7.244715  0.000  0.000  0.000  0.036  0.353  0.000  0.000  0.551  0.000  0.941
   0.96532     -7.247008  0.000  0.000  0.000  0.036  0.356  0.000  0.000  0.547  0.000  0.940
   0.99549     -7.249094  0.000  0.000  0.000  0.036  0.359  0.000  0.000  0.544  0.000  0.939
   1.02565     -7.250936  0.000  0.000  0.000  0.036  0.362  0.000  0.000  0.541  0.000  0.939
   1.05582     -7.252492  0.000  0.000  0.000  0.036  0.364  0.001  0.000  0.538  0.001  0.939
   1.08599     -7.253741  0.000  0.000  0.000  0.036  0.365  0.003  0.000  0.534  0.002  0.939
   1.11615     -7.254668  0.000  0.000  0.000  0.036  0.360  0.011  0.000  0.524  0.008  0.938
   1.14632     -7.255281  0.000  0.006  0.000  0.032  0.317  0.073  0.000  0.460  0.051  0.938
   1.17648     -7.255551  0.000  0.012  0.000  0.024  0.237  0.190  0.000  0.345  0.131  0.938
   1.17648     -7.255551  0.000  0.012  0.000  0.024  0.237  0.190  0.000  0.345  0.131  0.938
   1.20665     -7.255316  0.000  0.004  0.000  0.032  0.324  0.064  0.000  0.469  0.044  0.938
   1.23682     -7.254825  0.000  0.000  0.000  0.036  0.360  0.011  0.000  0.524  0.008  0.938
   1.26698     -7.254088  0.000  0.000  0.000  0.036  0.364  0.004  0.000  0.533  0.003  0.938
   1.29715     -7.253089  0.000  0.000  0.000  0.036  0.364  0.002  0.000  0.536  0.002  0.938
   1.32732     -7.251831  0.000  0.000  0.000  0.036  0.362  0.002  0.000  0.539  0.001  0.939
   1.35748     -7.250337  0.000  0.000  0.000  0.036  0.358  0.003  0.000  0.540  0.002  0.939
   1.38765     -7.248634  0.000  0.000  0.000  0.036  0.351  0.009  0.000  0.537  0.006  0.938
   1.41781     -7.247506  0.009  0.030  0.014  0.004  0.047  0.429  0.011  0.073  0.307  0.923
   1.44798     -7.249580  0.012  0.034  0.018  0.000  0.002  0.484  0.014  0.002  0.350  0.916
   1.47815     -7.252716  0.013  0.034  0.020  0.000  0.000  0.478  0.016  0.001  0.349  0.910
   1.50831     -7.256720  0.014  0.034  0.024  0.000  0.000  0.470  0.017  0.000  0.347  0.908
   1.53848     -7.261469  0.016  0.034  0.026  0.000  0.000  0.463  0.018  0.000  0.345  0.903
   1.56865     -7.266841  0.017  0.034  0.028  0.000  0.000  0.457  0.018  0.000  0.344  0.900
   1.59881     -7.272692  0.019  0.034  0.030  0.000  0.000  0.451  0.019  0.000  0.343  0.897
   1.62898     -7.278870  0.020  0.034  0.032  0.000  0.000  0.446  0.019  0.000  0.341  0.895
   1.65914     -7.285205  0.021  0.036  0.035  0.000  0.000  0.441  0.019  0.000  0.341  0.891
   1.68931     -7.291499  0.022  0.036  0.037  0.000  0.000  0.437  0.017  0.000  0.339  0.888
   1.71948     -7.297534  0.024  0.036  0.037  0.000  0.000  0.432  0.017  0.000  0.337  0.886
   1.74964     -7.303047  0.024  0.039  0.039  0.000  0.000  0.429  0.017  0.000  0.335  0.883
   1.77981     -7.307746  0.028  0.039  0.041  0.000  0.000  0.425  0.017  0.000  0.332  0.879
   1.80998     -7.311298  0.029  0.041  0.041  0.000  0.000  0.422  0.015  0.000  0.329  0.878
   1.84014     -7.313310  0.030  0.041  0.043  0.000  0.000  0.419  0.015  0.000  0.326  0.874
   1.87031     -7.313347  0.032  0.043  0.043  0.000  0.000  0.417  0.015  0.000  0.321  0.871
   1.90047     -7.310923  0.034  0.045  0.043  0.000  0.000  0.414  0.015  0.000  0.316  0.867
   1.93064     -7.305504  0.035  0.047  0.044  0.000  0.000  0.411  0.015  0.000  0.311  0.863
   1.96081     -7.296521  0.037  0.049  0.046  0.000  0.000  0.408  0.015  0.000  0.305  0.859
   1.99097     -7.283368  0.038  0.051  0.046  0.000  0.000  0.406  0.015  0.000  0.299  0.856
   2.02114     -7.265435  0.040  0.054  0.046  0.000  0.000  0.403  0.015  0.000  0.293  0.852
   2.05131     -7.242127  0.043  0.057  0.047  0.000  0.000  0.401  0.017  0.000  0.286  0.848
   2.08147     -7.212903  0.044  0.057  0.047  0.000  0.000  0.398  0.018  0.000  0.280  0.845
   2.11164     -7.204743  0.000  0.000  0.000  0.040  0.234  0.000  0.000  0.666  0.000  0.941
   2.14180     -7.204282  0.000  0.000  0.000  0.040  0.231  0.000  0.000  0.669  0.000  0.941
   2.17197     -7.203911  0.000  0.000  0.000  0.040  0.228  0.000  0.000  0.671  0.000  0.941
   2.20214     -7.203617  0.000  0.000  0.000  0.040  0.226  0.000  0.000  0.674  0.000  0.939
   2.23230     -7.203392  0.000  0.000  0.000  0.040  0.224  0.000  0.000  0.675  0.000  0.939
   2.26247     -7.203226  0.000  0.000  0.000  0.040  0.222  0.000  0.000  0.677  0.000  0.939
   2.29264     -7.203110  0.000  0.000  0.000  0.041  0.221  0.000  0.000  0.678  0.000  0.940
   2.32280     -7.203043  0.000  0.000  0.000  0.041  0.221  0.000  0.000  0.678  0.000  0.940
   2.35297     -7.203022  0.000  0.000  0.000  0.042  0.220  0.000  0.000  0.679  0.000  0.941
 
# Band-Index:    4
   2.35297     -6.785315  0.034  0.014  0.059  0.000  0.000  0.334  0.024  0.000  0.439  0.902
   2.32280     -6.802518  0.036  0.020  0.057  0.000  0.000  0.362  0.026  0.000  0.399  0.897
   2.29264     -6.848174  0.041  0.034  0.053  0.000  0.000  0.391  0.028  0.000  0.334  0.880
   2.26247     -6.907983  0.046  0.047  0.050  0.000  0.000  0.398  0.028  0.000  0.295  0.863
   2.23230     -6.970802  0.049  0.055  0.049  0.000  0.000  0.398  0.026  0.000  0.275  0.852
   2.20214     -7.031064  0.049  0.061  0.049  0.000  0.000  0.396  0.024  0.000  0.268  0.844
   2.17197     -7.086204  0.049  0.061  0.047  0.000  0.000  0.395  0.022  0.000  0.267  0.842
   2.14180     -7.135085  0.048  0.060  0.047  0.000  0.000  0.395  0.020  0.000  0.270  0.840
   2.11164     -7.177316  0.046  0.060  0.048  0.000  0.000  0.397  0.018  0.000  0.274  0.842
   2.08147     -7.205302  0.000  0.000  0.000  0.040  0.238  0.000  0.000  0.662  0.000  0.941
   2.05131     -7.205976  0.000  0.000  0.000  0.040  0.241  0.000  0.000  0.660  0.000  0.941
   2.02114     -7.206771  0.000  0.000  0.000  0.040  0.246  0.000  0.000  0.656  0.000  0.942
