filename,sg,verdict,ops,n_ops,nsym
Nb2Te2_4_x950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Nb2Te2_4_x975,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Nb2Te2_4_y025,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Nb2Te2_4_y050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Nb2Te2_4_y950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Nb2Te2_4_y975,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Nb2Te2_4_z025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Nb2Te2_4_z050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Nb2Te2_4_z950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Nb2Te2_4_z975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_st025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_st050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_st950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_st975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_x025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O2_5_x050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2O2_5_x950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2O2_5_x975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O2_5_y025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O2_5_y050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2O2_5_y950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2O2_5_y975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O2_5_z025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_z050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_z950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O2_5_z975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2O4_1,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_st025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_st050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_st950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_st975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_x025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_x050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_x950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_x975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_y050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_y950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_y975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_z050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_z950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_1_z975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_st025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_st050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_st950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_st975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_x025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_x050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_x950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_x975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_y050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_y950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_y975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_z050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_z950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2O4_2_z975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2P4_1,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2P4_1_st025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2P4_1_x025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2P4_1_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2P4_1_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2P8_1,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_st025,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_st050,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_st950,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_x025,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_x050,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_x975,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_y025,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_y050,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_z025,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_z050,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2P8_1_z950,P2_1/c,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Pb1_1,I4/mmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,8,16
Ni2Pb2_1,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2S4_2,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_st025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_st050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_st950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_st975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_x025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_x050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_x950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_x975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_y050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_y950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_y975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_z050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_z950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2S4_2_z975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Sb4_1,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se2_1,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_st025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_st050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_st950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_st975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_x025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se2_1_x050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_1_x950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_1_x975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se2_1_y025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se2_1_y050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_1_y950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_1_y975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se2_1_z025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_z050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_z950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_1_z975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_st025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_st050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_st950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_st975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_x025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se2_2_x050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_2_x950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_2_x975,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_2_y025,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_2_y050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_2_y950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se2_2_y975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se2_2_z025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_z050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_z950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se2_2_z975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
Ni2Se3_1,Imm2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se3_1_st025,Imm2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se3_1_st050,Imm2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se3_1_st975,Imm2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Se3_1_x025,C2,ALTERMAGNET,rotation,1,2
Ni2Se3_1_x050,C2,ALTERMAGNET,rotation,1,2
Ni2Se3_1_x975,Cm,compensated_FiM_candidate,,0,2
Ni2Se4_1,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_st025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_st050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_st950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_st975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_x025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_x050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_x950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_x975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_y050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_y950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_y975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_z050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_z950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Se4_1_z975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Te2_1,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Te2_1_st025,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Te2_1_st050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Te2_1_x950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
Ni2Te2_1_x975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Te2_1_y025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Te2_1_y975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Te2_1_z025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
Ni2Te2_1_z050,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2Rh2_7,C2/m,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8
O2Rh2_7_x025,R-3m,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8
O2Rh2_7_x050,P-1,conventional_AFM_translation,inversion|translation,2,4
O2Rh2_7_x975,P-1,conventional_AFM_translation,inversion|translation,2,4
O2Rh2_7_y025,P-1,conventional_AFM_translation,inversion|translation,2,4
O2Rh2_7_y050,P-1,conventional_AFM_translation,inversion|translation,2,4
O2Rh2_7_z025,C2/m,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8
O2Rh2_7_z050,C2/m,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8
O2Rh2_7_z950,C2/m,conventional_AFM_translation,inversion|mirror/rotoinv|rotation|translation,4,8
O2Rh2_7_z975,Fmmm,conventional_AFM_translation,inversion|translation,2,4
O2Sc2_2,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_st025,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_st050,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_st950,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_st975,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_x025,Cmc2_1,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2Sc2_2_x050,P2_1,ALTERMAGNET,rotation,1,2
O2Sc2_2_x950,P2_1,ALTERMAGNET,rotation,1,2
O2Sc2_2_x975,Cmc2_1,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2Sc2_2_y025,Cmc2_1,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2Sc2_2_y050,P2_1,ALTERMAGNET,rotation,1,2
O2Sc2_2_y950,P2_1,ALTERMAGNET,rotation,1,2
O2Sc2_2_y975,Cmc2_1,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2Sc2_2_z025,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_z050,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_z950,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Sc2_2_z975,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Ti2_7,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2Ti2_7_st050,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2Ti2_7_x050,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2Ti2_7_x950,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2Ti2_7_y950,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2Ti2_7_z050,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2Ti2_7_z950,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2V2_3,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_st025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_st050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_st950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_st975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_x025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2V2_3_x050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2V2_3_x950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2V2_3_x975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2V2_3_y025,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2V2_3_y050,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2V2_3_y950,P2_1/m,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O2V2_3_y975,Cmcm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O2V2_3_z025,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_z050,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_z950,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2V2_3_z975,P6_3/mmc,ALTERMAGNET,mirror/rotoinv|rotation,12,24
O2Y2_1,P6_3mc,ALTERMAGNET,mirror/rotoinv|rotation,6,12
O2Y2_4,P4_2/mmc,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Rh2_1,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Rh2_1_x025,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Rh2_1_x050,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Rh2_1_x950,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Rh2_1_x975,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Rh2_1_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Rh2_1_y050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Rh2_1_y950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Rh2_1_y975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Rh2_1_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Rh2_1_z050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Rh2_1_z950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Rh2_1_z975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_st025,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_st050,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_st950,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_st975,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_x025,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_x050,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_x950,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_x975,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4Ru2_1_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1_y050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1_y950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1_y975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1_z050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1_z950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_1_z975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4Ru2_2,Ima2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O4Ru2_2_st025,Ima2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O4Ru2_2_st050,Ima2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O4Ru2_2_st950,Ima2,ALTERMAGNET,mirror/rotoinv|rotation,2,4
O4Ru2_2_x025,Cm,compensated_FiM_candidate,,0,2
O4Ru2_2_x050,Cm,compensated_FiM_candidate,,0,2
O4Ru2_2_x950,Cm,compensated_FiM_candidate,,0,2
O4Ru2_2_x975,Cm,compensated_FiM_candidate,,0,2
O4Ru2_2_y025,C2,ALTERMAGNET,rotation,1,2
O4Ru2_2_y050,C2,ALTERMAGNET,rotation,1,2
O4Ru2_2_y975,C2,ALTERMAGNET,rotation,1,2
O4Ru2_2_z025,P1,compensated_FiM_candidate,,0,1
O4Ru2_2_z050,P1,compensated_FiM_candidate,,0,1
O4Ru2_2_z975,P1,compensated_FiM_candidate,,0,1
O4V2_1,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_st025,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_st050,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_st950,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_st975,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_x025,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_x050,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_x950,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_x975,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O4V2_1_y025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_1_y050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_1_y950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_1_y975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_1_z025,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_1_z050,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_1_z950,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_1_z975,Pnnm,ALTERMAGNET,mirror/rotoinv|rotation,4,8
O4V2_3,Fdd2,ALTERMAGNET,mirror/rotoinv,2,4
O4V2_3_st025,Fdd2,ALTERMAGNET,mirror/rotoinv,2,4
O4V2_3_st050,Fdd2,ALTERMAGNET,mirror/rotoinv,2,4
O4V2_3_st950,Fdd2,ALTERMAGNET,mirror/rotoinv,2,4
O4V2_3_st975,Fdd2,ALTERMAGNET,mirror/rotoinv,2,4
O4V2_3_x025,P1,compensated_FiM_candidate,,0,1
O4V2_3_x050,P1,compensated_FiM_candidate,,0,1
O4V2_3_x950,P1,compensated_FiM_candidate,,0,1
O4V2_3_x975,P1,compensated_FiM_candidate,,0,1
O4V2_3_y025,P1,compensated_FiM_candidate,,0,1
O4V2_3_y050,P1,compensated_FiM_candidate,,0,1
O4V2_3_y950,P1,compensated_FiM_candidate,,0,1
O4V2_3_y975,P1,compensated_FiM_candidate,,0,1
O4V2_3_z025,Cc,ALTERMAGNET,mirror/rotoinv,1,2
O4V2_3_z050,Cc,ALTERMAGNET,mirror/rotoinv,1,2
O4V2_3_z950,Cc,ALTERMAGNET,mirror/rotoinv,1,2
O4V2_3_z975,Cc,ALTERMAGNET,mirror/rotoinv,1,2
O4Y2_5,P4_2/mnm,ALTERMAGNET,mirror/rotoinv|rotation,8,16
O5Ru2_1,Cmmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8
O5Ru2_1_st025,Cmmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8
O5Ru2_1_st975,Cmmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8
O5Ru2_1_x025,Cmmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8
O5Ru2_1_x050,Cmmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8
O5Ru2_1_x950,Cmmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8
O5Ru2_1_x975,Cmmm,conventional_AFM_inversion,inversion|mirror/rotoinv|rotation,4,8
O5Ru2_1_y025,P2/m,conventional_AFM_inversion,inversion|rotation,2,4
O5Ru2_1_y050,P2/m,conventional_AFM_inversion,inversion|rotation,2,4
O5Ru2_1_y950,P2/m,conventional_AFM_inversion,inversion|rotation,2,4
O5Ru2_1_y975,P2/m,conventional_AFM_inversion,inversion|rotation,2,4
