filename,parent,sse,avg_bond_length,max_bond_length,min_bond_length,std_bond_length,center_max_angle,center_min_angle,center_avg_angle,center_std_angle,nonmag_max_angle,nonmag_min_angle,nonmag_std_angle,labelled_1st,labelled_2nd,labelled_3rd,global_1st,global_2nd,global_3rd,avg_long_axis,avg_short_axis,avg_axis_ratio,avg_s,avg_delta,motif0_nonmag_count,magnetic_atomic_number,magnetic_electronegativity,nonmagnetic_atomic_number,nonmagnetic_electronegativity,hungarian_rotation_angle_deg,dimension,avg_motif_measure,unit_cell_volume,packing_fraction,characteristic_length_ratio,p_metric,p_metric_std,d_orb_e,p_orb_e_non,d_lone_pair,proxy_M_magnet,delta_chi,abs_delta_chi,delta_Z,abs_delta_Z,pd_ratio,ax_eq_gap,bond_range,bond_cv,center_angle_spread,nonmag_angle_spread,delta_chi_times_axeq,d_global_local_1st,d_global_local_2nd,d_global_local_3rd,gamma point average splitting,ion1 tot,tot_mag
POSCAR_Sb2Ti2_1,Sb2Ti2_1,0.321482,2.854151250722392,2.860910591964349,2.850175795440107,0.0043891294391533,179.96934805430038,86.4029434466066,107.99317291387948,36.10195001387819,90.19335210009588,43.119675342237535,16.531539963559815,3.106844887372032,5.1587772299328085,7.799244482849545,3.106844887372032,4.118683868495666,5.1587772299328085,5.720577454540382,3.910173320894536,1.4629984323672316,0.0015254001067719,0.0003566465670864,6,22,1.54,51,2.05,179.99998801671583,3,30.84757443501894,92.54272330505682,0.3333333333333333,0.6933612743506348,0.703802507402145,0.0085596754949379,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.006759341241957,0.0107347965242423,0.0015378049429712,93.56640460769378,47.07367675785834,0.0034472640333981,0.0,-1.040093361437142,-2.640467252916737,0.968,0.693,0.002
POSCAR_Sb2Ti2_1_st025,Sb2Ti2_1,0.460162,2.9255050319904523,2.932433356763474,2.921430190326097,0.0044988576751346,179.9693480542827,86.40294344660644,107.99317291387784,36.10195001387484,90.19335210009592,43.11967534223752,16.531539963559815,3.1845160095563325,5.287746660681138,7.994225594920787,3.1845160095563325,4.221650965208058,5.287746660681138,5.863591890903894,4.007927653916899,1.4629984323672325,0.0015254001067722,0.0003566465670937,6,22,1.54,51,2.05,179.9999879863399,3,33.21946371306157,99.6583911391847,0.3333333333333333,0.6933612743506348,0.703802507402145,0.0085596754949371,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0069283247730216,0.0110031664373768,0.0015378049561134,93.56640460767626,47.07367675785841,0.003533445634241,0.0,-1.0660956954730798,-2.70647893423965,4.134,0.835,0.003
POSCAR_Sb2Ti2_1_st050,Sb2Ti2_1,0.539832,2.996858813258513,3.003956121562584,2.9926845852121007,0.0046085859111134,179.96934805430038,86.40294344660643,107.99317291387894,36.10195001387706,90.1933521000959,43.11967534223752,16.531539963559815,3.2621871317406343,5.41671609142946,8.189206706992028,3.2621871317406343,4.32461806192045,5.41671609142946,6.006606327267405,4.105681986939263,1.4629984323672325,0.0015254001067722,0.0003566465670936,6,22,1.54,51,2.05,179.99998804716896,3,35.709923355338816,107.12977006601643,0.3333333333333333,0.6933612743506348,0.7038025074021448,0.0085596754949369,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.007097308304071,0.0112715363504829,0.0015378049686289,93.56640460769395,47.07367675785837,0.0036196272350762,0.0,-1.0920980295090097,-2.7724906155625684,0.361,0.939,0.0
POSCAR_Sb2Ti2_1_st950,Sb2Ti2_1,0.072141,2.7114436881862725,2.7178650623661453,2.70766700566809,0.0041696729671976,179.969348054283,86.40294344660643,107.99317291387882,36.10195001387683,90.1933521000959,43.11967534223752,16.531539963559815,2.9515026430034306,4.900838368436177,7.409282258707071,2.9515026430034306,3.912749675070883,4.900838368436177,5.434548581813363,3.714664654849808,1.4629984323672325,0.0015254001067722,0.0003566465670935,6,22,1.54,51,2.05,179.99998804716896,3,26.447939131224352,79.34381739367306,0.3333333333333333,0.6933612743506348,0.7038025074021448,0.0085596754949371,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0064213741798728,0.0101980566980555,0.0015378049146142,93.56640460767656,47.07367675785837,0.0032749008317351,0.0,-0.988088693365294,-2.508443890270894,0.062,0.163,0.0
POSCAR_Sb2Ti2_1_st975,Sb2Ti2_1,0.245702,2.7827974694543336,2.789387827165257,2.7789214005540925,0.004279401203177,179.9693480542833,86.40294344660643,107.99317291387786,36.10195001387492,90.19335210009592,43.11967534223752,16.531539963559815,3.029173765187731,5.029807799184497,7.604263370778311,3.029173765187731,4.015716771783276,5.029807799184497,5.5775630181768765,3.8124189878721735,1.4629984323672325,0.0015254001067723,0.0003566465670938,6,22,1.54,51,2.05,179.99998801671583,3,28.591363561107656,85.77409068332295,0.3333333333333333,0.6933612743506348,0.7038025074021446,0.008559675494937,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0065903577109232,0.0104664266111642,0.0015378049291568,93.56640460767689,47.0736767578584,0.0033610824325708,0.0,-1.0140910274012214,-2.5744555715938136,0.593,0.511,0.001
POSCAR_Sb2Ti2_1_x025,Sb2Ti2_1,0.344457,2.8798259826702,2.911749372792996,2.850809817445457,0.0245115216152933,179.9694733955762,84.99553203168381,107.99320149067444,36.1507966441293,91.19260399457067,42.18959511162363,16.58174682138244,3.1068448887073146,5.15877939176957,5.278122305926403,3.1068448887073146,4.118683868542354,4.267631246469206,5.822269067060825,3.910428137363211,1.4889083363119249,0.0085093193510073,0.0003535516985314,6,22,1.54,51,2.05,179.9999877163363,3,31.61876379640208,94.85629138920623,0.3333333333333333,0.6933612743506348,0.7091319157847567,0.0167214729046123,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0319233901227962,0.0609395553475389,0.0085114563349795,94.97394136389238,49.00300888294704,0.016280928962626,0.0,-1.040095523227215,-1.0104910594571974,0.212,0.772,0.0
POSCAR_Sb2Ti2_1_x050,Sb2Ti2_1,0.437036,2.905955734290962,2.963329034914312,2.851872244159582,0.0451120616362312,179.9696048196653,83.62870692590826,107.99323090576772,36.21653723138303,92.1809832148456,41.291673892926,16.657549853987405,3.1068448900684067,5.158781553593315,5.2789768004301365,3.1068448900684067,4.118683868542354,4.269065551566194,5.925442009083199,3.910981628026436,1.5150779417928708,0.0155228740800792,0.000350461718794,6,22,1.54,51,2.05,179.99998727905916,3,32.389953156870064,97.1698594706102,0.3333333333333332,0.6933612743506347,0.714510522886146,0.0249710259156192,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0573733006233503,0.1114567907547301,0.015523996315533,96.34089789375705,50.88930932191961,0.0292603833179086,0.0,-1.0400976850509602,-1.0099112488639426,0.19,0.817,0.0
POSCAR_Sb2Ti2_1_x950,Sb2Ti2_1,0.266054,2.8042286659103826,2.851186839637748,2.760345871193562,0.0366980938002364,179.96911937861364,86.43647238075405,107.9931187361743,36.059349283266,91.83355838572592,42.74704911060063,16.513669115509234,3.10684488468162,5.029058234464081,5.1587729063275765,3.10684488468162,3.955365545461316,4.056840823125683,5.701380486960542,3.870486062202736,1.473039934177126,0.013085135696561,0.0003628375076308,6,22,1.54,51,2.05,179.9999888028636,3,29.30519571309432,87.91558713928295,0.3333333333333333,0.6933612743506348,0.6933284608171648,0.0102747994277247,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0469581737273654,0.0908409684441862,0.0130866933783479,93.5326469978596,49.086509275125294,0.0239486686009563,0.0,-1.0736926890027654,-1.101932083201893,0.173,0.607,0.0
POSCAR_Sb2Ti2_1_x975,Sb2Ti2_1,0.293917,2.828946807461536,2.850961730638117,2.8095949108238205,0.0165570707006717,179.96922971483005,86.96663990944324,107.99314528843772,36.07108563696988,90.81575875344714,43.102501413254885,16.50839500757901,3.106844886013919,5.1113086638244285,7.724620690199461,3.106844886013919,4.059454112497095,5.1113086638244285,5.700931925515842,3.8958738938699295,1.4633255787053767,0.0058493681452218,0.0003597430300149,6,22,1.54,51,2.05,179.99998841885082,3,30.076385074300877,90.22915522290262,0.3333333333333333,0.6933612743506348,0.6985315072807355,0.0035529820305881,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0220149231765809,0.0413668198142964,0.0058527310602908,93.0025898053868,47.71325734019226,0.0112276108200562,0.0,-1.0518545513273336,-2.6133120263750325,1.274,0.646,0.003
POSCAR_Sb2Ti2_1_y025,Sb2Ti2_1,0.30148,2.879156139732024,2.9012305373976144,2.859824238306735,0.0165872633473279,179.96952711660856,86.07249480117622,107.99321121922496,36.1343354106542,90.803442129151,42.664193375049805,16.56421410757112,3.106844887754691,5.1943436627584045,7.888883774332053,3.106844887754691,4.163542679432874,5.1943436627584045,5.801491578491715,3.932058957353244,1.4754335162928314,0.005757953507764,0.0003538097259681,6,22,1.54,51,2.05,179.99998854542454,3,31.618763795465668,94.85629138639702,0.3333333333333332,0.6933612743506347,0.7089559743831868,0.0035338886482125,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.022074397665591,0.0414062990908794,0.0057611524978702,93.89703231543234,48.13924875410119,0.0112579428094514,0.0,-1.0308009833255305,-2.694540111573649,0.368,0.744,0.0
POSCAR_Sb2Ti2_1_y950,Sb2Ti2_1,0.270183,2.805555887695413,2.8618201428002914,2.752430536293975,0.0442497281458979,179.96900484023064,85.36795110073021,107.99309819429637,36.0923131553534,92.21167228027964,42.13763128190467,16.549005338660074,3.1068448865687213,4.995922404841653,5.112475381809377,3.1068448865687213,3.912749675060792,4.061302958416783,5.722397372401774,3.8400649837164487,1.4901824270241062,0.0157709110498391,0.0003623179366733,6,22,1.54,51,2.05,179.99998727905916,3,29.30519571251285,87.9155871375386,0.3333333333333332,0.6933612743506345,0.6936988343870927,0.0254454721229583,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0562642551048782,0.1093896065063164,0.0157721728402542,94.60105373950044,50.07404099837496,0.0286947701034878,0.0,-1.083172729780861,-1.051172423392594,0.196,0.614,0.0
POSCAR_Sb2Ti2_1_y975,Sb2Ti2_1,0.297011,2.829612531844888,2.8611613408400745,2.8008846452107825,0.0242300456113198,179.96917375766952,85.88128816522702,107.9931352062795,36.08756739901422,91.19880393963297,42.6264209126614,16.526069099923774,3.1068448869604928,5.0769587404678616,5.194341022696073,3.1068448869604928,4.015716771758284,4.163542679432875,5.721079311443832,3.874675041466286,1.476531382582244,0.0085607533429964,0.0003594837817728,6,22,1.54,51,2.05,179.99998768670136,3,30.07638507320968,90.22915521962904,0.3333333333333333,0.6933612743506348,0.6987137390887312,0.0168070011425137,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0315488089951863,0.0602766956292919,0.0085630229494704,94.0878855924425,48.57238302697157,0.016089892587545,0.0,-1.061241968709577,-1.0307983432631982,0.208,0.654,0.0
POSCAR_Sb2Ti2_1_z025,Sb2Ti2_1,0.290419,2.8754730182814248,2.882209547686014,2.871499700013504,0.004360139586911,179.9690591109205,87.30285966212008,107.9931089552598,36.04735576084617,90.19033970516476,43.56956244709141,16.483812958248187,3.1845160078107466,5.205916647217005,7.830491744552454,3.1845160078107466,4.118683868542354,5.205916647217005,5.76313005672837,3.972167803214611,1.4508777890346556,0.0015028870619619,0.000362517414131,6,22,1.54,51,2.05,179.99998804716896,3,31.618763795749764,94.85629138724931,0.3333333333333332,0.6933612743506345,0.6934037595244854,0.0084962053619268,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0067365294045891,0.0107098476725102,0.0015163202863912,92.66619944880044,46.62077725807335,0.0034356299963404,0.0,-1.0872327786746503,-2.624575097335449,1.921,0.764,0.003
POSCAR_Sb2Ti2_1_z050,Sb2Ti2_1,0.222081,2.8971584741128837,2.9038723536679294,2.893187091095571,0.0043312943004457,179.96878948201868,88.19719438946373,107.99304928603677,36.010648166023486,90.18739449067525,44.01667923819925,16.452430001755182,3.262187128272542,5.253781435602765,7.862382146942909,3.262187128272542,4.118683868542354,5.253781435602765,5.806409855427712,4.034704999697516,1.4391163265354223,0.0014804976265025,0.0003682630380856,6,22,1.54,51,2.05,179.9999879863399,3,32.389953156730684,97.16985947019208,0.3333333333333332,0.6933612743506347,0.6830622590698047,0.0084326108744766,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.006713879555046,0.0106852625723585,0.001495014112667,91.77159509255496,46.17071525247599,0.0034240785730735,0.0,-1.1350975670604102,-2.608600711340144,4.9,0.822,0.002
POSCAR_Sb2Ti2_1_z950,Sb2Ti2_1,0.307408,2.812631723910304,2.819437074173909,2.80865142096288,0.0044474087473144,179.96998599766462,84.58863197552938,107.99331416848104,36.26550065364115,90.19958075216284,42.21272402265385,16.6795658170669,2.951502646518607,5.066755181329253,7.738710383964092,2.951502646518607,4.118683868542354,5.066755181329253,5.637719423452564,3.787918854095533,1.4883421812502298,0.001570716640521,0.0003445252774705,6,22,1.54,51,2.05,179.99998804716896,3,29.30519571330345,87.91558713991039,0.3333333333333332,0.6933612743506347,0.7247346424638299,0.0086860312120878,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0068053502636051,0.010785653211029,0.0015812262687221,95.38135402213524,47.98685672950898,0.0034707286344386,0.0,-0.9480713127868984,-2.671955202634839,0.108,0.531,0.0
POSCAR_Sb2Ti2_1_z975,Sb2Ti2_1,0.298994,2.8332013824895244,2.8399836727044,2.829223596221949,0.0044182306388452,179.9696568442469,85.49799897171803,107.99324128004804,36.17462556832153,90.19643229984136,42.66729483354185,16.596500338698338,3.0291737669582512,5.1123832490334165,7.7686481225560495,3.0291737669582512,4.118683868542354,5.1123832490334165,5.678768395974348,3.8487477784802415,1.4754846791809777,0.0015480170156986,0.0003506494700014,6,22,1.54,51,2.05,179.99998807769987,3,30.07638507428437,90.22915522285314,0.3333333333333332,0.6933612743506347,0.7142493934279579,0.0086229690099145,3,3,2,1.73,-0.5099999999999998,0.5099999999999998,-29,29,0.9999996666667778,0.0067822902148755,0.0107600764824509,0.0015594475940553,94.47165787252888,47.529137466299495,0.0034589680095865,0.0,-0.993699380491062,-2.656264873522633,0.213,0.607,0.0
POSCAR_Sc2Te2_1,Sc2Te2_1,0.015685,2.995055192778114,2.99587529241433,2.994099947518203,0.000559465819329,179.9865141984178,89.19500333359579,107.99677917472556,36.000426399409086,90.02072873307884,44.59140982673821,16.437251621357035,3.505155830179924,5.473347160585121,8.082597180981343,3.505155830179924,4.205740880878815,5.473347160585121,5.990996085125193,4.205740880878815,1.4244805504692288,0.0001550098512694,0.0001741747658283,6,21,1.36,52,2.1,146.4476114414435,3,35.812255740508434,107.4367672215253,0.3333333333333333,0.6933612743506348,0.6575220407127025,0.0002019673636537,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0008200996362157,0.001775344896127,0.0001867964349644,90.79151086482202,45.42931890634063,0.0006068737307996,0.0,-1.267606279706306,-2.609250020396223,0.667,0.043,0.003
POSCAR_Sc2Te2_1_x950,Sc2Te2_1,0.016334,2.9468223105205182,2.996384113845377,2.897856353037791,0.0400486354112657,179.98655608051956,86.25035335717743,107.996802696252,36.05636178175703,91.90751301973626,42.68735171611764,16.504725665705372,3.505155812699709,5.31356871331946,5.474590738681605,3.505155812699709,3.9954538368577768,4.105927820309364,5.992438557576313,3.995453836857776,1.4998142394479683,0.0135900722147165,0.0001721872567331,6,21,1.36,52,2.1,109.47077826859392,3,34.02164295368436,102.06492886105306,0.3333333333333334,0.6933612743506348,0.646403757424273,0.0168638395130217,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0495618033248588,0.098527760807586,0.0135904433999443,93.73620272334212,49.22016130361862,0.0366757344603955,0.0,-1.3181148764616828,-1.368662918372241,1.218,0.006,0.003
POSCAR_Sc2Te2_1_x975,Sc2Te2_1,0.039029,2.9706892331250945,2.995769399761945,2.945767643704566,0.0202372075488221,179.98653312766112,87.74286068253838,107.99679040308662,36.01853477243765,90.95591325957136,43.64740592554749,16.4574787996443,3.505155821399983,5.393025021707905,8.000842639460837,3.505155821399983,4.100597358809283,4.206738104818531,5.991215816898153,4.100597358809283,1.461059278114021,0.0068115244164547,0.0001732024201465,6,21,1.36,52,2.1,109.47927080436688,3,34.91694934658456,104.75084803975366,0.3333333333333333,0.6933612743506348,0.651927279095537,0.0083921855742377,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0250801666368509,0.0500017560573793,0.0068122914072845,92.24367244512274,47.30850733402387,0.0185593233112697,0.0,-1.2924276628986222,-3.7941045346423055,1.611,0.011,0.003
POSCAR_Sc2Te2_1_y050,Sc2Te2_1,0.014685,3.0452471271021686,3.095663563829669,2.995400073441517,0.0407532226069477,179.9866843990844,87.99031660755736,107.99680529726656,36.01993453222171,91.87754266995938,43.53897823268842,16.474672611880983,3.505155832662944,5.473344762271014,5.637754682068011,3.505155832662944,4.2057408808608185,4.316081476097506,6.190996553963842,4.205740880860818,1.4720347090657395,0.0133821784817017,0.0001720525837125,6,21,1.36,52,2.1,109.45373717984124,3,37.60286852691033,112.80860558073095,0.3333333333333334,0.6933612743506348,0.6688975462175873,0.0163218518176839,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0504164367275006,0.1002634903881523,0.0133825622432048,91.99636779152704,48.33856443727096,0.0373081631783504,0.0,-1.2676038814101958,-1.3216732059705052,0.116,0.008,0.0
POSCAR_Sc2Te2_1_y950,Sc2Te2_1,0.016774,2.946797446612229,2.995943233608733,2.8984938417834853,0.0396065394516138,179.98634373904662,86.26352687358794,107.99675428266016,36.05581274603565,91.88647686451938,42.70020578512501,16.5038692454968,3.505155827684166,5.31471812316625,5.473349558851573,3.505155827684166,3.996401199629078,4.105828214362975,5.991290241091111,3.996401199629077,1.4991713648887872,0.0134401205331523,0.0001762610279618,6,21,1.36,52,2.1,109.47129553407775,3,34.02164295376163,102.06492886128488,0.3333333333333333,0.6933612743506348,0.6463937381803667,0.0167712603243732,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0491457869965032,0.0974493918252474,0.0134405322145962,93.72281686545868,49.18627107939437,0.0363678823774124,0.0,-1.318316923537172,-1.3675213444885976,1.315,0.006,0.003
POSCAR_Sc2Te2_1_y975,Sc2Te2_1,0.039192,2.9706767712843414,2.995336212045641,2.946434332001232,0.0197874412692439,179.98642898085123,87.755934797174,107.99676654839992,36.018260804243994,90.93465780153812,43.660534243199,16.457048122138907,3.505155828924684,5.394215584383161,7.922893189805467,3.505155828924684,4.101569652155503,4.205740880860818,5.990080916166337,4.101569652155503,1.4604362290954542,0.0066600940076214,0.0001752232035811,6,21,1.36,52,2.1,109.47952739107583,3,34.9169493465571,104.75084803967128,0.3333333333333333,0.6933612743506348,0.6519223205108572,0.0082988627541875,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0246594407613001,0.0489018800444096,0.0066609180775231,92.23049418367722,47.27412355833912,0.018247986163362,0.0,-1.292645932227658,-3.717152308944649,1.208,0.01,0.003
POSCAR_Sc2Te2_1_z025,Sc2Te2_1,0.021933,3.020907676300149,3.0217351606312057,3.019943882840745,0.0005638987622613,179.98644960748794,88.23176356411858,107.99677768509784,36.02754858137885,90.02076081302198,44.10989243004829,16.458861821809567,3.592784715917974,5.529849488851927,8.12095319387918,3.592784715917974,4.205740880860818,5.529849488851927,6.042710242952094,4.205740880860818,1.43677663796427,0.000155094771033,0.0001742638478139,6,21,1.36,52,2.1,146.45375215767274,3,36.70756213385717,110.12268640157151,0.3333333333333333,0.6933612743506348,0.6463162427101182,0.0002002394417488,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0008274843310571,0.0017912777904611,0.0001866652794522,91.75468604336936,45.91086838297369,0.0006123384049823,0.0,-1.3241086079911089,-2.591103705027253,0.119,0.052,0.0
POSCAR_Sc2Te2_1_z050,Sc2Te2_1,0.00218,3.047170975990796,3.0480057544584707,3.0461987831317083,0.0005683488179732,179.98639211054055,87.2777300035653,107.99677732207616,36.074684422019146,90.02078922102922,43.63298056531736,16.495629820068466,3.680413601746217,5.587154843294846,8.160069975734547,3.680413601746217,4.2057408808608185,5.587154843294846,6.095245755318013,4.205740880860818,1.449268019115447,0.000155131127655,0.0001743283012384,6,21,1.36,52,2.1,146.46426145451443,3,37.60286852737846,112.8086055821354,0.3333333333333333,0.6933612743506348,0.6352231695558525,0.0001985140748331,2,4,1,0.0,-0.74,0.74,-31,31,1.9999990000005,0.0008347784676745,0.0018069713267623,0.0001865168170524,92.70866210697524,46.387808655711865,0.0006177360660791,0.0,-1.3814139624340278,-2.572915132439701,0.138,0.004,0.0
POSCAR_Se2Ti2_1,Se2Ti2_1,0.311818,2.641670162288789,2.6431574571024568,2.6395252146431685,0.0015260636655346,179.99780618725993,82.83011607667572,107.99915386362132,36.55193516783787,90.07768392488924,41.38181748859566,16.84136111959329,3.405829460897294,4.879240265522832,6.940203479753617,3.405829460897294,4.879240265522832,6.047171611908933,5.286286166553671,3.494438251158031,1.512771377431504,0.0005769071892865,4.930367679870308e-05,6,22,1.54,34,2.55,59.99984358254559,3,24.059156901358755,72.17747070407626,0.3333333333333333,0.6933612743506348,0.5844418590409699,0.0015958314454519,3,4,2,1.73,-1.0099999999999998,1.0099999999999998,-12,12,1.333332888889037,0.0014872948136672,0.0036322424592882,0.0005776887325417,97.1676901105842,48.69586643629359,0.0015021677618039,0.0,0.0,-0.8930318678446838,0.306,0.796,0.001
POSCAR_Se2Ti2_1_st025,Se2Ti2_1,0.194757,2.707711916346009,2.7092363935300385,2.7055133450092126,0.0015642152571772,179.99780618705594,82.83011607667488,107.99915386361032,36.5519351678162,90.0776839248894,41.381817488595615,16.841361119593287,3.4909751974197385,5.001221272160898,7.113708566747479,3.4909751974197385,3.592098987219729,5.001221272160898,5.418443320717516,3.581799207436981,1.5127713774315057,0.0005769071892877,4.930367680850422e-05,6,22,1.54,34,2.55,59.99984358254557,3,25.90908051247728,77.72724153743184,0.3333333333333333,0.6933612743506348,0.5844418590409697,0.0015958314454482,3,4,2,1.73,-1.0099999999999998,1.0099999999999998,-12,12,1.333332888889037,0.0015244771840294,0.0037230485208259,0.000577688737877,97.16769011038106,48.6958664362938,0.0015397219558697,0.0,-1.409122284941169,-2.1124872945865807,0.901,1.338,0.001
POSCAR_Se2Ti2_1_st050,Se2Ti2_1,0.100333,2.773753670403229,2.7753153299576017,2.771501475375292,0.0016023668488157,179.99780618705594,82.8301160766749,107.99915386360846,36.55193516781249,90.0776839248894,41.3818174885956,16.841361119593287,3.576120933942172,5.12320227879897,7.287213653741321,3.576120933942172,3.6797111576397232,5.12320227879897,5.55060047488136,3.669160163715933,1.5127713774315052,0.0005769071892877,4.930367680845127e-05,6,22,1.54,34,2.55,59.99984358254553,3,27.85148150793544,83.55444452380628,0.3333333333333335,0.6933612743506348,0.5844418590409697,0.0015958314454484,3,4,2,1.73,-1.0099999999999998,1.0099999999999998,-12,12,1.333332888889037,0.0015616595543725,0.0038138545823094,0.0005776887429567,97.16769011038105,48.69586643629381,0.0015772761499163,0.0,-1.4434911211592465,-2.1640113749423517,4.126,0.012,0.003
POSCAR_Se2Ti2_1_st950,Se2Ti2_1,0.183486,2.509586654174349,2.5109995842473527,2.5075489539109785,0.0014497604822616,179.9978061873081,82.8301160766749,107.99915386361788,36.5519351678311,90.0776839248894,41.381817488595615,16.841361119593287,3.23553798785244,4.635278252246686,6.593193305765956,3.23553798785244,4.635278252246686,5.744813031313485,5.021971858225991,3.319716338600129,1.5127713774315057,0.0005769071892876,4.93036768084085e-05,6,22,1.54,34,2.55,59.99984358254556,3,20.627719648302445,61.88315894490734,0.3333333333333333,0.6933612743506348,0.5844418590409695,0.0015958314454483,3,4,2,1.73,-1.0099999999999998,1.0099999999999998,-12,12,1.333332888889037,0.0014129300730032,0.0034506303363741,0.0005776887210335,97.1676901106332,48.69586643629377,0.0014270593737332,0.0,0.0,-0.8483802744524711,0.132,0.165,0.0
POSCAR_Se2Ti2_1_st975,Se2Ti2_1,0.378571,2.575628408231569,2.577078520674915,2.5735370842770564,0.0014879120739003,179.9978061872694,82.8301160766749,107.99915386361089,36.55193516781731,90.0776839248894,41.381817488595615,16.84136111959329,3.3206837243748746,4.757259258884758,6.766698392759799,3.3206837243748746,4.757259258884758,5.895992321611209,5.1541290123898325,3.407077294879081,1.512771377431505,0.0005769071892877,4.930367680860469e-05,6,22,1.54,34,2.55,59.99984358254559,3,22.29945512862031,66.89836538586096,0.3333333333333332,0.6933612743506345,0.5844418590409698,0.0015958314454484,3,4,2,1.73,-1.0099999999999998,1.0099999999999998,-12,12,1.333332888889037,0.0014501124433454,0.0035414363978585,0.000577688726936,97.16769011059448,48.6958664362938,0.0014646135677789,0.0,0.0,-0.8707060711485894,0.245,0.392,0.0
POSCAR_Se2Ti2_1_x950,Se2Ti2_1,0.375377,2.603900756331875,2.6430147122087577,2.5672483395190406,0.030925105314675,179.99781627571696,79.9270009342505,107.99915366630891,36.7539584269373,91.67941506501998,39.64771461502783,17.002336333384754,3.405829460932584,4.755789481254227,4.879240320959902,3.3200777295520267,3.420198519187161,4.755789481254227,5.28589173739852,3.3200777295520263,1.5920987904436017,0.0118764016178334,4.968025995378148e-05,6,22,1.54,34,2.55,179.99999190039202,3,22.85619905609804,68.56859716829413,0.3333333333333333,0.6933612743506348,0.5724398518469331,0.0159878020672008,3,4,2,1.73,-1.0099999999999998,1.0099999999999998,-12,12,1.333332888889037,0.0391139558768829,0.075766372689717,0.0118764485793194,100.07081534146646,52.03170044999215,0.0395050954356517,-0.0857517313805571,-1.3355909620670658,-0.1234508397056748,0.181,0.318,0.0
POSCAR_Se2Ti2_4,Se2Ti2_4,0.79497,2.643708968702261,2.645955199589687,2.6423680412192474,0.0011899227917286,135.8289592801853,81.55268706927588,103.29836017961964,26.31199455191046,90.01084640603402,41.30688517424753,17.9298525069725,3.468829360474376,4.89614607677058,5.995727242759226,3.454687217030064,4.885945974859212,5.995727242759226,4.898570145036201,3.454687217030064,1.417948959572502,0.0012720138714825,0.0028200672746254,6,22,1.54,34,2.55,88.85623480854143,3,17.97373979869025,71.89495919476101,0.2499999999999999,0.6299605249474365,0.4038485022069628,0.4353512515754288,3,4,2,1.73,-1.0099999999999998,1.0099999999999998,-12,12,1.333332888889037,0.002246230887426,0.0035871583704394,0.0004500958145241,54.27627221090943,48.70396123178649,0.0022686931963002,-0.0141421434443116,-0.0102001019113684,0.0,1.83,0.605,0.001
POSCAR_Se2V2_1,Se2V2_1,0.48376,2.7309310720593345,2.73158876009632,2.730365284566691,0.0003743385101113,179.98481196468026,88.41260883383237,107.99637802180293,36.01820778273812,90.01008958722447,44.20748754026815,16.453081006045437,3.069015318390553,4.97131253617259,7.435478617058166,3.069015318390553,3.9115592082077617,4.97131253617259,5.46239348247083,3.80838518660805,1.4343070481957878,7.33768963574202e-05,0.000196677524796,6,23,1.63,34,2.55,60.000010556759705,3,27.12738924406452,81.38216773219355,0.3333333333333333,0.6933612743506348,0.6842672324252965,0.0010837750422115,4,4,3,2.83,-0.92,0.92,-11,11,0.9999997500000624,0.000657688036985,0.0012234755296285,0.0001370735339561,91.5722031308479,45.80260204695632,0.0006050729940262,0.0,-1.0597533279648284,-2.464166080885576,0.688,2.688,0.0
