filename,maximum splitting energy,avg_bond_length,max_bond_length,min_bond_length,std_bond_length,center_max_angle,center_min_angle,center_avg_angle,center_std_angle,nonmag_max_angle,nonmag_min_angle,nonmag_std_angle,labelled_1st,labelled_2nd,labelled_3rd,global_1st,global_2nd,global_3rd,avg_long_axis,avg_short_axis,avg_axis_ratio,avg_s,avg_delta,motif0_nonmag_count,magnetic_atomic_number,magnetic_electronegativity,nonmagnetic_atomic_number,nonmagnetic_electronegativity,hungarian_rotation_angle_deg,dimension,avg_motif_measure,unit_cell_volume,packing_fraction,characteristic_length_ratio,p_metric,p_metric_std,d_orb_e,p_orb_e_non,d_lone_pair,proxy_M_magnet,delta_chi,abs_delta_chi,delta_Z,abs_delta_Z,pd_ratio,ax_eq_gap,bond_range,bond_cv,center_angle_spread,nonmag_angle_spread,delta_chi_times_axeq,d_global_local_1st,d_global_local_2nd,d_global_local_3rd,gamma point average splitting,ion1 tot,tot_mag
POSCAR_Fe2P4_1_z025,0.643531,2.3228636345278293,2.3823090697643847,2.287937109792603,0.04212810703517091,179.9946586120758,73.20938700662748,107.99801862623687,37.06532053329462,92.30935841659178,36.51171269993333,17.305257534975063,4.120941822465872,5.626827906693685,8.269770484899809,2.735110049618232,4.120941822465872,5.072973722373857,4.764139620654216,2.7351100496182315,1.7418456786845553,0.01813610333903244,0.00011716400405801656,6,26,1.83,15,2.19,98.52805317303127,3,15.969536118890051,82.3887229647088,0.19383157723819314,0.5787284641857189,0.4543316298130697,0.04382288967719659,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.05944543523655543,0.09437195997178183,0.018136272948911777,106.78527160544832,55.79764571665845,0.02140035668515995,-1.3858317728476397,-1.5058860842278134,-3.1967967625259517,1.118,2.102,0.001
POSCAR_Fe2P4_1_z050,0.589619,2.343751394778047,2.433034134606145,2.2939195671163395,0.06313921798725464,179.9946566514481,72.98845556211376,107.99800896635895,37.1227233517473,93.36885516553339,36.402138284939944,17.378473656485973,4.173136423734955,5.664714916464154,8.295914279439922,2.7351100496182315,4.173136423734955,5.072973722373857,4.865583375223849,2.735110049618232,1.7789351386073076,0.026939264274013462,0.00011759718307098405,6,26,1.83,15,2.19,98.5170382403388,3,16.359036999785424,84.39820401235427,0.19383157723819308,0.5787284641857189,0.4595811372100022,0.03612060379298278,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.0892827398280982,0.13911456748980555,0.026939372148666717,107.00620108933435,56.966716880593445,0.03214178633811534,-1.4380263741167236,-1.4915784927291993,-3.2229405570660647,1.483,2.236,0.004
POSCAR_Fe2P4_1_z950,0.787139,2.2610498255622664,2.2815084789827056,2.2306684362610403,0.021807678477706136,179.9946597887342,73.85166256604218,107.99804739185004,36.95060785048205,91.28505552119088,36.83022649692573,17.22600802254408,3.9681711091281913,5.517310659689072,8.194679206672662,2.7351100496182315,3.9681711091281913,5.072973722373857,4.562674222275685,2.7351100496182315,1.6681867052890786,0.009644600410286112,0.0001158189337302465,6,26,1.83,15,2.19,64.33259109643497,3,14.801033475933263,76.36027982037606,0.19383157723819314,0.5787284641857189,0.43867148681274176,0.06775845835806023,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.020458653420439177,0.05084004272166531,0.009644930680531303,106.14299722269202,54.45482902426515,0.007365115231358101,-1.2330610595099598,-1.5491395505608812,-3.121705484298805,3.634,1.721,0.006
POSCAR_Fe2P5_1,0.574925,2.309552154522873,2.3348363771240805,2.2772046427815797,0.017188702029582892,177.01371119365578,70.22821929553896,107.12149039531496,35.82740751471924,92.55091682323504,35.19153766036075,17.61893527609594,4.0130248773621116,4.815253202684961,5.571617022277718,2.6638444039732736,4.0130248773621116,4.815253202684961,4.622228543149589,2.6638444039732736,1.73517212050947,0.01982636889873859,0.02531503427527279,6,26,1.83,15,2.19,179.93274320753306,3,15.432262951488509,95.5938396416894,0.16143574742193273,0.5445025311258423,0.5211592791373297,0.09230719757615616,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.02528422260120733,0.057631734342500796,0.00744243621149039,106.78549189811682,57.35937916287429,0.009102320136434635,-1.349180473388838,-0.802228325322849,-0.7563638195927576,3.434,2.07,0.004
POSCAR_Fe2P5_1_st025,0.553404,2.3672909583859454,2.3932072865522023,2.3341347588511177,0.017618419580327515,177.01371119365555,70.2282192955391,107.12149039531494,35.82740751471914,92.5509168232355,35.19153766036086,17.618935276095932,4.113350499296156,4.935634532752073,5.710907447834681,2.7304405140726056,4.113350499296156,4.935634532752073,4.737784256728317,2.730440514072605,1.7351721205094655,0.019826368898740194,0.025315034275273415,6,26,1.83,15,2.19,179.93274320759267,3,16.618859294992816,102.94410971788865,0.16143574742193287,0.5445025311258425,0.5211592791373211,0.09230719757616214,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.025916328166256886,0.05907252770108462,0.00744243629008904,106.78549189811645,57.35937916287464,0.009329878139852475,-1.3829099852235505,-0.8222840334559169,-0.7752729150826081,3.434,2.328,0.002
POSCAR_Fe2P5_1_st975,0.612996,2.251813350659802,2.2764654676959974,2.2202745267120383,0.016758984478848327,177.01371119365578,70.22821929553912,107.12149039531494,35.82740751471917,92.5509168232355,35.19153766036085,17.618935276095932,3.912699255428051,4.694871872617825,5.432326596720793,2.5972482938739416,3.912699255428051,4.694871872617825,4.506672829570839,2.5972482938739416,1.7351721205094655,0.01982636889874026,0.025315034275273193,6,26,1.83,15,2.19,179.932743207571,3,14.303537594052308,88.60204646414645,0.16143574742193287,0.5445025311258425,0.5211592791373212,0.09230719757616218,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.02465211703619552,0.05619094098395916,0.007442436128865504,106.78549189811666,57.359379162874646,0.008874762133030385,-1.3154509615541095,-0.782172617189774,-0.7374547241029683,3.659,1.775,0.002
POSCAR_Fe2P5_1_x025,0.567032,2.3224580445587817,2.336551469054756,2.277231123609022,0.020615698996968426,177.04064036447295,71.5649715494245,107.12503637476081,35.643832056754775,92.89132966762865,35.84345768967294,17.483677438898603,4.013084478365532,4.113718371414252,4.84147531425126,2.7304405141055983,4.013084478365532,4.113718371414252,4.662850934034843,2.7304405141055983,1.7077284452623345,0.02033053574282747,0.02517438476214707,6,26,1.83,15,2.19,179.93242233423103,3,15.818069525513419,97.98368563420401,0.16143574742193276,0.5445025311258423,0.5153860530210229,0.09179216134177691,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.014093424495974283,0.059320345445733835,0.008876668480018331,105.47566881504845,57.047871977955715,0.00507363281855074,-1.2826439642599339,-0.10063389304871961,-0.7277569428370079,3.404,2.162,0.008
POSCAR_Fe2P5_1_y025,0.572035,2.3346941010354287,2.353092747157336,2.290131039090496,0.021047211768357176,177.04210294333282,69.08185914942615,107.11793003090234,36.00810268131464,92.87155192217972,34.63296987325624,17.76394306587011,4.013246026401408,4.126620394709573,4.815439049536064,2.663844403959056,4.013246026401408,4.126620394709573,4.687275271122008,2.663844403959056,1.75959048664993,0.02050366536450969,0.02565977209873605,6,26,1.83,15,2.19,146.4143268283096,3,15.818069525065708,97.9836856314307,0.16143574742193276,0.5445025311258423,0.5215369401847798,0.10020712900040665,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.018398646121907447,0.06296170806684032,0.009014972344364287,107.96024379390667,58.238582048923476,0.006623512603886678,-1.3494016224423517,-0.11337436830816561,-0.6888186548264903,13.531,2.174,0.009
POSCAR_Fe2P5_1_z025,0.564923,2.329649376312392,2.385741724719424,2.3088524524899467,0.02586828496897326,176.96317939328645,70.04020281431255,107.12160720840407,35.853873464243335,93.60913839405904,35.04560069223693,17.636843696933518,4.113515872207837,4.891589485890612,5.609446723051358,2.663844403959056,4.113515872207837,4.891589485890612,4.698773346724707,2.6638444039590565,1.763906833199905,0.02161313083947368,0.025105609878402595,6,26,1.83,15,2.19,146.37943052638406,3,15.818069525223052,97.98368563240534,0.16143574742193278,0.5445025311258423,0.5266053490198384,0.08502998861058404,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.0560923484070317,0.07688927222947717,0.011103934406638396,106.9229765789739,58.56353770182211,0.020193245426531406,-1.449671468248781,-0.7780736136827748,-0.7178572371607457,13.538,2.138,0.006
POSCAR_Fe2P6_2,0.565112,2.346140772575904,2.3783463869259367,2.2892194189026194,0.040216068112767886,179.9814109228289,81.0736999041099,107.9953018653195,36.34871509168015,92.19683100039498,39.679499826023076,16.7511747615861,3.789660584521727,4.132318522192403,5.94641758641489,3.789660584521727,4.132318522192403,4.582379251716701,4.756616366319404,3.0292410367954776,1.5702336744896968,0.01714148935583972,0.00015283619351014752,6,26,1.83,15,2.19,104.84842735784638,3,16.960607773840145,118.74518988261885,0.14283195631423828,0.5227272350156367,0.4310919079483892,0.028527577119686422,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.032205614350032885,0.08912696802331732,0.017141363144740133,98.907711018719,52.517331174371904,0.011594021166011834,0.0,0.0,-1.364038334698189,1.126,1.738,0.001
POSCAR_Fe2P6_2_st025,0.56676,2.4047942918902967,2.437805046599078,2.346449904375178,0.04122146981558543,179.9814109228155,81.07369990411021,107.9953018653217,36.34871509168448,92.19683100039467,39.67949982602315,16.751174761586107,3.884402099134781,4.235626485247226,6.095078026075268,3.884402099134781,4.235626485247226,4.6969387330096195,4.875531775477374,3.1049720627153663,1.5702336744896912,0.017141489355839028,0.00015283619350794532,6,26,1.83,15,2.19,104.84842735784672,3,18.264719505950474,127.87558174843704,0.14283195631423756,0.5227272350156359,0.4310919079483927,0.028527577119686703,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.03301075470878123,0.09135514222389984,0.017141363322939293,98.9077110187053,52.51733117437152,0.01188387169516124,0.0,0.0,-1.3981392930656487,1.27,2.003,0.001
POSCAR_Fe2P6_2_st950,0.571684,2.2288337339471047,2.2594290675796334,2.1747584479574824,0.03820526470712801,179.9814109228155,81.07369990411021,107.99530186532192,36.34871509168493,92.19683100039467,39.67949982602313,16.751174761586107,3.6001775552956503,3.925702596082795,5.649096707094151,3.6001775552956503,3.925702596082795,4.3532602891308665,4.51878554800342,2.8777789849557056,1.5702336744896912,0.017141489355839087,0.0001528361935079376,6,26,1.83,15,2.19,104.84842735784672,3,14.541601090096115,101.8091571756103,0.14283195631423756,0.5227272350156359,0.4310919079483925,0.028527577119686766,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.030595333632528643,0.08467061962215094,0.017141362760203067,98.9077110187053,52.517331174371535,0.011014320107710307,0.0,0.0,-1.2958364179632849,1.039,1.323,0.001
POSCAR_Fe2P6_2_st975,0.545802,2.287487253261502,2.3188877272527817,2.2319889334300482,0.039210666409947054,179.98141092280778,81.07369990411023,107.99530186531808,36.348715091677334,92.19683100039467,39.67949982602315,16.751174761586103,3.694919069908694,4.029010559137606,5.797757146754523,3.694919069908694,4.029010559137606,4.467819770423785,4.637700957161405,2.9535100108755934,1.5702336744896908,0.01714148935583901,0.00015283619350791921,6,26,1.83,15,2.19,104.84842735784672,3,15.720098320881537,110.06009247886041,0.14283195631423756,0.5227272350156359,0.4310919079483927,0.02852757711968662,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.031400473991279654,0.08689879382273347,0.017141362957401186,98.90771101869755,52.51733117437152,0.01130417063686067,0.0,0.0,-1.3299373763307383,1.08,1.501,0.001
POSCAR_Fe2P6_2_x025,0.557978,2.364125875360232,2.412237173291653,2.295026086957273,0.04995283048007619,179.9812698667484,81.798182540304,107.99529961086009,36.303327791005074,92.87095971498876,39.82088625533676,16.73029619313059,3.7900931300943146,4.164350994411523,5.990672392796942,3.7900931300943146,4.164350994411523,4.696938733032438,4.824229168063104,3.0728555527382007,1.5700636964472707,0.02112922152763244,0.0001537689779192818,6,26,1.83,15,2.19,147.80532613664406,3,17.384622968526656,121.71381963206828,0.1428319563142383,0.5227272350156368,0.430982650247487,0.021184808885526867,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.048111297931421326,0.11721108633438027,0.021129504935078692,98.1830873264444,53.050073459652,0.017320067255311673,0.0,0.0,-1.293733659764504,15.571,1.836,0.006
POSCAR_Fe2P6_2_x975,0.524764,2.3285530112598387,2.364503168480839,2.283625673107169,0.033633214891981206,179.9815509165711,80.34550069464552,107.99530503297538,36.41154669970288,92.01763845916571,39.53122852430055,16.797980864271928,3.7900936417296207,4.100836055288285,5.815336378387727,3.7900936417296207,4.100836055288285,4.467819770446402,4.728751936592502,2.9862115834467233,1.5836579345706023,0.014442544844769775,0.00015189405776984082,6,26,1.83,15,2.19,161.84619637601173,3,16.53659257958021,115.77656013615595,0.14283195631423828,0.5227272350156367,0.43121687567269634,0.03601048592888821,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.03595015722100037,0.08087749537367017,0.014443819954077132,99.63605022192559,52.48640993486516,0.012942056599560128,0.0,0.0,-1.3475166079413246,12.299,1.651,0.007
POSCAR_Fe2P6_2_y025,0.579875,2.3669689897835413,2.3955144052556645,2.3338261313898685,0.025269927962413223,179.98154607100105,80.95862559494893,107.99528325078131,36.40062186370933,91.5044763842952,40.08904739111841,16.770828533019895,3.8326940811708092,4.1485591397686195,5.9522384572811164,3.8326940811708092,4.1485591397686195,4.582379251712527,4.7909488125223305,3.054605157131153,1.5684986556607123,0.010674115247846233,0.00015215013512447163,6,26,1.83,15,2.19,147.71645859787952,3,17.38462296839144,121.71381963112158,0.1428319563142383,0.5227272350156368,0.43792312885297796,0.035778648839027795,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.028545415472123192,0.061688273865796006,0.010676066055541392,99.02292047605212,51.41542899317679,0.010276349569964345,0.0,0.0,-1.3698592055685896,12.49,1.827,0.008
POSCAR_Fe2P6_2_y950,0.571308,2.3053844484017754,2.369588344386554,2.201638672291057,0.07418150586483116,179.9811360280662,81.28035620516611,107.99533933253046,36.286919227013954,94.26978726184355,38.83744071032369,16.796889044272056,3.7057122333262593,4.03871244596982,5.848570057816651,3.7057122333262593,4.03871244596982,4.582379251712527,4.738761817609376,2.9798642328224876,1.590479123612547,0.03217322818989575,0.00015427490550842387,6,26,1.83,15,2.19,104.61034348351127,3,16.11257738512049,112.80793038829432,0.14283195631423828,0.5227272350156367,0.4175509607990824,0.013867162340178514,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.06420389598477882,0.16794967209549716,0.03217748507793263,98.70077982290009,55.432346551519856,0.02311340255452037,0.0,0.0,-1.2661908061041238,26.656,1.585,0.007
POSCAR_Fe2P6_2_y975,0.550905,2.3256087807021735,2.370221088590502,2.2451473273601916,0.056916323404218414,179.98127426016015,81.18120860502172,107.9953205477067,36.31044766688353,93.1519372338947,39.26216854780485,16.759445439693586,3.7473253250271803,4.085236729437338,5.897317929148168,3.7473253250271803,4.085236729437338,4.582379251712527,4.740018896770275,3.004324957945491,1.5777857726379318,0.024472962012240508,0.00015354433548006645,6,26,1.83,15,2.19,104.73456456431751,3,16.536592579663306,115.77656013673777,0.14283195631423826,0.5227272350156367,0.4242980654342705,0.021214662139366285,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.044612307888328484,0.12507376123031033,0.024473720344878155,98.80006565513843,53.88976868608985,0.01606043083979825,0.0,0.0,-1.3149386774356415,13.242,1.657,0.004
POSCAR_Fe2P6_2_z025,0.562025,2.3664990990918056,2.412136601381226,2.2965271200313984,0.05009720096633188,179.98141626081537,80.45740032291309,107.99532329670978,36.3668250037326,92.84541101750935,39.1247290395396,16.78994835626785,3.842058419662886,4.157086607320126,5.958266709558368,3.842058419662886,4.157086607320126,4.582379251712527,4.824003856647565,3.0365759564965993,1.5886346531810094,0.02116953997739867,0.0001525893919532124,6,26,1.83,15,2.19,147.656957731768,3,17.384622967912627,121.71381962776933,0.14283195631423828,0.5227272350156367,0.42443078773416437,0.02866219211009293,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.04563750228942043,0.11560948134982763,0.021169321305144984,99.52401593790228,53.72068197796975,0.01642950082419135,0.0,0.0,-1.3758874578458409,8.026,1.825,0.002
POSCAR_Fe2P6_2_z050,0.539869,2.3872038842643595,2.449635084942429,2.3040772628968593,0.06126281325821756,179.98142298837308,79.8390348304602,107.99534490491916,36.40324131966793,93.54898282473943,38.57729964557197,16.849732678636855,3.895126413625387,4.182988780683631,5.970688475155628,3.895126413625387,4.182988780683631,4.582379251712527,4.8989964103287065,3.044056560709265,1.6093623438048983,0.025663162929271826,0.00015233055817444763,6,26,1.83,15,2.19,147.58834174158434,3,17.808638162304426,124.6824493751554,0.1428319563142383,0.5227272350156368,0.41784374358459625,0.028807268004291012,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.0624312006780694,0.14555782204556955,0.025662989239860025,100.14238815791288,54.97168317916746,0.022475232244104977,0.0,0.0,-1.388309223443101,12.773,1.926,0.003
POSCAR_Fe2P6_2_z950,0.524054,2.3064948921208517,2.343586169737465,2.2747510721699626,0.030984163947068436,179.98140442765612,82.29746397275659,107.99525951456545,36.37016518985115,91.7194308602671,40.795972183267466,16.742419307679725,3.6869893148690482,4.021648383104277,5.836718596152147,3.6869893148690482,4.021648383104277,4.582379251712527,4.686920735858793,3.0150115684419063,1.5546000174109222,0.013434381287917355,0.00015329041533152443,6,26,1.83,15,2.19,161.78829816787893,3,16.11257738502012,112.80793038759161,0.1428319563142383,0.5227272350156368,0.44461687637667885,0.028291046484915428,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.03709127761661346,0.0688350975675025,0.013433435564707687,97.68394045489953,50.92345867699963,0.01335285994198084,0.0,0.0,-1.2543393444396198,14.125,1.591,0.0
POSCAR_Fe2P6_2_z975,0.509917,2.3261367352462705,2.3586803026657455,2.2821564088098247,0.03318510802123137,179.9814069769497,81.68728309407479,107.99528060675058,36.34960685932211,91.90486343315726,40.241355273625004,16.73485141269005,3.737961090619379,4.076769236503803,5.891368888435946,3.737961090619379,4.076769236503803,4.582379251712527,4.717113179079523,3.0220526328291966,1.560919126779714,0.014266310184919022,0.00015307014672565037,6,26,1.83,15,2.19,155.72623875683536,3,16.5365925793739,115.77656013471152,0.1428319563142383,0.5227272350156368,0.4378223512928082,0.028403752388387306,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.03254356741947495,0.07652389385592073,0.014266183604866384,98.29412388287491,51.663508159532256,0.011715684271010978,0.0,0.0,-1.3089896367234193,9.099,1.661,0.0
POSCAR_Fe2P8_1,1.011183,2.4724960330282033,2.5745353551871792,2.4131584711211262,0.07207347864584412,179.99377118147635,85.08920444356542,107.99779246150072,36.142972142908405,93.69669749664041,41.64718744526339,16.65496266853266,4.291309881087009,5.974639609654047,6.879134595040482,4.291309881087009,4.807928499331754,5.974639609654047,5.147938569335777,3.274803623770328,1.5719868552279699,0.02914983088402416,7.379965076989459e-05,6,26,1.83,15,2.19,80.480619022081,3,20.002350971253552,163.24302103844747,0.12253112472442262,0.4966862529778955,0.45233382907980363,0.08263880921277937,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.10203932215897593,0.161376884066053,0.029150076899211386,94.90456673791093,52.04951005137702,0.03673415597723132,0.0,-1.166711110322293,-0.9044949853864352,2.33,3.284,0.003
POSCAR_Fe2P8_1_st025,0.925677,2.5343084338539064,2.6388987390668754,2.4734874328991543,0.07387531561199087,179.99377118157093,85.08920444356562,107.99779246151093,36.14297214292873,93.69669749664044,41.647187445263185,16.65496266853267,4.398592628114207,6.124005599895391,7.051112959916524,4.398592628114207,4.928126711815048,6.124005599895391,5.276637033569171,3.3566737143645793,1.5719868552279732,0.02914983088402444,7.379965076711737e-05,6,26,1.83,15,2.19,80.48061902208103,3,21.540344238902538,175.79487895298178,0.12253112472442235,0.49668625297789504,0.45233382907980296,0.0826388092127789,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.10459030521296908,0.16541130616772115,0.0291500771867661,94.90456673800531,52.049510051377254,0.037652509876668856,0.0,-1.195878888080343,-0.9271073600211333,1.936,3.403,0.001
POSCAR_Fe2P8_1_st050,0.857658,2.5961208346796116,2.7032621229465565,2.5338163946771832,0.07567715257813706,179.99377118153632,85.08920444356565,107.99779246150732,36.14297214292158,93.69669749664044,41.64718744526319,16.65496266853267,4.505875375141382,6.273371590136744,7.223091324792537,4.505875375141382,5.048324924298343,6.273371590136744,5.4053354978025645,3.4385438049588384,1.5719868552279725,0.02914983088402445,7.37996507673122e-05,6,26,1.83,15,2.19,80.48061902208104,3,23.155221543097344,188.9742022296327,0.12253112472442239,0.49668625297789515,0.45233382907980296,0.08263880921277908,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.10714128826694491,0.16944572826937332,0.0291500774606275,94.90456673797067,52.04951005137725,0.03857086377610015,0.0,-1.2250466658384012,-0.9497197346557931,1.639,3.479,0.0
POSCAR_Fe2P8_1_st975,1.145645,2.4106836322024963,2.510171971307516,2.352829509343098,0.0702716416796986,179.99377118146032,85.08920444356563,107.9977924615037,36.142972142914346,93.69669749664045,41.64718744526319,16.65496266853267,4.184027134059854,5.82527361941269,6.707156230164498,4.184027134059854,4.687730286848461,5.82527361941269,5.019240105102382,3.1929335331760633,1.5719868552279728,0.029149830884024418,7.379965076733882e-05,6,26,1.83,15,2.19,80.48061902208104,3,18.539366519746668,151.30332445280723,0.12253112472442237,0.4966862529778951,0.4523338290798029,0.08263880921277889,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.09948833910501964,0.1573424619644177,0.029150076596910837,94.90456673789468,52.04951005137726,0.03581580207780706,0.0,-1.1375433325642295,-0.8818826107518074,2.425,3.013,0.004
POSCAR_Fe2P8_1_x025,1.00309,2.491248492759598,2.6058901163202135,2.4222467889478585,0.08122346868776399,179.9937873875748,85.72669499531717,107.99778887626371,36.089298197002314,94.17288681739441,42.006298319400784,16.632622267676417,4.291308779714825,6.059688333959257,6.9740545452523905,4.291308779714825,4.877025959763479,6.059688333959257,5.210642909035476,3.3115683493612718,1.5734697567352285,0.03260328477446939,7.32588542484473e-05,6,26,1.83,15,2.19,179.9871473204833,3,20.502409745328713,167.32409656272606,0.12253112472442257,0.49668625297789537,0.44940861120258896,0.07976847278276836,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.11464162356061536,0.183643327372355,0.03260350636250062,94.26709239225762,52.16658849799363,0.04127098448182152,0.0,-1.182662374195778,-0.9143662112931334,1.97,3.327,0.0
POSCAR_Fe2P8_1_x050,1.000337,2.5103042356263416,2.637679106688572,2.4316086145214704,0.09049648423679503,179.99380451986394,86.36603427544631,107.99778588872533,36.052138995190504,94.64490519248093,42.35156308382642,16.628369709928272,4.29130767836688,6.145910704897203,7.0697434375606045,4.29130767836688,4.877025959763478,5.048324924295052,5.274215511018532,3.348822738262516,1.574949081200336,0.03604979065318417,7.271745498716948e-05,6,26,1.83,15,2.19,179.98712272480805,3,21.00246851980041,171.4051720902407,0.12253112472442262,0.4966862529778955,0.44648673201732186,0.0769057610593975,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.12737487106223044,0.20607049216710172,0.03604999222901888,93.62777024441763,52.293342108654514,0.04585495358240294,0.0,-1.2688847451337244,-2.0214185132655524,1.998,3.363,0.001
POSCAR_Fe2P8_1_x950,0.9856,2.435931990039149,2.513193305984261,2.3958147153829312,0.05425058320608411,179.99374175825594,83.82170386090593,107.99780151472882,36.30111695288115,92.73229162914839,40.88668447538341,16.757512342000418,4.291312083843064,5.808268617029164,6.691732142805366,4.291312083843064,4.567532074384159,4.877025959763478,5.025264236490879,3.2028103881796213,1.5690200707607076,0.022270651018514463,7.487761858925647e-05,6,26,1.83,15,2.19,80.45103175098211,3,19.002233422756568,155.08086998706122,0.12253112472442262,0.4966862529778955,0.4581805592267783,0.08839507360349505,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.07726131594511187,0.1173785906013296,0.02227096698797623,96.17203789735001,51.84560715376498,0.027814073740240267,0.0,-1.2407365426450045,-1.8147061830418876,2.226,3.14,0.001
POSCAR_Fe2P8_1_x975,1.000008,2.4540545669324247,2.543630881246104,2.4043467625711106,0.0630705647652391,179.9937559540177,84.45404083432778,107.9977966668088,36.21348594003231,93.21645140114904,41.27403884571003,16.696298845805494,4.291310982452918,5.890815365655894,6.785015858437245,4.291310982452918,4.687730286804174,4.877025959763479,5.0861346050321785,3.23854523783894,1.5705027562574605,0.02570026810501139,7.433939665191801e-05,6,26,1.83,15,2.19,80.46645323957718,3,19.502292196806792,159.1619455111363,0.12253112472442257,0.49668625297789537,0.45525901573631117,0.08551497839796746,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.08957631431367918,0.13928411867499335,0.02570054468818628,95.53971511968992,51.94241255543901,0.0322474731529245,0.0,-1.2030850788517196,-1.9079898986737662,2.646,3.228,0.003
POSCAR_Fe2P8_1_y025,0.939211,2.4937636866474318,2.606050781405675,2.4356759023580166,0.07900851049094293,179.99378554847448,85.66069724378575,107.99778661702324,36.158727867904524,93.86428132540777,41.08179195450157,16.690444264828166,4.326204293867294,5.999741528144013,6.900892707842832,4.326204293867294,4.807928499339606,4.998951608740076,5.21094883779751,3.320431203325928,1.5693620499290846,0.03168219062928318,7.417000389322169e-05,6,26,1.83,15,2.19,80.41703593849924,3,20.502409745488663,167.32409656403138,0.12253112472442262,0.4966862529778955,0.4554345883340976,0.09076014925546522,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.11228709475824328,0.17037487904765847,0.03168242413327314,94.33308830468873,52.782489370906205,0.04042335411296757,0.0,-1.1918130288044075,-1.901941099102756,2.06,3.323,0.003
POSCAR_Fe2P8_1_y050,0.925572,2.515341516988048,2.637953823525748,2.449597980284217,0.08636533800064164,179.9938001221866,84.92715280357496,107.9977814542377,36.19215230359007,94.23987808484733,40.52580502734717,16.742694540267998,4.361671783393002,6.025355790389459,6.9231193554711945,4.361671783393002,4.807928499339605,5.120877257716673,5.2747341660179865,3.3665439576404195,1.566812823135514,0.03433519704738791,7.452806956801186e-05,6,26,1.83,15,2.19,80.34955441136506,3,21.002468519698834,171.4051720894117,0.12253112472442265,0.4966862529778955,0.45851488177765215,0.09872409066229056,7,3,4,4.9,-0.3599999999999999,0.3599999999999999,11,11,0.4285713673469475,0.12261230653769983,0.18835584324153087,0.034335418503583466,95.06664731861164,53.714073057500165,0.04414043035357192,0.0,-1.2174272910498543,-1.8022420977545215,1.572,3.356,0.001
