filename,parent,sse,msbi,msbi_shap,mpf,mpf_shap,pd_ratio,pd_ratio_shap
POSCAR_Mn2Te8_1_y025,Mn2Te8_1,0.401971,0.46894047,0.059745986,0.11031707,-0.026285635,0.66666657,0.013357595
POSCAR_Mn2Te8_1_y050,Mn2Te8_1,0.409631,0.47176278,0.06027952,0.11031707,-0.026451105,0.66666657,0.013565655
POSCAR_Mn2Te8_1_y950,Mn2Te8_1,0.42839,0.46075857,0.0555311,0.11031707,-0.027724463,0.66666657,0.012950829
POSCAR_Mn2Te8_1_y975,Mn2Te8_1,0.442316,0.4634335,0.055772524,0.11031707,-0.027461076,0.66666657,0.012740668
POSCAR_Mn2Te8_1_z025,Mn2Te8_1,0.421302,0.45954984,0.05472588,0.11031707,-0.027235849,0.66666657,0.012312116
POSCAR_Mn2Te8_1_z050,Mn2Te8_1,0.384184,0.4530657,0.051458742,0.11031707,-0.028417239,0.66666657,0.01239087
POSCAR_Mn2Te8_1_z950,Mn2Te8_1,0.413174,0.47977573,0.06016224,0.11031707,-0.027352493,0.66666657,0.013592844
POSCAR_Mn2Te8_1_z975,Mn2Te8_1,0.419145,0.47290426,0.059748147,0.11031707,-0.027178125,0.66666657,0.013444274
POSCAR_Mn2Te8_2,Mn2Te8_2,0.011201,0.0016300326,-0.1887035,0.15588541,0.0010082616,0.66666657,0.0060878494
POSCAR_Mn2Te8_2_st025,Mn2Te8_2,0.011463,0.0016300326,-0.18813287,0.15588541,0.0010192064,0.66666657,0.0061232
POSCAR_Mn2Te8_2_st050,Mn2Te8_2,0.011347,0.0016300326,-0.1884185,0.15588541,0.0010099676,0.66666657,0.006133503
POSCAR_Mn2Te8_2_st950,Mn2Te8_2,0.012551,0.0016300326,-0.19206157,0.15588541,0.0011253946,0.66666657,0.006197814
POSCAR_Mn2Te8_2_st975,Mn2Te8_2,0.012137,0.0016300326,-0.19029208,0.15588541,0.0011301276,0.66666657,0.0061182743
POSCAR_Mn2Te8_2_x025,Mn2Te8_2,0.011947,0.0016415104,-0.1890704,0.15588541,0.0008411109,0.66666657,0.006004754
POSCAR_Mn2Te8_2_x050,Mn2Te8_2,0.011119,0.0016529841,-0.18912697,0.15588541,0.0007998713,0.66666657,0.0059846547
POSCAR_Mn2Te8_2_x950,Mn2Te8_2,0.013089,0.0016071013,-0.19108725,0.15588541,0.0010163225,0.66666657,0.006009805
POSCAR_Mn2Te8_2_x975,Mn2Te8_2,0.012938,0.0016185597,-0.18971582,0.15588541,0.0008999338,0.66666657,0.0060263984
POSCAR_Mn2Te8_2_y025,Mn2Te8_2,0.012666,0.0016290869,-0.18921,0.15588541,0.0008674701,0.66666657,0.006005754
POSCAR_Mn2Te8_2_y050,Mn2Te8_2,0.012101,0.0016280441,-0.18966596,0.15588541,0.00091763126,0.66666657,0.005950504
POSCAR_Mn2Te8_2_y950,Mn2Te8_2,0.011969,0.0016316245,-0.19003268,0.15588541,0.0008049289,0.66666657,0.0060346364
POSCAR_Mn2Te8_2_y975,Mn2Te8_2,0.012379,0.0016308791,-0.18964082,0.15588541,0.00086541846,0.66666657,0.006043565
POSCAR_Mn2Te8_2_z025,Mn2Te8_2,0.011019,0.0016193861,-0.188414,0.15588541,0.0010095543,0.66666657,0.0060974625
POSCAR_Mn2Te8_2_z050,Mn2Te8_2,0.009484,0.0016086168,-0.18833669,0.15588541,0.001023599,0.66666657,0.006100505
POSCAR_Mn2Te8_2_z950,Mn2Te8_2,0.011532,0.0016509026,-0.19034865,0.15588541,0.0009663466,0.66666657,0.0060714306
POSCAR_Mn2Te8_2_z975,Mn2Te8_2,0.01167,0.0016405426,-0.18931329,0.15588541,0.0009853608,0.66666657,0.0061109676
POSCAR_Mn2Te8_3,Mn2Te8_3,0.277213,0.013025886,-0.10906425,0.10380553,-0.044015147,0.66666657,0.007509909
POSCAR_Mn2Te8_3_st025,Mn2Te8_3,0.254819,0.013025886,-0.10829525,0.10380553,-0.04382769,0.66666657,0.007297463
POSCAR_Mn2Te8_3_st050,Mn2Te8_3,0.23221,0.013025886,-0.107266404,0.10380553,-0.04366988,0.66666657,0.0072300816
POSCAR_Mn2Te8_3_st950,Mn2Te8_3,0.318266,0.013025886,-0.110193364,0.10380553,-0.044384524,0.66666657,0.007712277
POSCAR_Mn2Te8_3_st975,Mn2Te8_3,0.298851,0.013025886,-0.10947976,0.10380553,-0.044009108,0.66666657,0.007649382
POSCAR_Mn2Te8_3_x025,Mn2Te8_3,0.271849,0.013156014,-0.11018622,0.10380553,-0.043679673,0.66666657,0.0073661483
POSCAR_Mn2Te8_3_y025,Mn2Te8_3,0.279321,0.013120002,-0.115188114,0.10380553,-0.043856725,0.66666657,0.0074887406
POSCAR_Mn2Tl13_1,Mn2Tl13_1,0.019475,0.009247274,-0.14788043,0.10859139,-0.017116057,0.16666664,0.0021413197
POSCAR_Mn2Tl13_1_st025,Mn2Tl13_1,0.016683,0.009247274,-0.14720976,0.10859139,-0.017074235,0.16666664,0.0021214923
POSCAR_Mn2Tl13_1_st050,Mn2Tl13_1,0.015521,0.009247274,-0.14724682,0.10859139,-0.017104853,0.16666664,0.0020730356
POSCAR_Mn2Tl13_1_st975,Mn2Tl13_1,0.023312,0.009247274,-0.14859691,0.10859139,-0.01710075,0.16666664,0.0021564362
POSCAR_Mn2Tl13_1_x025,Mn2Tl13_1,0.01952,0.009224074,-0.14726152,0.10859139,-0.017359432,0.16666664,0.0021638325
POSCAR_Mn2Tl13_1_x975,Mn2Tl13_1,0.020524,0.009271982,-0.14987767,0.10859139,-0.017443782,0.16666664,0.002323076
POSCAR_Mn2Tl13_1_y025,Mn2Tl13_1,0.018102,0.009265542,-0.14848372,0.10859139,-0.017012572,0.16666664,0.0021755127
POSCAR_Mn2Tl13_1_y050,Mn2Tl13_1,0.016684,0.009284959,-0.1492322,0.10859139,-0.017478205,0.16666664,0.0022599285
POSCAR_Mn2Tl13_1_y975,Mn2Tl13_1,0.020976,0.009230229,-0.14781365,0.10859139,-0.017388009,0.16666664,0.0021218483
POSCAR_Mn2Tl13_1_z025,Mn2Tl13_1,0.019277,0.009254206,-0.14740562,0.10859139,-0.016981995,0.16666664,0.0021995849
POSCAR_Mn2Tl13_1_z950,Mn2Tl13_1,0.021443,0.0092374915,-0.14948843,0.10859139,-0.017315472,0.16666664,0.002187649
POSCAR_Mn2Tl13_1_z975,Mn2Tl13_1,0.021036,0.009241679,-0.14918749,0.10859139,-0.017416714,0.16666664,0.0021716154
POSCAR_Mo2N2_2,Mo2N2_2,0.579884,0.63914233,0.06977334,0.33333334,0.034664292,0.5999999,0.02331419
POSCAR_Mo2N2_2_st050,Mo2N2_2,0.746576,0.63914233,0.07068306,0.33333334,0.035253312,0.5999999,0.023265315
POSCAR_Mo2N2_2_x025,Mo2N2_2,0.756857,0.6449465,0.07122685,0.33333334,0.036884435,0.5999999,0.024097385
POSCAR_Mo2N2_2_x050,Mo2N2_2,0.759437,0.6508037,0.07308809,0.33333334,0.037384227,0.5999999,0.024140755
POSCAR_Mo2N2_2_x950,Mo2N2_2,0.797902,0.6277298,0.06480474,0.33333334,0.03593362,0.5999999,0.023465607
POSCAR_Mo2N2_2_y025,Mo2N2_2,0.756629,0.6449294,0.07152957,0.33333334,0.037550222,0.5999999,0.024128264
POSCAR_Mo2N2_2_y050,Mo2N2_2,0.759736,0.65077,0.073326826,0.33333334,0.038126037,0.5999999,0.024184372
POSCAR_Mo2N2_2_y950,Mo2N2_2,0.804037,0.6277654,0.06449663,0.33333334,0.035045873,0.5999999,0.023419125
POSCAR_Mo2N2_2_z975,Mo2N2_2,0.599695,0.65073675,0.0737154,0.33333334,0.034623336,0.5999999,0.023216503
POSCAR_Mo2N2_4,Mo2N2_4,0.31212,0.7604893,0.052889295,0.083333336,-0.0876336,0.5999999,0.011914508
POSCAR_Mo2N2_4_st025,Mo2N2_4,0.24554,0.7604893,0.05155998,0.083333336,-0.087467365,0.5999999,0.011930191
POSCAR_Mo2N2_4_st050,Mo2N2_4,0.19,0.7604893,0.050126567,0.083333336,-0.0879826,0.5999999,0.012204425
POSCAR_Mo2N2_4_st975,Mo2N2_4,0.394983,0.7604893,0.053233087,0.083333336,-0.08594366,0.5999999,0.011774778
POSCAR_Mo2N2_4_x025,Mo2N2_4,0.299043,0.75982076,0.051971704,0.083333336,-0.08675751,0.5999999,0.011968818
POSCAR_Mo2N2_4_x050,Mo2N2_4,0.286123,0.757763,0.05380396,0.083333336,-0.08502082,0.5999999,0.011853807
POSCAR_Mo2N2_4_x950,Mo2N2_4,0.373207,0.74866664,0.05442378,0.083333336,-0.081746385,0.5999999,0.011473453
POSCAR_Mo2N2_4_x975,Mo2N2_4,0.342742,0.75463843,0.052225716,0.083333336,-0.08710185,0.5999999,0.011964083
POSCAR_Mo2N2_4_y025,Mo2N2_4,0.29575,0.75862676,0.05214699,0.083333336,-0.08675139,0.5999999,0.011954707
POSCAR_Mo2N2_4_y050,Mo2N2_4,0.284022,0.7565602,0.053881414,0.083333336,-0.08500402,0.5999999,0.011855361
POSCAR_Mo2N2_4_y950,Mo2N2_4,0.375913,0.7497898,0.05437789,0.083333336,-0.08175009,0.5999999,0.011466237
POSCAR_Mo2N2_4_y975,Mo2N2_4,0.347447,0.7557926,0.0521444,0.083333336,-0.08709777,0.5999999,0.011967511
POSCAR_Mo2N2_4_z025,Mo2N2_4,0.28572,0.7564813,0.052619815,0.083333336,-0.08620688,0.5999999,0.012001753
POSCAR_Mo2N2_4_z050,Mo2N2_4,0.257576,0.75248957,0.052777387,0.083333336,-0.08356503,0.5999999,0.01184433
POSCAR_Mo2N2_4_z950,Mo2N2_4,0.397349,0.76856863,0.051607717,0.083333336,-0.091978274,0.5999999,0.011880785
POSCAR_Mo2N2_4_z975,Mo2N2_4,0.351974,0.76451707,0.052836876,0.083333336,-0.08772477,0.5999999,0.011711772
POSCAR_Mo2O3_1,Mo2O3_1,1.443962,0.6262857,0.064349875,0.20766574,0.017937098,0.79999983,0.020289507
POSCAR_Mo2O3_1_st025,Mo2O3_1,1.017224,0.6262857,0.06433693,0.20766574,0.01789639,0.79999983,0.020226521
POSCAR_Mo2O3_1_st050,Mo2O3_1,0.660925,0.6262857,0.06437874,0.20766574,0.017906377,0.79999983,0.020289097
POSCAR_Mo2O3_1_st950,Mo2O3_1,1.366798,0.6262857,0.0642284,0.20766574,0.017429354,0.79999983,0.020159433
POSCAR_Mo2O3_1_st975,Mo2O3_1,1.546168,0.6262857,0.064100266,0.20766574,0.017238908,0.79999983,0.020276409
POSCAR_Mo2O3_1_x025,Mo2O3_1,1.452999,0.6147796,0.06376392,0.20766574,0.018552467,0.79999983,0.020307094
POSCAR_Mo2O3_1_x050,Mo2O3_1,1.456187,0.6034722,0.060076285,0.20766574,0.017888334,0.79999983,0.020273838
POSCAR_Mo2O3_1_x950,Mo2O3_1,1.400024,0.64987874,0.07529313,0.20766574,0.018267522,0.79999983,0.02109249
POSCAR_Mo2O3_1_x975,Mo2O3_1,1.426924,0.6379869,0.06964466,0.20766574,0.017770369,0.79999983,0.020614685
POSCAR_Mo2O4_2,Mo2O4_2,0.731615,0.7321642,0.06815084,0.15834235,0.0024829616,0.79999983,0.018503759
POSCAR_Mo2O4_2_st025,Mo2O4_2,0.668252,0.7321642,0.0663421,0.15834235,0.0030632697,0.79999983,0.018697262
POSCAR_Mo2O4_2_st050,Mo2O4_2,0.613307,0.7321642,0.06596389,0.15834235,0.002930425,0.79999983,0.01898022
POSCAR_Mo2O4_2_st950,Mo2O4_2,0.886503,0.7321642,0.07273062,0.15834235,0.0036104433,0.79999983,0.018749995
POSCAR_Mo2O4_2_st975,Mo2O4_2,0.809936,0.7321642,0.06989183,0.15834235,0.0029575925,0.79999983,0.018268378
POSCAR_Mo2O4_2_x025,Mo2O4_2,0.681421,0.7362263,0.06709814,0.15834235,0.0031116018,0.79999983,0.018581491
POSCAR_Mo2O4_2_x050,Mo2O4_2,0.613316,0.7402912,0.07125415,0.15834235,0.003922117,0.79999983,0.019673605
POSCAR_Mo2O4_2_x950,Mo2O4_2,0.746447,0.7240605,0.06985611,0.15834235,0.0034856843,0.79999983,0.018440958
POSCAR_Mo2O4_2_x975,Mo2O4_2,0.749344,0.7281078,0.06896162,0.15834235,0.0028533684,0.79999983,0.01855845
POSCAR_Mo2O4_2_y025,Mo2O4_2,0.705532,0.72365403,0.067267284,0.15834235,0.0026488039,0.79999983,0.018535897
POSCAR_Mo2O4_2_y050,Mo2O4_2,0.671588,0.71520287,0.06689679,0.15834235,0.0031469043,0.79999983,0.01851996
POSCAR_Mo2O4_2_y950,Mo2O4_2,0.773406,0.74933434,0.070467755,0.15834235,0.0032594767,0.79999983,0.018674731
POSCAR_Mo2O4_2_y975,Mo2O4_2,0.753762,0.7407267,0.06961564,0.15834235,0.00300417,0.79999983,0.018518412
POSCAR_Mo2O4_2_z025,Mo2O4_2,0.722261,0.7366405,0.0688405,0.15834235,0.0030850605,0.79999983,0.018765021
POSCAR_Mo2O4_2_z050,Mo2O4_2,0.699674,0.74111134,0.06959646,0.15834235,0.0035600234,0.79999983,0.01871722
POSCAR_Mo2O4_2_z950,Mo2O4_2,0.722865,0.72321135,0.07465864,0.15834235,0.0037591904,0.79999983,0.01857798
POSCAR_Mo2O4_2_z975,Mo2O4_2,0.731223,0.7276864,0.06887742,0.15834235,0.003091838,0.79999983,0.018314732
POSCAR_Mo2P4_4,Mo2P4_4,0.476362,0.38058597,0.02667009,0.20200989,0.008615775,0.5999999,0.013749815
POSCAR_Mo2P4_4_st950,Mo2P4_4,0.442223,0.38058597,0.02856082,0.20200989,0.008406118,0.5999999,0.014855689
POSCAR_Mo2P4_4_st975,Mo2P4_4,0.465529,0.38058597,0.027333593,0.20200989,0.008548746,0.5999999,0.014300932
POSCAR_Mo2P4_4_x050,Mo2P4_4,0.349607,0.37287185,0.027563673,0.20200989,0.009194748,0.5999999,0.013802884
POSCAR_Mo2P4_4_x950,Mo2P4_4,0.392774,0.3882665,0.030075857,0.20200989,0.008813553,0.5999999,0.014337935
POSCAR_Mo2P4_4_x975,Mo2P4_4,0.455044,0.38443217,0.028322497,0.20200989,0.008307368,0.5999999,0.014000798
POSCAR_Mo2P4_4_y025,Mo2P4_4,0.440591,0.37953058,0.0269417,0.20200989,0.0090799555,0.5999999,0.013862624
POSCAR_Mo2P4_4_y050,Mo2P4_4,0.432413,0.37852067,0.027328173,0.20200989,0.009935191,0.5999999,0.013048238
POSCAR_Mo2P4_4_y950,Mo2P4_4,0.507009,0.38283694,0.030682238,0.20200989,0.008843575,0.5999999,0.014500566
POSCAR_Mo2P4_4_y975,Mo2P4_4,0.491332,0.38168782,0.02821575,0.20200989,0.00837565,0.5999999,0.013962266
POSCAR_Mo2P4_4_z025,Mo2P4_4,0.473236,0.38552123,0.030329982,0.20200989,0.008652703,0.5999999,0.014179489
POSCAR_Mo2P4_4_z050,Mo2P4_4,0.477571,0.39046526,0.030785538,0.20200989,0.00907483,0.5999999,0.014691708
POSCAR_Mo2P4_4_z975,Mo2P4_4,0.481543,0.37566403,0.027153108,0.20200989,0.009303308,0.5999999,0.014029121
POSCAR_Mo2P8_1,Mo2P8_1,0.196501,0.39811623,0.04116565,0.15312037,0.005027312,0.5999999,0.015627522
POSCAR_Mo2P8_1_st025,Mo2P8_1,0.234051,0.39811623,0.04111203,0.15312037,0.0051386184,0.5999999,0.015668143
POSCAR_Mo2P8_1_st050,Mo2P8_1,0.280115,0.39811623,0.041150644,0.15312037,0.005101827,0.5999999,0.015632069
POSCAR_Mo2P8_1_st950,Mo2P8_1,0.239577,0.39811623,0.04174532,0.15312037,0.005290051,0.5999999,0.016130362
POSCAR_Mo2P8_1_st975,Mo2P8_1,0.22951,0.39811623,0.04125166,0.15312037,0.0051787756,0.5999999,0.015675487
POSCAR_Mo2P8_1_x025,Mo2P8_1,0.190387,0.39363012,0.038427748,0.15312037,0.004842672,0.5999999,0.015499671
POSCAR_Mo2P8_1_x050,Mo2P8_1,0.306738,0.3891369,0.035650592,0.15312037,0.0045192,0.5999999,0.015287164
POSCAR_Mo2P8_1_x950,Mo2P8_1,0.21123,0.4070507,0.05257694,0.15312037,0.0058937646,0.5999999,0.016353028
POSCAR_Mo2P8_1_x975,Mo2P8_1,0.192415,0.40259117,0.0507381,0.15312037,0.0056279777,0.5999999,0.016175942
POSCAR_Mo2P8_1_y975,Mo2P8_1,0.214951,0.39588252,0.037836604,0.15312037,0.0036475083,0.5999999,0.016363828
POSCAR_Mo2P8_1_z975,Mo2P8_1,0.214249,0.39587998,0.0379542,0.15312037,0.003623775,0.5999999,0.016359499
POSCAR_Mo2Sb2_2,Mo2Sb2_2,1.222819,0.74057686,0.08493105,0.33333334,0.042705536,0.5999999,0.018457552
POSCAR_Mo2Sb2_2_st025,Mo2Sb2_2,1.179225,0.74057686,0.0806496,0.33333334,0.041922063,0.5999999,0.017257186
POSCAR_Mo2Sb2_2_st050,Mo2Sb2_2,1.162559,0.74057686,0.07769147,0.33333334,0.041224055,0.5999999,0.016452841
POSCAR_Mo2Sb2_2_st950,Mo2Sb2_2,1.330672,0.74057686,0.08848891,0.33333334,0.043360867,0.5999999,0.01981592
POSCAR_Mo2Sb2_2_st975,Mo2Sb2_2,1.271594,0.74057686,0.08801665,0.33333334,0.043499827,0.5999999,0.019633621
POSCAR_Mo2Sb2_2_x025,Mo2Sb2_2,1.208829,0.7455078,0.08586368,0.33333334,0.040710773,0.5999999,0.018316057
POSCAR_Mo2Sb2_2_x050,Mo2Sb2_2,1.197117,0.75048983,0.08588301,0.33333334,0.039113354,0.5999999,0.018060321
POSCAR_Mo2Sb2_2_x950,Mo2Sb2_2,1.263536,0.7309058,0.08821478,0.33333334,0.040194098,0.5999999,0.018837595
POSCAR_Mo2Sb2_2_x975,Mo2Sb2_2,1.236153,0.7357063,0.08585474,0.33333334,0.04173418,0.5999999,0.01865054
POSCAR_Mo2Sb2_2_y025,Mo2Sb2_2,1.261591,0.7453163,0.0870265,0.33333334,0.041686732,0.5999999,0.017846115
POSCAR_Mo2Sb2_2_y050,Mo2Sb2_2,1.210688,0.7501151,0.0881415,0.33333334,0.039303895,0.5999999,0.018005006
POSCAR_Mo2Sb2_2_y950,Mo2Sb2_2,1.278745,0.7313115,0.086460896,0.33333334,0.04000066,0.5999999,0.018806588
POSCAR_Mo2Sb2_2_y975,Mo2Sb2_2,1.245622,0.7359055,0.08431704,0.33333334,0.041207276,0.5999999,0.018629447
POSCAR_Mo2Sb2_2_z025,Mo2Sb2_2,1.198107,0.7309737,0.0822569,0.33333334,0.041991867,0.5999999,0.018330557
POSCAR_Mo2Sb2_2_z050,Mo2Sb2_2,1.169259,0.72138846,0.080605894,0.33333334,0.041832004,0.5999999,0.019073863
POSCAR_Mo2Sb2_2_z950,Mo2Sb2_2,1.270415,0.75980115,0.08675325,0.33333334,0.04262162,0.5999999,0.019044898
POSCAR_Mo2Sb2_2_z975,Mo2Sb2_2,1.255148,0.75018907,0.08634242,0.33333334,0.04280142,0.5999999,0.018990884
POSCAR_Mo2Se2_1,Mo2Se2_1,0.89678,0.8612407,0.0869781,0.5364077,0.047568336,0.79999983,0.022187823
POSCAR_Mo2Se2_1_st025,Mo2Se2_1,0.814212,0.8612407,0.084744394,0.5364077,0.047457345,0.79999983,0.020840278
POSCAR_Mo2Se2_1_st050,Mo2Se2_1,0.734877,0.8612407,0.08295813,0.5364077,0.04610193,0.79999983,0.019214455
POSCAR_Mo2Se2_1_st950,Mo2Se2_1,1.037507,0.8612407,0.08879652,0.5364077,0.047673438,0.79999983,0.022342496
POSCAR_Mo2Se2_1_st975,Mo2Se2_1,0.975994,0.8612407,0.087926745,0.5056251,0.04714258,0.79999983,0.022534668
POSCAR_Mo2Se2_1_z025,Mo2Se2_1,0.885288,0.84397525,0.084036976,0.5353874,0.045617018,0.79999983,0.020960918
POSCAR_Mo2Se2_1_z050,Mo2Se2_1,0.859288,0.82699966,0.08087509,0.5344215,0.044195175,0.79999983,0.018374147
POSCAR_Mo2Se2_1_z950,Mo2Se2_1,0.874903,0.8966125,0.086976916,0.5077203,0.044918314,0.79999983,0.022347597
POSCAR_Mo2Se2_1_z975,Mo2Se2_1,0.8931,0.8787892,0.087399036,0.50664246,0.046455935,0.79999983,0.0223815
POSCAR_Mo2Sn4_1,Mo2Sn4_1,0.05732,0.0005534534,-0.22418363,0.32384163,0.017877383,0.39999992,0.004627982
POSCAR_Mo2Sn4_1_x025,Mo2Sn4_1,0.005779,0.0005514313,-0.22463796,0.32384163,0.017843198,0.39999992,0.0047681755
POSCAR_Mo2Sn4_1_x050,Mo2Sn4_1,0.005198,0.0005495756,-0.22874023,0.32384163,0.017492084,0.39999992,0.0046249055
POSCAR_Mo2Sn4_1_y050,Mo2Sn4_1,0.005108,0.0005596573,-0.22802953,0.32384163,0.017559525,0.39999992,0.0045111524
POSCAR_Mo2Sn4_1_y950,Mo2Sn4_1,0.004465,0.0005475219,-0.22805347,0.32384163,0.017628882,0.39999992,0.0044476995
POSCAR_Mo2Sn4_1_z025,Mo2Sn4_1,0.005554,0.00055259315,-0.22751176,0.32384163,0.017989794,0.39999992,0.004906887
POSCAR_Mo2Sn4_1_z050,Mo2Sn4_1,0.005669,0.00055187405,-0.22863635,0.32384163,0.017481,0.39999992,0.004619074
POSCAR_Mo2Sn4_1_z975,Mo2Sn4_1,0.005089,0.0005544599,-0.22601148,0.32384163,0.017865274,0.39999992,0.0046780463
POSCAR_Mo2Sn5_1,Mo2Sn5_1,0.011958,0.0018932451,-0.21470673,0.30993718,0.018025406,0.39999992,0.0065555605
POSCAR_Mo2Sn5_1_st025,Mo2Sn5_1,0.011758,0.0018932451,-0.21401171,0.30993718,0.01794417,0.39999992,0.006532607
POSCAR_Mo2Sn5_1_st050,Mo2Sn5_1,0.011218,0.0018932451,-0.21408732,0.30993718,0.017896444,0.39999992,0.006541489
POSCAR_Mo2Sn5_1_st975,Mo2Sn5_1,0.01105,0.0018932451,-0.21690826,0.30993718,0.018282004,0.39999992,0.0066556567
POSCAR_Mo2Sn5_1_x025,Mo2Sn5_1,0.012221,0.0018724073,-0.21442354,0.30993718,0.018002635,0.39999992,0.00654193
POSCAR_Mo2Sn5_1_x050,Mo2Sn5_1,0.011792,0.0018518947,-0.21413128,0.30993718,0.017985675,0.39999992,0.0065273643
POSCAR_Mo2Sn5_1_z050,Mo2Sn5_1,0.013093,0.001826315,-0.2064703,0.2519825,0.01751266,0.39999992,0.006304054
POSCAR_Mo2Te2_1,Mo2Te2_1,0.911697,0.72177255,0.079893425,0.33333334,0.045344446,0.79999983,0.017982703
POSCAR_Mo2Te2_1_st025,Mo2Te2_1,0.827894,0.72177255,0.07555419,0.33333334,0.043052133,0.79999983,0.016877532
POSCAR_Mo2Te2_1_st050,Mo2Te2_1,0.753871,0.85113025,0.08669879,0.54275423,0.050190397,0.79999983,0.018119961
POSCAR_Mo2Te2_1_st950,Mo2Te2_1,1.100611,0.72177255,0.08314809,0.33333334,0.0451933,0.79999983,0.019130128
POSCAR_Mo2Te2_1_st975,Mo2Te2_1,1.005254,0.72177255,0.08182616,0.33333334,0.045353007,0.79999983,0.018771283
POSCAR_Mo2Te2_1_z025,Mo2Te2_1,0.866522,0.71260285,0.07587199,0.33333334,0.043932173,0.79999983,0.017347835
POSCAR_Mo2Te2_1_z050,Mo2Te2_1,0.813679,0.7033986,0.075317815,0.33333334,0.04267299,0.79999983,0.01705329
POSCAR_Mo2Te2_1_z950,Mo2Te2_1,0.966295,0.7399629,0.08263156,0.33333334,0.045761444,0.79999983,0.019209638
POSCAR_Mo2Te2_1_z975,Mo2Te2_1,0.946142,0.7308965,0.08110841,0.33333334,0.045343354,0.79999983,0.018488633
POSCAR_N2V2_1,N2V2_1,1.108168,0.4033078,0.06292321,0.25,0.06586169,0.7499998,0.015864562
POSCAR_N2V2_1_st025,N2V2_1,1.102387,0.4033078,0.06269839,0.25,0.065525584,0.7499998,0.015722428
POSCAR_N2V2_1_st050,N2V2_1,1.469193,0.4033078,0.061058946,0.25,0.06721328,0.7499998,0.015177075
POSCAR_N2V2_1_st975,N2V2_1,1.416518,0.4033078,0.062447537,0.25,0.06532254,0.7499998,0.015926044
POSCAR_N2V2_1_z025,N2V2_1,1.153033,0.40251094,0.05943448,0.25,0.06186524,0.7499998,0.01684314
POSCAR_N2V2_1_z950,N2V2_1,1.222391,0.40478906,0.06130955,0.25,0.0625775,0.7499998,0.016480304
POSCAR_N2V2_1_z975,N2V2_1,1.134111,0.404067,0.06431328,0.25,0.06564207,0.7499998,0.016689781
POSCAR_N2V2_7,N2V2_7,0.120901,0.794215,0.04988417,0.083333336,-0.07811341,0.7499998,0.009841625
POSCAR_N2V2_7_st025,N2V2_7,0.119577,0.794215,0.049038004,0.083333336,-0.07987031,0.7499998,0.0094703445
POSCAR_N2V2_7_st050,N2V2_7,0.121726,0.794215,0.048359234,0.083333336,-0.08064377,0.7499998,0.009042406
POSCAR_N2V2_7_st975,N2V2_7,0.139245,0.794215,0.050021965,0.083333336,-0.075844824,0.7499998,0.009515077
POSCAR_N2V2_7_x025,N2V2_7,0.149414,0.79011977,0.04952925,0.083333336,-0.078378834,0.7499998,0.009622485
POSCAR_N2V2_7_x050,N2V2_7,0.176155,0.7860005,0.05005502,0.083333336,-0.07689392,0.7499998,0.009610388
POSCAR_N2V2_7_x950,N2V2_7,0.171011,0.7817097,0.050089695,0.083333336,-0.07517992,0.7499998,0.009413273
POSCAR_N2V2_7_x975,N2V2_7,0.143762,0.78793764,0.049517002,0.083333336,-0.0766367,0.7499998,0.009348262
POSCAR_N2V2_7_y025,N2V2_7,0.150702,0.79006934,0.04953429,0.083333336,-0.07835919,0.7499998,0.009622412
POSCAR_N2V2_7_y050,N2V2_7,0.17773,0.7859491,0.049998395,0.083333336,-0.076927006,0.7499998,0.009602947
POSCAR_N2V2_7_y950,N2V2_7,0.169259,0.7817585,0.050089583,0.083333336,-0.075180426,0.7499998,0.009413459
POSCAR_N2V2_7_y975,N2V2_7,0.142571,0.78798676,0.049517535,0.083333336,-0.07663673,0.7499998,0.009345736
POSCAR_N2V2_7_z025,N2V2_7,0.09989,0.79211575,0.04903795,0.083333336,-0.07890416,0.7499998,0.009267083
POSCAR_N2V2_7_z050,N2V2_7,0.081571,0.79008377,0.048561372,0.083333336,-0.07888138,0.7499998,0.009101237
POSCAR_N2V2_7_z950,N2V2_7,0.18963,0.79864305,0.05029201,0.083333336,-0.075251415,0.7499998,0.009451936
POSCAR_N2V2_7_z975,N2V2_7,0.152506,0.7963883,0.049789403,0.083333336,-0.07607905,0.7499998,0.009778141
POSCAR_N4Nb2_4,N4Nb2_4,0.222894,0.69021994,0.07604698,0.20948781,0.027150663,0.7499998,0.01858282
POSCAR_N4Nb2_4_st025,N4Nb2_4,0.261911,0.69021994,0.07507149,0.20948781,0.027106838,0.7499998,0.018596107
POSCAR_N4Nb2_4_st050,N4Nb2_4,0.255789,0.69021994,0.074501984,0.20948781,0.026748922,0.7499998,0.018408803
POSCAR_N4Nb2_4_st950,N4Nb2_4,0.30315,0.69021994,0.07832359,0.20948781,0.02753353,0.7499998,0.018429855
POSCAR_N4Nb2_4_st975,N4Nb2_4,0.262719,0.69021994,0.0771193,0.20948781,0.02738647,0.7499998,0.018290741
POSCAR_N4Nb2_4_x025,N4Nb2_4,0.298641,0.69559443,0.0754553,0.20948781,0.027429426,0.7499998,0.018955259
POSCAR_N4Nb2_4_x050,N4Nb2_4,0.31756,0.70102215,0.074133955,0.20948781,0.025865411,0.7499998,0.01860117
POSCAR_N4Nb2_4_x950,N4Nb2_4,0.330481,0.67966706,0.07423681,0.20948781,0.027226822,0.7499998,0.018248342
