trial_number,value,best_sse_overall
6196,0.5985212326049805,0.9783220291137696
6197,0.5149170160293579,0.9783220291137696
6198,0.6653838157653809,0.9783220291137696
6199,0.3640069663524627,0.9783220291137696
6200,0.6864440441131592,0.9783220291137696
6201,0.3420022130012512,0.9783220291137696
6202,0.5139603614807129,0.9783220291137696
6203,0.4409002661705017,0.9783220291137696
6204,0.5994720458984375,0.9783220291137696
6205,0.6525994539260864,0.9783220291137696
6206,0.585824728012085,0.9783220291137696
6207,0.6417090892791748,0.9783220291137696
6208,0.5955888032913208,0.9783220291137696
6209,0.5329102277755737,0.9783220291137696
6210,0.5107933282852173,0.9783220291137696
6211,0.832365870475769,0.9783220291137696
6212,0.8382670879364014,0.9783220291137696
6213,0.7227665185928345,0.9783220291137696
6214,0.3447679877281189,0.9783220291137696
6215,0.6505807638168335,0.9783220291137696
6216,0.6375985145568848,0.9783220291137696
6217,0.443806529045105,0.9783220291137696
6218,0.8018559217453003,0.9783220291137696
6219,0.4388716518878937,0.9783220291137696
6220,0.5741909742355347,0.9783220291137696
6221,0.5437735319137573,0.9783220291137696
6222,0.945981502532959,0.9783220291137696
6223,0.3040593862533569,0.9783220291137696
6224,0.5735214948654175,0.9783220291137696
6225,0.4875873327255249,0.9783220291137696
6226,0.330121636390686,0.9783220291137696
6227,0.5548189878463745,0.9783220291137696
6228,0.4548947811126709,0.9783220291137696
6229,0.5020335912704468,0.9783220291137696
6230,0.5763247013092041,0.9783220291137696
6231,0.8985428810119629,0.9783220291137696
6232,0.5231666564941406,0.9783220291137696
6233,0.4502837061882019,0.9783220291137696
6234,0.5194554328918457,0.9783220291137696
6235,0.3415567874908447,0.9783220291137696
6236,0.4219119250774383,0.9783220291137696
6237,0.6903812885284424,0.9783220291137696
6238,0.638700008392334,0.9783220291137696
6239,0.5649940967559814,0.9783220291137696
6240,0.5919911861419678,0.9783220291137696
6241,0.6135067939758301,0.9783220291137696
6242,0.6141054630279541,0.9783220291137696
6243,0.3190381526947021,0.9783220291137696
6244,0.5651861429214478,0.9783220291137696
6245,0.7211458683013916,0.9783220291137696
6246,0.407168447971344,0.9783220291137696
6247,0.7652240991592407,0.9783220291137696
6248,0.5867786407470703,0.9783220291137696
6249,0.4942085742950439,0.9783220291137696
6250,0.6732137203216553,0.9783220291137696
6251,0.3543463051319122,0.9783220291137696
6252,0.5388385057449341,0.9783220291137696
6253,0.2992693483829498,0.9783220291137696
6254,0.5714393854141235,0.9783220291137696
6255,0.6723651885986328,0.9783220291137696
6256,0.5177570581436157,0.9783220291137696
6257,0.3908255994319916,0.9783220291137696
6258,0.8059197664260864,0.9783220291137696
6259,0.4846639335155487,0.9783220291137696
6260,0.5871260166168213,0.9783220291137696
6261,0.2849227786064148,0.9783220291137696
6262,0.5585658550262451,0.9783220291137696
6263,0.5446861982345581,0.9783220291137696
6264,0.8070275783538818,0.9783220291137696
6265,0.5441099405288696,0.9783220291137696
6266,0.985360622406006,0.985360622406006
6267,0.3222393095493316,0.985360622406006
6268,0.4468627572059631,0.985360622406006
6269,0.440185546875,0.985360622406006
6270,0.6346313953399658,0.985360622406006
6271,0.4651311933994293,0.985360622406006
6272,0.4930917918682098,0.985360622406006
6273,0.2896502017974853,0.985360622406006
6274,0.6076874732971191,0.985360622406006
6275,0.5810580253601074,0.985360622406006
6276,0.4660353362560272,0.985360622406006
6277,0.7403794527053833,0.985360622406006
6278,0.2956797778606415,0.985360622406006
6279,0.2357901185750961,0.985360622406006
6280,0.7001982927322388,0.985360622406006
6281,0.4946155846118927,0.985360622406006
6282,0.705855131149292,0.985360622406006
6283,0.2325536459684372,0.985360622406006
6284,0.6220414638519287,0.985360622406006
6285,0.6007697582244873,0.985360622406006
6286,0.5880578756332397,0.985360622406006
6287,0.4661223888397217,0.985360622406006
6288,0.5994170904159546,0.985360622406006
6289,0.6014113426208496,0.985360622406006
6290,0.7279015779495239,0.985360622406006
6291,0.6533734798431396,0.985360622406006
6292,0.6164838075637817,0.985360622406006
6293,0.6319758892059326,0.985360622406006
6294,0.6127188205718994,0.985360622406006
6295,0.6768238544464111,0.985360622406006
6296,0.5940060615539551,0.985360622406006
6297,0.6519246101379395,0.985360622406006
6298,0.4410410225391388,0.985360622406006
6299,0.4919745326042175,0.985360622406006
6300,0.61472487449646,0.985360622406006
6301,0.4772537052631378,0.985360622406006
6302,0.7104088068008423,0.985360622406006
6303,0.6072815656661987,0.985360622406006
6304,0.8328655958175659,0.985360622406006
6305,0.7922756671905518,0.985360622406006
6306,0.4266158044338226,0.985360622406006
6307,0.5868649482727051,0.985360622406006
6308,0.5763378143310547,0.985360622406006
6309,0.6664795875549316,0.985360622406006
6310,0.3456466197967529,0.985360622406006
6311,0.4159985780715942,0.985360622406006
6312,0.3960638344287872,0.985360622406006
6313,0.5656548738479614,0.985360622406006
6314,0.419640839099884,0.985360622406006
6315,0.323494404554367,0.985360622406006
6316,0.493101567029953,0.985360622406006
6317,0.2631677687168121,0.985360622406006
6318,0.3418668508529663,0.985360622406006
6319,0.3753478825092315,0.985360622406006
6320,0.4686102271080017,0.985360622406006
6321,0.4400876462459564,0.985360622406006
6322,0.8153005838394165,0.985360622406006
6323,0.544817328453064,0.985360622406006
6324,0.8359636068344116,0.985360622406006
6325,0.7268913984298706,0.985360622406006
6326,0.2773282527923584,0.985360622406006
6327,0.4562391340732574,0.985360622406006
6328,0.7780733108520508,0.985360622406006
6329,0.3067030012607574,0.985360622406006
6330,0.6594449281692505,0.985360622406006
6331,0.2808336615562439,0.985360622406006
6332,0.5769262313842773,0.985360622406006
6333,0.5036865472793579,0.985360622406006
6334,0.4571098685264587,0.985360622406006
6335,0.3776267766952514,0.985360622406006
6336,0.4990874826908111,0.985360622406006
6337,0.4284253418445587,0.985360622406006
6338,0.4785839319229126,0.985360622406006
6339,0.4439204633235931,0.985360622406006
6340,0.3887184560298919,0.985360622406006
6341,0.3949030339717865,0.985360622406006
6342,0.4074708223342895,0.985360622406006
6343,0.6119880676269531,0.985360622406006
6344,0.8273872137069702,0.985360622406006
6345,0.6860166788101196,0.985360622406006
6346,0.777144193649292,0.985360622406006
6347,0.4244600832462311,0.985360622406006
6348,0.4873483180999756,0.985360622406006
6349,0.3354935944080353,0.985360622406006
6350,0.5736191272735596,0.985360622406006
6351,0.5313010215759277,0.985360622406006
6352,0.4634203910827636,0.985360622406006
6353,0.5941437482833862,0.985360622406006
6354,0.7526788711547852,0.985360622406006
6355,0.4533037543296814,0.985360622406006
6356,0.5355536937713623,0.985360622406006
6357,0.4251839220523834,0.985360622406006
6358,0.4914422929286957,0.985360622406006
6359,0.5759037733078003,0.985360622406006
6360,0.5560811758041382,0.985360622406006
6361,0.4825334846973419,0.985360622406006
6362,0.7544413805007935,0.985360622406006
6363,0.791566014289856,0.985360622406006
6364,0.5109817981719971,0.985360622406006
6365,0.8222461938858032,0.985360622406006
6366,0.5192066431045532,0.985360622406006
6367,0.6024677753448486,0.985360622406006
6368,0.2660835981369018,0.985360622406006
6369,0.4346489012241363,0.985360622406006
6370,0.5708907842636108,0.985360622406006
6371,0.7226563692092896,0.985360622406006
6372,0.3005782067775726,0.985360622406006
6373,0.4201261103153229,0.985360622406006
6374,0.8166494369506836,0.985360622406006
6375,0.456145167350769,0.985360622406006
6376,0.327722817659378,0.985360622406006
6377,0.3582497239112854,0.985360622406006
6378,0.880409836769104,0.985360622406006
6379,0.5167908668518066,0.985360622406006
6380,0.4996720552444458,0.985360622406006
6381,0.2849152684211731,0.985360622406006
6382,0.5152709484100342,0.985360622406006
6383,0.7405215501785278,0.985360622406006
6384,0.4249308705329895,0.985360622406006
6385,0.6746869087219238,0.985360622406006
6386,0.2726552486419678,0.985360622406006
6387,0.2835161089897156,0.985360622406006
6388,0.5027878284454346,0.985360622406006
6389,0.4992836713790893,0.985360622406006
6390,0.5597851276397705,0.985360622406006
6391,0.9166699647903442,0.985360622406006
6392,0.4975085258483886,0.985360622406006
6393,0.6465367078781128,0.985360622406006
6394,0.7501540184020996,0.985360622406006
6395,0.6250808238983154,0.985360622406006
6396,0.6264088153839111,0.985360622406006
6397,0.4394214153289795,0.985360622406006
6398,0.4202297031879425,0.985360622406006
6399,0.2472781687974929,0.985360622406006
6400,0.5634164810180664,0.985360622406006
6401,0.2385845184326172,0.985360622406006
6402,0.5660368204116821,0.985360622406006
6403,0.5011700391769409,0.985360622406006
6404,0.4100951552391052,0.985360622406006
6405,0.5311316251754761,0.985360622406006
6406,0.575041651725769,0.985360622406006
6407,0.5901304483413696,0.985360622406006
6408,0.4945608377456665,0.985360622406006
6409,0.4165060818195343,0.985360622406006
6410,0.590082049369812,0.985360622406006
6411,0.782823920249939,0.985360622406006
6412,0.6287091970443726,0.985360622406006
6413,0.7397029399871826,0.985360622406006
6414,0.647047758102417,0.985360622406006
6415,0.4375140070915222,0.985360622406006
6416,0.8296020030975342,0.985360622406006
6417,0.2527586221694946,0.985360622406006
6418,0.3677059412002563,0.985360622406006
6419,0.7607285976409912,0.985360622406006
6420,0.8586400747299194,0.985360622406006
6421,0.5029968023300171,0.985360622406006
6422,0.5389343500137329,0.985360622406006
6423,0.6701065301895142,0.985360622406006
6424,0.5713601112365723,0.985360622406006
6425,0.6331155300140381,0.985360622406006
6426,0.5413116216659546,0.985360622406006
6427,0.487513929605484,0.985360622406006
6428,0.4734230637550354,0.985360622406006
6429,0.5112881660461426,0.985360622406006
6430,0.475078135728836,0.985360622406006
6431,0.4770244657993316,0.985360622406006
6432,0.7690540552139282,0.985360622406006
6433,0.6231871843338013,0.985360622406006
6434,0.2075677216053009,0.985360622406006
6435,0.5707390308380127,0.985360622406006
6436,0.3990517258644104,0.985360622406006
6437,0.6565448045730591,0.985360622406006
6438,0.6808866262435913,0.985360622406006
6439,0.5251892805099487,0.985360622406006
6440,0.6561161279678345,0.985360622406006
6441,0.6351436376571655,0.985360622406006
6442,0.3499355614185333,0.985360622406006
6443,0.7293851375579834,0.985360622406006
6444,0.5620919466018677,0.985360622406006
6445,0.3879181444644928,0.985360622406006
6446,0.4311137199401855,0.985360622406006
6447,0.3574110865592956,0.985360622406006
6448,0.8862028121948242,0.985360622406006
6449,0.5513430833816528,0.985360622406006
6450,0.7786742448806763,0.985360622406006
6451,0.7269529104232788,0.985360622406006
6452,0.4220472574234009,0.985360622406006
6453,0.6405153274536133,0.985360622406006
6454,0.7449021339416504,0.985360622406006
6455,0.2934374511241913,0.985360622406006
6456,0.4773821532726288,0.985360622406006
6457,0.4352890849113464,0.985360622406006
6458,0.5596035718917847,0.985360622406006
6459,0.9245587587356568,0.985360622406006
6460,0.5873363018035889,0.985360622406006
6461,0.6421624422073364,0.985360622406006
6462,0.5261696577072144,0.985360622406006
6463,0.6100609302520752,0.985360622406006
6464,0.7723172903060913,0.985360622406006
6465,0.697844386100769,0.985360622406006
6466,0.6889157295227051,0.985360622406006
6467,0.5223010778427124,0.985360622406006
6468,0.5361220836639404,0.985360622406006
6469,0.6689823865890503,0.985360622406006
6470,0.5462175607681274,0.985360622406006
6471,0.5196853876113892,0.985360622406006
6472,0.7061289548873901,0.985360622406006
6473,0.6733388900756836,0.985360622406006
6474,0.4802508354187011,0.985360622406006
6475,0.3393042385578155,0.985360622406006
6476,0.7898960113525391,0.985360622406006
6477,0.4292030334472656,0.985360622406006
6478,0.5756536722183228,0.985360622406006
6479,0.5880939960479736,0.985360622406006
6480,0.5842437744140625,0.985360622406006
6481,0.6013964414596558,0.985360622406006
6482,0.4138767719268799,0.985360622406006
6483,0.657024621963501,0.985360622406006
6484,0.5773289203643799,0.985360622406006
6485,0.6846089363098145,0.985360622406006
6486,0.4741502404212951,0.985360622406006
6487,0.7455946207046509,0.985360622406006
6488,0.4944336414337158,0.985360622406006
6489,0.4618946611881256,0.985360622406006
6490,0.2439771145582199,0.985360622406006
6491,0.6343941688537598,0.985360622406006
6492,0.3246714472770691,0.985360622406006
6493,0.5259310007095337,0.985360622406006
6494,0.8169263601303101,0.985360622406006
6495,0.7591211795806885,0.985360622406006
6496,0.7696191072463989,0.985360622406006
6497,0.4441742300987243,0.985360622406006
6498,0.4787646532058716,0.985360622406006
6499,0.4054310321807861,0.985360622406006
6500,0.4870332181453705,0.985360622406006
6501,0.6131390333175659,0.985360622406006
6502,0.376361608505249,0.985360622406006
6503,0.7061512470245361,0.985360622406006
6504,0.5055569410324097,0.985360622406006
6505,0.4215015172958374,0.985360622406006
6506,0.5502665042877197,0.985360622406006
6507,0.3575389087200165,0.985360622406006
6508,0.3434786796569824,0.985360622406006
6509,0.5759075880050659,0.985360622406006
6510,0.5620640516281128,0.985360622406006
6511,0.5376273393630981,0.985360622406006
6512,0.7678256034851074,0.985360622406006
6513,0.4551213979721069,0.985360622406006
6514,0.506342887878418,0.985360622406006
6515,0.3630514442920685,0.985360622406006
6516,0.4353286623954773,0.985360622406006
6517,0.7910439968109131,0.985360622406006
6518,0.4765814244747162,0.985360622406006
6519,0.4444769620895386,0.985360622406006
6520,0.4328405261039734,0.985360622406006
6521,0.6149249076843262,0.985360622406006
6522,0.5083730220794678,0.985360622406006
6523,0.528727650642395,0.985360622406006
6524,0.4858367443084717,0.985360622406006
6525,0.6704018115997314,0.985360622406006
6526,0.7853256464004517,0.985360622406006
6527,0.3237998783588409,0.985360622406006
6528,0.5596919059753418,0.985360622406006
6529,0.5238940715789795,0.985360622406006
6530,0.6299394369125366,0.985360622406006
6531,0.6100080013275146,0.985360622406006
6532,0.7322920560836792,0.985360622406006
6533,0.5824258327484131,0.985360622406006
6534,0.6228331327438354,0.985360622406006
6535,0.6730977296829224,0.985360622406006
6536,0.7483934164047241,0.985360622406006
6537,0.4958258867263794,0.985360622406006
6538,0.2828828692436218,0.985360622406006
6539,0.7725975513458252,0.985360622406006
6540,0.6049834489822388,0.985360622406006
6541,0.4598763585090637,0.985360622406006
6542,0.5628418922424316,0.985360622406006
6543,0.7030618190765381,0.985360622406006
6544,0.4694528877735138,0.985360622406006
6545,0.4904256165027618,0.985360622406006
6546,0.6423690319061279,0.985360622406006
6547,0.4684200882911682,0.985360622406006
6548,0.5464282035827637,0.985360622406006
6549,0.5195255279541016,0.985360622406006
6550,0.6614066362380981,0.985360622406006
6551,0.6195532083511353,0.985360622406006
6552,0.7914688587188721,0.985360622406006
6553,0.3425044417381286,0.985360622406006
6554,0.5151714086532593,0.985360622406006
6555,0.6483087539672852,0.985360622406006
6556,0.5637868642807007,0.985360622406006
6557,0.687907338142395,0.985360622406006
6558,0.4935440421104431,0.985360622406006
6559,0.6282894611358643,0.985360622406006
6560,0.5909472703933716,0.985360622406006
6561,0.6925238370895386,0.985360622406006
6562,0.2944501340389251,0.985360622406006
6563,0.465683251619339,0.985360622406006
6564,0.6177701950073242,0.985360622406006
6565,0.5167490243911743,0.985360622406006
6566,0.3117155730724334,0.985360622406006
6567,0.3342876136302948,0.985360622406006
6568,0.5621331930160522,0.985360622406006
6569,0.8632349967956543,0.985360622406006
6570,0.6010575294494629,0.985360622406006
6571,0.6350052356719971,0.985360622406006
6572,0.4022686779499054,0.985360622406006
6573,0.4578078389167785,0.985360622406006
6574,0.7205246686935425,0.985360622406006
6575,0.4415039122104645,0.985360622406006
6576,0.4090915024280548,0.985360622406006
6577,0.7968908548355103,0.985360622406006
6578,0.5522279739379883,0.985360622406006
6579,0.7188656330108643,0.985360622406006
6580,0.4943503141403198,0.985360622406006
6581,0.5702155828475952,0.985360622406006
6582,0.5134180784225464,0.985360622406006
6583,0.7234679460525513,0.985360622406006
6584,0.3605127930641174,0.985360622406006
6585,0.7109812498092651,0.985360622406006
6586,0.6966292858123779,0.985360622406006
6587,0.8344346284866333,0.985360622406006
6588,0.4793667495250702,0.985360622406006
6589,0.5264718532562256,0.985360622406006
6590,0.5552605390548706,0.985360622406006
6591,0.2357818931341171,0.985360622406006
6592,0.6587734222412109,0.985360622406006
6593,0.4476425647735595,0.985360622406006
6594,0.5819388628005981,0.985360622406006
6595,0.5618196725845337,0.985360622406006
6596,0.5202609300613403,0.985360622406006
6597,0.7473598718643188,0.985360622406006
6598,0.5252596139907837,0.985360622406006
6599,0.4177680611610412,0.985360622406006
6600,0.5213009119033813,0.985360622406006
6601,0.4498014450073242,0.985360622406006
6602,0.6531752347946167,0.985360622406006
6603,0.5348020792007446,0.985360622406006
6604,0.477066308259964,0.985360622406006
6605,0.7399624586105347,0.985360622406006
6606,0.7984762191772461,0.985360622406006
6607,0.5652453899383545,0.985360622406006
6608,0.7635828256607056,0.985360622406006
6609,0.7122100591659546,0.985360622406006
6610,0.5592840909957886,0.985360622406006
6611,0.5190521478652954,0.985360622406006
6612,0.4879787564277649,0.985360622406006
6613,0.2089336961507797,0.985360622406006
6614,0.5539621114730835,0.985360622406006
6615,0.4361377656459808,0.985360622406006
6616,0.6193497180938721,0.985360622406006
6617,0.6976873874664307,0.985360622406006
6618,0.3493582606315613,0.985360622406006
6619,0.8668830394744873,0.985360622406006
6620,0.2549207806587219,0.985360622406006
6621,0.5553759336471558,0.985360622406006
6622,0.8921165466308594,0.985360622406006
6623,0.7097681760787964,0.985360622406006
6624,0.6494919061660767,0.985360622406006
6625,0.551885724067688,0.985360622406006
6626,0.2983830571174621,0.985360622406006
6627,0.7657018899917603,0.985360622406006
6628,0.7426984310150146,0.985360622406006
6629,0.8200042247772217,0.985360622406006
6630,0.3425914049148559,0.985360622406006
6631,0.4734931588172912,0.985360622406006
6632,0.7577791213989258,0.985360622406006
6633,0.4936813712120056,0.985360622406006
6634,0.405946284532547,0.985360622406006
6635,0.5044862031936646,0.985360622406006
6636,0.5027514696121216,0.985360622406006
6637,0.5821492671966553,0.985360622406006
6638,0.7713208198547363,0.985360622406006
6639,0.4339229762554168,0.985360622406006
6640,0.304962158203125,0.985360622406006
6641,0.5613651275634766,0.985360622406006
6642,0.3664011657238006,0.985360622406006
6643,0.7700245380401611,0.985360622406006
6644,0.6135284900665283,0.985360622406006
6645,0.5460435152053833,0.985360622406006
6646,0.2504355907440185,0.985360622406006
6647,0.7901049852371216,0.985360622406006
6648,0.610655665397644,0.985360622406006
6649,0.4652182757854461,0.985360622406006
6650,0.4491901397705078,0.985360622406006
6651,0.4206294119358063,0.985360622406006
6652,0.5084187984466553,0.985360622406006
6653,0.6600574254989624,0.985360622406006
6654,0.4364487826824188,0.985360622406006
6655,0.6405613422393799,0.985360622406006
6656,0.6404041051864624,0.985360622406006
6657,0.5329920053482056,0.985360622406006
6658,0.8240927457809448,0.985360622406006
6659,0.4966593086719513,0.985360622406006
6660,0.3783166408538818,0.985360622406006
6661,0.4198694229125976,0.985360622406006
6662,0.4246818423271179,0.985360622406006
6663,0.265848696231842,0.985360622406006
6664,0.5190922021865845,0.985360622406006
6665,0.7833569049835205,0.985360622406006
6666,0.4246513545513153,0.985360622406006
6667,0.4906503856182098,0.985360622406006
6668,0.4526362717151642,0.985360622406006
6669,0.5306704044342041,0.985360622406006
6670,0.7761186361312866,0.985360622406006
6671,0.6362451314926147,0.985360622406006
6672,0.6137537956237793,0.985360622406006
6673,0.6266368627548218,0.985360622406006
6674,0.6559658050537109,0.985360622406006
6675,0.5655138492584229,0.985360622406006
6676,0.5387412309646606,0.985360622406006
6677,0.5493341684341431,0.985360622406006
6678,0.4358720779418945,0.985360622406006
6679,0.3342538475990295,0.985360622406006
6680,0.7802022695541382,0.985360622406006
6681,0.5507551431655884,0.985360622406006
6682,0.6254452466964722,0.985360622406006
6683,0.5020653009414673,0.985360622406006
6684,0.5312398672103882,0.985360622406006
6685,0.2822569012641907,0.985360622406006
6686,0.4547294378280639,0.985360622406006
6687,0.603796124458313,0.985360622406006
6688,0.3682469725608825,0.985360622406006
6689,0.612923264503479,0.985360622406006
6690,0.5317999124526978,0.985360622406006
6691,0.2935295403003692,0.985360622406006
6692,0.3438722789287567,0.985360622406006
6693,0.5058249235153198,0.985360622406006
6694,0.5238431692123413,0.985360622406006
6695,0.4707601368427276,0.985360622406006
6696,0.6812834739685059,0.985360622406006
6697,0.7352451086044312,0.985360622406006
6698,0.5297353267669678,0.985360622406006
6699,0.2429651767015457,0.985360622406006
6700,0.6298505067825317,0.985360622406006
6701,0.4838073551654815,0.985360622406006
6702,0.6646054983139038,0.985360622406006
6703,0.6518919467926025,0.985360622406006
6704,0.4630865752696991,0.985360622406006
6705,0.3667376637458801,0.985360622406006
6706,0.4075047075748443,0.985360622406006
6707,0.5202760696411133,0.985360622406006
6708,0.536578893661499,0.985360622406006
6709,0.7023183107376099,0.985360622406006
6710,0.5737764835357666,0.985360622406006
6711,0.2971917986869812,0.985360622406006
6712,0.694544792175293,0.985360622406006
6713,0.5193547010421753,0.985360622406006
6714,0.537513256072998,0.985360622406006
6715,0.448685884475708,0.985360622406006
6716,0.2955121695995331,0.985360622406006
6717,0.4099049270153045,0.985360622406006
6718,0.7746742963790894,0.985360622406006
6719,0.3538661301136017,0.985360622406006
6720,0.4722399115562439,0.985360622406006
6721,0.2677050530910492,0.985360622406006
6722,0.5287625789642334,0.985360622406006
6723,0.5145697593688965,0.985360622406006
6724,0.6981526613235474,0.985360622406006
6725,0.4843868315219879,0.985360622406006
6726,0.4866762161254883,0.985360622406006
6727,0.3926848173141479,0.985360622406006
6728,0.716195821762085,0.985360622406006
6729,0.3681349456310272,0.985360622406006
6730,0.5094385147094727,0.985360622406006
6731,0.5694277286529541,0.985360622406006
6732,0.8824340105056763,0.985360622406006
6733,0.5722095966339111,0.985360622406006
6734,0.8490047454833984,0.985360622406006
6735,0.6941565275192261,0.985360622406006
6736,0.6659077405929565,0.985360622406006
6737,0.5158830881118774,0.985360622406006
6738,0.5892547369003296,0.985360622406006
6739,0.5104345083236694,0.985360622406006
6740,0.8151923418045044,0.985360622406006
6741,0.7331117391586304,0.985360622406006
6742,0.4662205874919891,0.985360622406006
6743,0.2193901687860489,0.985360622406006
6744,0.612450122833252,0.985360622406006
6745,0.5481013059616089,0.985360622406006
6746,0.5806170701980591,0.985360622406006
6747,0.7279467582702637,0.985360622406006
6748,0.6473922729492188,0.985360622406006
6749,0.5958116054534912,0.985360622406006
6750,0.5101009607315063,0.985360622406006
6751,0.4810608923435211,0.985360622406006
6752,0.370170921087265,0.985360622406006
6753,0.5170906782150269,0.985360622406006
6754,0.6201063394546509,0.985360622406006
6755,0.6381630897521973,0.985360622406006
6756,0.3437594473361969,0.985360622406006
6757,0.5881638526916504,0.985360622406006
6758,0.7727054357528687,0.985360622406006
6759,0.6423275470733643,0.985360622406006
6760,0.5160214900970459,0.985360622406006
6761,0.7087113857269287,0.985360622406006
6762,0.1998036056756973,0.985360622406006
6763,0.6162400245666504,0.985360622406006
6764,0.7812683582305908,0.985360622406006
6765,0.517570972442627,0.985360622406006
6766,0.6570168733596802,0.985360622406006
6767,0.4570163190364837,0.985360622406006
6768,0.4590587615966797,0.985360622406006
6769,0.5013055801391602,0.985360622406006
6770,0.348089337348938,0.985360622406006
6771,0.6081101894378662,0.985360622406006
6772,0.5314631462097168,0.985360622406006
6773,0.5617361068725586,0.985360622406006
6774,0.4761662483215332,0.985360622406006
6775,0.2616513669490814,0.985360622406006
6776,0.5284464359283447,0.985360622406006
6777,0.5509817600250244,0.985360622406006
6778,0.4568146765232086,0.985360622406006
6779,0.4069580435752868,0.985360622406006
6780,0.6058480739593506,0.985360622406006
6781,0.4748684167861938,0.985360622406006
6782,0.5028978586196899,0.985360622406006
6783,0.4345331788063049,0.985360622406006
6784,0.6233479976654053,0.985360622406006
6785,0.8666402101516724,0.985360622406006
6786,0.6093754768371582,0.985360622406006
6787,0.5128880739212036,0.985360622406006
6788,0.4805956184864044,0.985360622406006
6789,0.5968270301818848,0.985360622406006
6790,0.4331814348697662,0.985360622406006
6791,0.4699780344963074,0.985360622406006
6792,0.5218038558959961,0.985360622406006
6793,0.4970324039459228,0.985360622406006
6794,0.5109481811523438,0.985360622406006
6795,0.7299115657806396,0.985360622406006
6796,0.4553872942924499,0.985360622406006
6797,0.7567968368530273,0.985360622406006
6798,0.4435623586177826,0.985360622406006
6799,0.4703717231750488,0.985360622406006
6800,0.5356335639953613,0.985360622406006
6801,0.5105715990066528,0.985360622406006
6802,0.6469728946685791,0.985360622406006
6803,0.5829792022705078,0.985360622406006
6804,0.34055095911026,0.985360622406006
6805,0.196349561214447,0.985360622406006
6806,0.2587402760982513,0.985360622406006
6807,0.8099536895751953,0.985360622406006
6808,0.5228228569030762,0.985360622406006
6809,0.6264369487762451,0.985360622406006
6810,0.5831151008605957,0.985360622406006
6811,0.6828155517578125,0.985360622406006
6812,0.7166435718536377,0.985360622406006
6813,0.5726776123046875,0.985360622406006
6814,0.6118364334106445,0.985360622406006
6815,0.5192657709121704,0.985360622406006
6816,0.4462050497531891,0.985360622406006
6817,0.1828885972499847,0.985360622406006
6818,0.4170643091201782,0.985360622406006
6819,0.6030348539352417,0.985360622406006
6820,0.5629498958587646,0.985360622406006
6821,0.4320031702518463,0.985360622406006
6822,0.6287156343460083,0.985360622406006
6823,0.3898443281650543,0.985360622406006
6824,0.6665995121002197,0.985360622406006
6825,0.6314423084259033,0.985360622406006
6826,0.3996507227420807,0.985360622406006
6827,0.881506085395813,0.985360622406006
6828,0.5364943742752075,0.985360622406006
6829,0.5732589960098267,0.985360622406006
6830,0.5607917308807373,0.985360622406006
6831,0.7026134729385376,0.985360622406006
6832,0.3930565416812897,0.985360622406006
6833,0.3216231763362884,0.985360622406006
6834,0.3491014540195465,0.985360622406006
6835,0.487754762172699,0.985360622406006
6836,0.5872266292572021,0.985360622406006
6837,0.6983654499053955,0.985360622406006
6838,0.5014467239379883,0.985360622406006
6839,0.3644368350505829,0.985360622406006
6840,0.6958264112472534,0.985360622406006
6841,0.5438923835754395,0.985360622406006
6842,0.5474833250045776,0.985360622406006
6843,0.3930529952049255,0.985360622406006
6844,0.5680192708969116,0.985360622406006
6845,0.5950121879577637,0.985360622406006
6846,0.4583385288715362,0.985360622406006
6847,0.6362414360046387,0.985360622406006
6848,0.7262616157531738,0.985360622406006
6849,0.3767929077148437,0.985360622406006
6850,0.9662576913833618,0.985360622406006
6851,0.5623843669891357,0.985360622406006
6852,0.3602023720741272,0.985360622406006
6853,0.4028345942497253,0.985360622406006
6854,0.5704752206802368,0.985360622406006
6855,0.5127370357513428,0.985360622406006
6856,0.6332192420959473,0.985360622406006
6857,0.4832375347614288,0.985360622406006
6858,0.5349736213684082,0.985360622406006
6859,0.5710270404815674,0.985360622406006
6860,0.5395923852920532,0.985360622406006
6861,0.567829966545105,0.985360622406006
6862,0.5478267669677734,0.985360622406006
6863,0.4784688353538513,0.985360622406006
6864,0.6885169744491577,0.985360622406006
6865,0.6703263521194458,0.985360622406006
6866,0.5795823335647583,0.985360622406006
6867,0.3112742006778717,0.985360622406006
6868,0.7879481315612793,0.985360622406006
6869,0.6862198114395142,0.985360622406006
6870,0.5580778121948242,0.985360622406006
6871,0.4967861771583557,0.985360622406006
6872,0.6060855388641357,0.985360622406006
6873,0.5048048496246338,0.985360622406006
6874,0.5437253713607788,0.985360622406006
6875,0.3149081766605377,0.985360622406006
6876,0.4982185959815979,0.985360622406006
6877,0.4858820140361786,0.985360622406006
6878,0.3885350823402405,0.985360622406006
6879,0.4077370464801788,0.985360622406006
6880,0.5307997465133667,0.985360622406006
6881,0.5156054496765137,0.985360622406006
6882,0.3040114343166351,0.985360622406006
6883,0.3493195474147796,0.985360622406006
6884,0.6083186864852905,0.985360622406006
6885,0.5825998783111572,0.985360622406006
6886,0.519232988357544,0.985360622406006
6887,0.6463924646377563,0.985360622406006
6888,0.6515536308288574,0.985360622406006
6889,0.5633057355880737,0.985360622406006
6890,0.514554500579834,0.985360622406006
6891,0.4862481653690338,0.985360622406006
6892,0.6167960166931152,0.985360622406006
6893,0.6557506322860718,0.985360622406006
