filename,parent,sse,d_CC_1,d_MM_1,mpf,msbi,pd_ratio,dimension
POSCAR_F4Mn2_1_y050,F4Mn2_1,0.308016,3.9660076584976247,3.348692150742078,0.1586478831748544,0.7383462411325306,0.8333331944444675,3
POSCAR_F4Mn2_1_y950,F4Mn2_1,0.288104,3.807763570019696,3.348692150742078,0.1586478831748543,0.7477834738038168,0.8333331944444675,3
POSCAR_F4Mn2_1_y975,F4Mn2_1,0.283456,3.846435816357911,3.348692150742078,0.1586478831748543,0.7520400627794311,0.8333331944444675,3
POSCAR_F4Mn2_1_z025,F4Mn2_1,0.317963,3.925540921258933,3.348692150742078,0.1586478831748543,0.747133262670369,0.8333331944444675,3
POSCAR_F4Mn2_1_z050,F4Mn2_1,0.308161,3.96593794785728,3.348692150742078,0.1586478831748544,0.738039134181988,0.8333331944444675,3
POSCAR_F4Mn2_1_z950,F4Mn2_1,0.28794,3.8078331988803713,3.348692150742078,0.1586478831748543,0.7481198543508712,0.8333331944444675,3
POSCAR_F4Mn2_1_z975,F4Mn2_1,0.283335,3.84647064940355,3.348692150742078,0.1586478831748544,0.7523694510632365,0.8333331944444675,3
POSCAR_F4Ni2_1,F4Ni2_1,0.333721,3.651435716136924,3.082511108053715,0.1589416618020188,0.7505093602580556,0.5555554938271674,3
POSCAR_F4Ni2_1_st025,F4Ni2_1,0.37662,3.742721609040347,3.159573885755058,0.1589416618020187,0.7505093602580551,0.5555554938271674,3
POSCAR_F4Ni2_1_st050,F4Ni2_1,0.296474,3.8340075019437694,3.2366366634564017,0.1589416618020188,0.7505093602580551,0.5555554938271674,3
POSCAR_F4Ni2_1_st950,F4Ni2_1,0.395285,3.4688639303300777,2.9283855526510294,0.1589416618020188,0.7505093602580553,0.5555554938271674,3
POSCAR_F4Ni2_1_st975,F4Ni2_1,0.354497,3.560149823233501,3.005448330352373,0.1589416618020187,0.7505093602580551,0.5555554938271674,3
POSCAR_F4Ni2_1_x025,F4Ni2_1,0.305239,3.667866091138853,3.159573885760014,0.1589416618020188,0.7553544520086656,0.5555554938271674,3
POSCAR_F4Ni2_1_x050,F4Ni2_1,0.351127,3.6846261629935126,3.2366366634882886,0.1589416618020188,0.7601993865185738,0.5555554938271674,3
POSCAR_F4Ni2_1_x950,F4Ni2_1,0.347092,3.619581925866749,2.9283855526750675,0.1589416618020187,0.7408332278391648,0.5555554938271674,3
POSCAR_F4Ni2_1_x975,F4Ni2_1,0.348669,3.635339508318508,3.005448330303341,0.1589416618020187,0.7456676844392182,0.5555554938271674,3
POSCAR_F4Ni2_1_y025,F4Ni2_1,0.32208,3.6892144759324537,3.082511108031615,0.1589416618020188,0.7411937348880554,0.5555554938271674,3
POSCAR_F4Ni2_1_y050,F4Ni2_1,0.30777,3.727529094217466,3.0825111080316154,0.1589416618020187,0.7319541768951556,0.5555554938271674,3
POSCAR_F4Ni2_1_y950,F4Ni2_1,0.349959,3.5775534350798224,3.082511108031615,0.1589416618020187,0.7416879320959907,0.5555554938271674,3
POSCAR_F4Ni2_1_y975,F4Ni2_1,0.342912,3.614209618383994,3.0825111080316154,0.1589416618020187,0.7461905719709484,0.5555554938271674,3
POSCAR_F4Ni2_1_z025,F4Ni2_1,0.322083,3.689225773135916,3.082511108031615,0.1589416618020188,0.741359920183521,0.5555554938271674,3
POSCAR_F4Ni2_1_z050,F4Ni2_1,0.307723,3.7275516335064727,3.0825111080316154,0.1589416618020188,0.7321054479138043,0.5555554938271674,3
POSCAR_F4Ni2_1_z950,F4Ni2_1,0.349913,3.577530689295894,3.0825111080316154,0.1589416618020188,0.7414861482589322,0.5555554938271674,3
POSCAR_F4Ni2_1_z975,F4Ni2_1,0.342896,3.614198269527429,3.082511108031615,0.1589416618020188,0.7459991389338744,0.5555554938271674,3
POSCAR_F4Sc2_1,F4Sc2_1,0.10209,4.135162410182824,2.993923978276221,0.1639150851240212,0.713252133831522,2.499998750000625,3
POSCAR_F4Sc2_1_st950,F4Sc2_1,0.151468,3.92840428967366,2.84422777936241,0.1639150851240211,0.7132521338315211,2.499998750000625,3
POSCAR_F4Sc2_1_x050,F4Sc2_1,0.132357,4.162810145957644,3.143620177178898,0.1639150851240212,0.7221605002375491,2.499998750000625,3
POSCAR_F4Sc2_1_y950,F4Sc2_1,0.133882,4.046957756481618,2.993923978294204,0.1639150851240212,0.6985578130032315,2.499998750000625,3
POSCAR_F4Sc2_1_z950,F4Sc2_1,0.136885,4.046269108043182,2.993923978294204,0.1639150851240212,0.7011560151848889,2.499998750000625,3
POSCAR_F4V2_1,F4V2_1,0.059059,3.8519829871055866,3.3292575916421336,0.1582797165460236,0.7578566380884464,1.249999687500078,3
POSCAR_F4V2_1_st025,F4V2_1,0.048097,3.9482825617832265,3.412489031433187,0.1582797165460237,0.7578566380884464,1.249999687500078,3
POSCAR_F4V2_1_st050,F4V2_1,0.03978,4.044582136460866,3.4957204712242413,0.1582797165460236,0.7578566380884467,1.249999687500078,3
POSCAR_F4V2_1_st950,F4V2_1,0.092803,3.6593838377503074,3.162794712060027,0.1582797165460236,0.7578566380884462,1.249999687500078,3
POSCAR_F4V2_1_st975,F4V2_1,0.073658,3.7556834124279472,3.2460261518510807,0.1582797165460237,0.7578566380884465,1.249999687500078,3
POSCAR_F4V2_1_x025,F4V2_1,0.05615,3.8701317389714913,3.41248903138678,0.1582797165460236,0.7627671759803922,1.249999687500078,3
POSCAR_F4V2_1_x050,F4V2_1,0.053974,3.888641147569955,3.495720471184036,0.1582797165460236,0.7676749808387859,1.249999687500078,3
POSCAR_F4V2_1_x950,F4V2_1,0.067773,3.816787930504735,3.162794712095118,0.1582797165460236,0.748043225113666,1.249999687500078,3
POSCAR_F4V2_1_x975,F4V2_1,0.062847,3.834200013401545,3.246026151892373,0.1582797165460236,0.7529473657123418,1.249999687500078,3
POSCAR_F4V2_1_y025,F4V2_1,0.054711,3.891517640370516,3.329257591689628,0.1582797165460236,0.7488034044819294,1.249999687500078,3
POSCAR_F4V2_1_y050,F4V2_1,0.050881,3.931616317351446,3.329257591689628,0.1582797165460236,0.7398205948325477,1.249999687500078,3
POSCAR_F4V2_1_y950,F4V2_1,0.069595,3.774676388142048,3.329257591689628,0.1582797165460236,0.7495207217375021,1.249999687500078,3
POSCAR_F4V2_1_y975,F4V2_1,0.064013,3.8130299014729903,3.329257591689628,0.1582797165460236,0.7536940834261223,1.249999687500078,3
POSCAR_F4V2_1_z025,F4V2_1,0.054715,3.891356479512968,3.329257591689628,0.1582797165460236,0.7488228735906848,1.249999687500078,3
POSCAR_F4V2_1_z050,F4V2_1,0.050886,3.931293344503149,3.329257591689628,0.1582797165460236,0.7398442802610594,1.249999687500078,3
POSCAR_F4V2_1_z950,F4V2_1,0.069566,3.774996380650204,3.329257591689628,0.1582797165460236,0.7495086930413736,1.249999687500078,3
POSCAR_F4V2_1_z975,F4V2_1,0.064001,3.813190318755669,3.329257591689628,0.1582797165460236,0.7536811243956325,1.249999687500078,3
POSCAR_F4Y2_1,F4Y2_1,0.091759,4.399113512190506,3.2764144425007173,0.1650829689877678,0.7244603785380627,2.499998750000625,3
POSCAR_F6Fe2_1,F6Fe2_1,0.233474,3.779221379809965,3.779221379809965,0.0905978674895365,0.2138768776621766,0.7142856122449125,3
POSCAR_F6Fe2_1_st025,F6Fe2_1,0.187757,3.873701914305231,3.873701914305231,0.0905978674895366,0.213876877662181,0.7142856122449125,3
POSCAR_F6Fe2_1_st050,F6Fe2_1,0.171324,3.968182448800481,3.968182448800481,0.0905978674895366,0.2138768776621812,0.7142856122449125,3
POSCAR_F6Fe2_1_st950,F6Fe2_1,0.14875,3.590260310819482,3.590260310819482,0.0905978674895366,0.2138768776621811,0.7142856122449125,3
POSCAR_F6Fe2_1_st975,F6Fe2_1,0.189754,3.684740845314732,3.684740845314732,0.0905978674895366,0.2138768776621812,0.7142856122449125,3
POSCAR_F6Fe2_1_x025,F6Fe2_1,0.233515,3.780657784120124,3.780657784120124,0.0905978674895365,0.2156517824426722,0.7142856122449125,3
POSCAR_F6Fe2_1_x975,F6Fe2_1,0.283464,3.7335966251030097,3.7335966251030097,0.0905978674895365,0.2121068647746505,0.7142856122449125,3
POSCAR_F6Fe2_1_y025,F6Fe2_1,0.233834,3.780526967559279,3.780526967559279,0.0905978674895365,0.2156690765911315,0.7142856122449125,3
POSCAR_F6Fe2_1_y975,F6Fe2_1,0.283898,3.733590914664726,3.733590914664726,0.0905978674895365,0.2120894901653236,0.7142856122449125,3
POSCAR_F6Fe2_1_z025,F6Fe2_1,0.217344,3.782455300768755,3.782455300768755,0.0905978674895365,0.210315568825316,0.7142856122449125,3
POSCAR_F6Fe2_1_z050,F6Fe2_1,0.218743,3.786899226608372,3.786899226608372,0.0905978674895365,0.206761518471038,0.7142856122449125,3
POSCAR_F6Fe2_1_z950,F6Fe2_1,0.22635,3.683997374078654,3.683997374078654,0.0905978674895365,0.2210010803056939,0.7142856122449125,3
POSCAR_F6Fe2_1_z975,F6Fe2_1,0.253407,3.7316842472150658,3.7316842472150658,0.0905978674895365,0.2174404775431482,0.7142856122449125,3
POSCAR_F6Fe2_2,F6Fe2_2,0.097835,2.7427017008567605,2.7427017008567605,0.0868111271376368,0.4851285912367852,0.7142856122449125,3
POSCAR_F6Fe2_2_st025,F6Fe2_2,0.091499,2.811269243378179,2.811269243378179,0.0868111271376368,0.4851285912367852,0.7142856122449125,3
POSCAR_F6Fe2_2_st050,F6Fe2_2,0.091545,2.8798367858995984,2.8798367858995984,0.0868111271376368,0.4851285912367853,0.7142856122449125,3
POSCAR_F6Fe2_2_st950,F6Fe2_2,0.084241,2.605566615813923,2.605566615813923,0.0868111271376368,0.4851285912367856,0.7142856122449125,3
POSCAR_F6Fe2_2_st975,F6Fe2_2,0.089631,2.6741341583353413,2.6741341583353413,0.0868111271376368,0.4851285912367853,0.7142856122449125,3
POSCAR_F6Fe2_2_x025,F6Fe2_2,0.143512,2.742784847085797,2.742784847085797,0.0868111271376368,0.4896817682009358,0.7142856122449125,3
POSCAR_F6Fe2_2_x975,F6Fe2_2,0.106792,2.742829460343643,2.742829460343643,0.0868111271376368,0.480611984896312,0.7142856122449125,3
POSCAR_F6Fe2_2_y975,F6Fe2_2,0.107303,2.742834657070155,2.742834657070155,0.0868111271376368,0.4806510212757592,0.7142856122449125,3
POSCAR_F6Fe2_2_z025,F6Fe2_2,0.100927,2.8116277421887976,2.8116277421887976,0.0868111271376368,0.4761364189059203,0.7142856122449125,3
POSCAR_F6Fe2_2_z050,F6Fe2_2,0.10608,2.881142300602829,2.881142300602829,0.0868111271376368,0.4672315080260846,0.7142856122449125,3
POSCAR_F6Fe2_2_z950,F6Fe2_2,0.107626,2.606801507956011,2.606801507956011,0.0868111271376368,0.503333467751342,0.7142856122449125,3
POSCAR_F6Fe2_2_z975,F6Fe2_2,0.126776,2.674409679430973,2.674409679430973,0.0868111271376368,0.4941979568363849,0.7142856122449125,3
POSCAR_F6Mn2_1,F6Mn2_1,0.351904,3.718134174670401,3.718134174670401,0.0951657220542275,0.3562188415794255,0.8333331944444675,3
POSCAR_F6Mn2_1_st025,F6Mn2_1,0.282707,3.811087529037162,3.811087529037162,0.0951657220542275,0.3562188415794255,0.8333331944444675,3
POSCAR_F6Mn2_1_st050,F6Mn2_1,0.198437,3.904040883403922,3.904040883403922,0.0951657220542275,0.3562188415794257,0.8333331944444675,3
POSCAR_F6Mn2_1_st950,F6Mn2_1,0.469212,3.532227465936881,3.532227465936881,0.0951657220542276,0.3562188415794254,0.8333331944444675,3
POSCAR_F6Mn2_1_st975,F6Mn2_1,0.410341,3.6251808203036417,3.6251808203036417,0.0951657220542275,0.3562188415794255,0.8333331944444675,3
POSCAR_F6Mn2_4,F6Mn2_4,0.3092,3.6335076950430327,3.6335076950430327,0.1048467507705889,0.6158932367180544,0.8333331944444675,3
POSCAR_F6Mn2_4_st025,F6Mn2_4,0.281241,3.7243453874191097,3.7243453874191097,0.1048467507705889,0.6158932367180546,0.8333331944444675,3
POSCAR_F6Mn2_4_st050,F6Mn2_4,0.227225,3.815183079795185,3.815183079795185,0.1048467507705889,0.6158932367180542,0.8333331944444675,3
POSCAR_F6Mn2_4_st950,F6Mn2_4,0.347385,3.451832310290882,3.451832310290882,0.1048467507705889,0.6158932367180544,0.8333331944444675,3
POSCAR_F6Mn2_4_st975,F6Mn2_4,0.324333,3.542670002666958,3.542670002666958,0.104846750770589,0.6158932367180545,0.8333331944444675,3
POSCAR_F6Mn2_4_x025,F6Mn2_4,0.284003,3.6715325533805694,3.6715325533805694,0.1048467507705889,0.6053946229328637,0.8333331944444675,3
POSCAR_F6Mn2_4_x050,F6Mn2_4,0.25624,3.7100920659782046,3.7100920659782046,0.1048467507705889,0.5950068995145945,0.8333331944444675,3
POSCAR_F6Mn2_4_x950,F6Mn2_4,0.355257,3.559130246224473,3.559130246224473,0.1048467507705889,0.6371904560038916,0.8333331944444675,3
POSCAR_F6Mn2_4_x975,F6Mn2_4,0.332731,3.5960344514645906,3.5960344514645906,0.1048467507705889,0.6264947836503942,0.8333331944444675,3
POSCAR_F6Mn2_4_y025,F6Mn2_4,0.311035,3.660179010532659,3.660179010532659,0.1048467507705889,0.6211948915928921,0.8333331944444675,3
POSCAR_F6Mn2_4_y050,F6Mn2_4,0.303624,3.687107731872448,3.687107731872448,0.1048467507705889,0.6265460921889043,0.8333331944444675,3
POSCAR_F6Mn2_4_y950,F6Mn2_4,0.296187,3.580960232383383,3.580960232383383,0.1048467507705889,0.6054727380808484,0.8333331944444675,3
POSCAR_F6Mn2_4_y975,F6Mn2_4,0.30399,3.6070994952735664,3.6070994952735664,0.1048467507705889,0.6106495623796239,0.8333331944444675,3
POSCAR_F6Mn2_4_z025,F6Mn2_4,0.310752,3.660183391786776,3.660183391786776,0.1048467507705889,0.621198142806753,0.8333331944444675,3
POSCAR_F6Mn2_4_z050,F6Mn2_4,0.303156,3.687116577239254,3.687116577239254,0.104846750770589,0.6265525693274956,0.8333331944444675,3
POSCAR_F6Mn2_4_z950,F6Mn2_4,0.296662,3.5809517295471185,3.5809517295471185,0.1048467507705889,0.6054661746989539,0.8333331944444675,3
POSCAR_F6Mn2_4_z975,F6Mn2_4,0.304265,3.607095199642592,3.607095199642592,0.1048467507705889,0.6106462895206571,0.8333331944444675,3
POSCAR_F6Mn2_5,F6Mn2_5,0.304366,3.8699789997900207,3.8699789997900207,0.0872499767880481,0.1441954495337429,0.8333331944444675,3
POSCAR_F6Mn2_5_st025,F6Mn2_5,0.251692,3.966728474784771,3.966728474784771,0.087249976788048,0.144195449533743,0.8333331944444675,3
POSCAR_F6Mn2_5_st050,F6Mn2_5,0.18335,4.0634779497795215,4.0634779497795215,0.0872499767880481,0.144195449533743,0.8333331944444675,3
POSCAR_F6Mn2_5_st950,F6Mn2_5,0.391678,3.67648004980052,3.67648004980052,0.0872499767880481,0.1441954495337429,0.8333331944444675,3
POSCAR_F6Mn2_5_st975,F6Mn2_5,0.348624,3.7732295247952696,3.7732295247952696,0.0872499767880481,0.1441954495337429,0.8333331944444675,3
POSCAR_F6Mn2_5_x025,F6Mn2_5,0.300625,3.869979002058153,3.869979002058153,0.0872499767880481,0.14185888734309,0.8333331944444675,3
POSCAR_F6Mn2_5_x050,F6Mn2_5,0.415782,3.869979004313016,3.869979004313016,0.087249976788048,0.1395786618913987,0.8333331944444675,3
POSCAR_F6Mn2_5_x950,F6Mn2_5,0.313031,3.869978995362168,3.6813530168869377,0.0872499767880481,0.1490451474607589,0.8333331944444675,3
POSCAR_F6Mn2_5_x975,F6Mn2_5,0.309391,3.869978997582731,3.778230727926093,0.087249976788048,0.1465902197076637,0.8333331944444675,3
POSCAR_F6Mn2_5_y025,F6Mn2_5,0.287407,3.920365087665676,3.87510843886512,0.087249976788048,0.1472485008272883,0.8333331944444675,3
POSCAR_F6Mn2_5_y050,F6Mn2_5,0.267272,3.971332399071456,3.875108438865119,0.0872499767880481,0.1502861632889628,0.8333331944444675,3
POSCAR_F6Mn2_5_y950,F6Mn2_5,0.335127,3.771043418236279,3.771043418236279,0.0872499767880481,0.1380507655958679,0.8333331944444675,3
POSCAR_F6Mn2_5_y975,F6Mn2_5,0.319909,3.8201971335872864,3.8201971335872864,0.0872499767880481,0.1411288643212008,0.8333331944444675,3
POSCAR_F6Mn2_5_z025,F6Mn2_5,0.273843,3.916939047578333,3.87510843886512,0.0872499767880481,0.1435106794266646,0.8333331944444675,3
POSCAR_F6Mn2_5_z050,F6Mn2_5,0.237265,3.964481832924663,3.87510843886512,0.0872499767880481,0.1428458930293049,0.8333331944444675,3
POSCAR_F6Mn2_5_z950,F6Mn2_5,0.353117,3.777893770746396,3.777893770746396,0.0872499767880481,0.1456251988759047,0.8333331944444675,3
POSCAR_F6Mn2_5_z975,F6Mn2_5,0.330305,3.823623160325551,3.823623160325551,0.0872499767880481,0.1449002825041497,0.8333331944444675,3
POSCAR_F6Mo2_2,F6Mo2_2,0.052113,3.9735071541924607,3.9735071541924607,0.0975029506991308,0.3833227284715417,0.99999980000004,3
POSCAR_F6Mo2_2_st025,F6Mo2_2,0.048822,4.072844833047263,4.072844833047263,0.0975029506991308,0.3833227284715403,0.99999980000004,3
POSCAR_F6Mo2_2_st050,F6Mo2_2,0.048616,4.172182511902076,4.172182511902076,0.0975029506991308,0.3833227284715402,0.99999980000004,3
POSCAR_F6Mo2_2_st950,F6Mo2_2,0.058617,3.7748317964828297,3.7748317964828297,0.0975029506991308,0.3833227284715405,0.99999980000004,3
POSCAR_F6Mo2_2_st975,F6Mo2_2,0.056937,3.8741694753376414,3.8741694753376414,0.0975029506991308,0.3833227284715403,0.99999980000004,3
POSCAR_F6Mo2_2_x025,F6Mo2_2,0.082268,3.974875401634408,3.974875401634408,0.0975029506991308,0.386600812458993,0.99999980000004,3
POSCAR_F6Mo2_2_x975,F6Mo2_2,0.080152,3.927371746630332,3.927371746630332,0.0975029506991308,0.3800590844167812,0.99999980000004,3
POSCAR_F6Mo2_2_y025,F6Mo2_2,0.065224,3.9735043808012858,3.9735043808012858,0.0975029506991308,0.3865828811643876,0.99999980000004,3
POSCAR_F6Mo2_2_y975,F6Mo2_2,0.087729,3.882679775714389,3.882679775714389,0.0975029506991308,0.3800509775640103,0.99999980000004,3
POSCAR_F6Mo2_2_z025,F6Mo2_2,0.054119,3.981384974227421,3.981384974227421,0.0975029506991308,0.376793472811579,0.99999980000004,3
POSCAR_F6Mo2_2_z050,F6Mo2_2,0.061962,3.989820657195245,3.989820657195245,0.0975029506991308,0.3702869627630046,0.99999980000004,3
POSCAR_F6Mo2_2_z950,F6Mo2_2,0.067844,3.868993921311037,3.868993921311037,0.0975029506991308,0.3964144282219254,0.99999980000004,3
POSCAR_F6Mo2_2_z975,F6Mo2_2,0.058834,3.920928561089536,3.920928561089536,0.0975029506991308,0.3898661140434092,0.99999980000004,3
POSCAR_F6Mo2_3,F6Mo2_3,0.094851,3.8896370405862086,3.8896370405862086,0.1065681441832882,0.6013659857617534,0.99999980000004,3
POSCAR_F6Mo2_3_st025,F6Mo2_3,0.086362,3.986877966600863,3.986877966600863,0.1065681441832882,0.6013659857617535,0.99999980000004,3
POSCAR_F6Mo2_3_st050,F6Mo2_3,0.081868,4.084118892615519,4.084118892615519,0.1065681441832882,0.6013659857617534,0.99999980000004,3
POSCAR_F6Mo2_3_st950,F6Mo2_3,0.137466,3.695155188556898,3.695155188556898,0.1065681441832881,0.6013659857617533,0.99999980000004,3
POSCAR_F6Mo2_3_st975,F6Mo2_3,0.11302,3.7923961145715537,3.7923961145715537,0.1065681441832882,0.6013659857617535,0.99999980000004,3
POSCAR_F6Mo2_3_x025,F6Mo2_3,0.090114,3.890335360711424,3.890335360711424,0.1065681441832882,0.6067676915925195,0.99999980000004,3
POSCAR_F6Mo2_3_x050,F6Mo2_3,0.086409,3.8910536537045033,3.8910536537045033,0.1065681441832882,0.6122191650127953,0.99999980000004,3
POSCAR_F6Mo2_3_x950,F6Mo2_3,0.09104,3.77828838095817,3.77828838095817,0.1065681441832882,0.5907460987074156,0.99999980000004,3
POSCAR_F6Mo2_3_x975,F6Mo2_3,0.094378,3.8334068727413246,3.8334068727413246,0.1065681441832882,0.5960224962503964,0.99999980000004,3
POSCAR_F6Mo2_3_y025,F6Mo2_3,0.089819,3.889875559784743,3.889875559784743,0.1065681441832882,0.6067694995983104,0.99999980000004,3
POSCAR_F6Mo2_3_y050,F6Mo2_3,0.086355,3.890587341682493,3.890587341682493,0.1065681441832882,0.6122227798592692,0.99999980000004,3
POSCAR_F6Mo2_3_y950,F6Mo2_3,0.091117,3.7787309570402137,3.7787309570402137,0.1065681441832882,0.5907424833763896,0.99999980000004,3
POSCAR_F6Mo2_3_y975,F6Mo2_3,0.094457,3.833854832988621,3.833854832988621,0.1065681441832882,0.5960206881098794,0.99999980000004,3
POSCAR_F6Mo2_3_z025,F6Mo2_3,0.089803,3.930398412191793,3.930398412191793,0.1065681441832882,0.5906752155163791,0.99999980000004,3
POSCAR_F6Mo2_3_z050,F6Mo2_3,0.085206,3.9717323501218127,3.9717323501218127,0.1065681441832882,0.5801077252223501,0.99999980000004,3
POSCAR_F6Mo2_3_z950,F6Mo2_3,0.105749,3.809905248280901,3.809905248280901,0.1065681441832882,0.6230853634759779,0.99999980000004,3
POSCAR_F6Mo2_3_z975,F6Mo2_3,0.100282,3.849466423842901,3.849466423842901,0.1065681441832882,0.6121722595489705,0.99999980000004,3
POSCAR_F6Nb2_1,F6Nb2_1,0.260821,4.09934281700138,4.09934281700138,0.0903607955453372,0.2063742388962491,1.249999687500078,3
POSCAR_F6Nb2_1_st025,F6Nb2_1,0.243064,4.201826387426393,4.201826387426393,0.090360795545337,0.2063742388962449,1.249999687500078,3
POSCAR_F6Nb2_1_st050,F6Nb2_1,0.217704,4.304309957851427,4.304309957851427,0.0903607955453371,0.2063742388962448,1.249999687500078,3
POSCAR_F6Pd2_1,F6Pd2_1,0.222446,3.7111373994031935,3.7111373994031935,0.1057669268308305,0.5785904198505939,0.5555554938271674,3
POSCAR_F6Pd2_1_st025,F6Pd2_1,0.202675,3.803915834388236,3.803915834388236,0.1057669268308307,0.5785904198505998,0.5555554938271674,3
POSCAR_F6Pd2_1_st050,F6Pd2_1,0.275348,3.8966942693733153,3.8966942693733153,0.1057669268308307,0.5785904198505997,0.5555554938271674,3
POSCAR_F6Pd2_1_st950,F6Pd2_1,0.228957,3.525580529433,3.525580529433,0.1057669268308307,0.5785904198506004,0.5555554938271674,3
POSCAR_F6Pd2_1_st975,F6Pd2_1,0.284915,3.618358964418079,3.618358964418079,0.1057669268308307,0.5785904198505997,0.5555554938271674,3
POSCAR_F6Pd2_2,F6Pd2_2,0.457163,3.651025362500846,3.651025362500846,0.1112210816701249,0.6671391884676834,0.5555554938271674,3
POSCAR_F6Pd2_2_st025,F6Pd2_2,0.370287,3.742300996563369,3.742300996563369,0.1112210816701251,0.6671391884676837,0.5555554938271674,3
POSCAR_F6Pd2_2_st050,F6Pd2_2,0.299999,3.8335766306258905,3.8335766306258905,0.1112210816701251,0.6671391884676838,0.5555554938271674,3
POSCAR_F6Pd2_2_st950,F6Pd2_2,0.639828,3.468474094375805,3.468474094375805,0.1112210816701251,0.6671391884676838,0.5555554938271674,3
POSCAR_F6Pd2_2_st975,F6Pd2_2,0.54731,3.559749728438325,3.559749728438325,0.1112210816701251,0.6671391884676837,0.5555554938271674,3
POSCAR_F6Pd2_2_x025,F6Pd2_2,0.439448,3.6896085898744655,3.6896085898744655,0.1112210816701249,0.6560205124923544,0.5555554938271674,3
POSCAR_F6Pd2_2_x050,F6Pd2_2,0.417334,3.728730985624602,3.728730985624602,0.1112210816701249,0.6450064935041894,0.5555554938271674,3
POSCAR_F6Pd2_2_x950,F6Pd2_2,0.481376,3.5755459866244768,3.5755459866244768,0.1112210816701249,0.6896544358401474,0.5555554938271674,3
POSCAR_F6Pd2_2_x975,F6Pd2_2,0.471052,3.6129985768208406,3.6129985768208406,0.1112210816701249,0.6783537178558718,0.5555554938271674,3
POSCAR_F6Pd2_2_y025,F6Pd2_2,0.414675,3.704495839650981,3.704495839650981,0.1112210816701249,0.6723931218517591,0.5555554938271674,3
POSCAR_F6Pd2_2_y050,F6Pd2_2,0.369583,3.758968941333338,3.758968941333338,0.111221081670125,0.6777130710158967,0.5555554938271674,3
POSCAR_F6Pd2_2_y950,F6Pd2_2,0.535068,3.5472727955340324,3.5472727955340324,0.1112210816701249,0.6568648222818751,0.5555554938271674,3
POSCAR_F6Pd2_2_y975,F6Pd2_2,0.497614,3.598602203331336,3.598602203331336,0.1112210816701249,0.6619600345918535,0.5555554938271674,3
POSCAR_F6Pd2_2_z025,F6Pd2_2,0.425405,3.65128375020849,3.65128375020849,0.1112210816701249,0.6731172835490267,0.5555554938271674,3
POSCAR_F6Pd2_2_z050,F6Pd2_2,0.392609,3.6520322183819793,3.6520322183819793,0.1112210816701249,0.6791448852924298,0.5555554938271674,3
POSCAR_F6Pd2_2_z950,F6Pd2_2,0.514248,3.64833554305758,3.64833554305758,0.1112210816701249,0.6553715083687827,0.5555554938271674,3
POSCAR_F6Pd2_2_z975,F6Pd2_2,0.48789,3.651257159267833,3.651257159267833,0.1112210816701249,0.661220457343813,0.5555554938271674,3
POSCAR_F6Ru2_1,F6Ru2_1,0.110024,3.9919608432321736,3.9919608432321736,0.0999963074598741,0.4377276686252517,0.7142856122449125,3
POSCAR_F6Ru2_1_st025,F6Ru2_1,0.130467,4.091759864312963,4.091759864312963,0.099996307459874,0.437727668625247,0.7142856122449125,3
POSCAR_F6Ru2_1_st050,F6Ru2_1,0.129569,4.191558885393768,4.191558885393768,0.0999963074598739,0.4377276686252471,0.7142856122449125,3
POSCAR_F6Ru2_1_st950,F6Ru2_1,0.029317,3.7923628010705497,3.7923628010705497,0.0999963074598739,0.4377276686252469,0.7142856122449125,3
POSCAR_F6Ru2_1_st975,F6Ru2_1,0.027542,3.892161822151355,3.892161822151355,0.0999963074598739,0.4377276686252467,0.7142856122449125,3
POSCAR_F6Ru2_1_x025,F6Ru2_1,0.161666,3.9924279265319575,3.9924279265319575,0.0999963074598741,0.4415026711796118,0.7142856122449125,3
POSCAR_F6Ru2_1_y025,F6Ru2_1,0.162713,3.993078636281998,3.993078636281998,0.0999963074598741,0.4415039230237137,0.7142856122449125,3
POSCAR_F6Ru2_1_z025,F6Ru2_1,0.15039,4.000408268674433,4.000408268674433,0.0999963074598741,0.4302044700575974,0.7142856122449125,3
POSCAR_F6Ru2_1_z050,F6Ru2_1,0.205619,4.010130212981185,4.010130212981185,0.0999963074598741,0.4227112144273497,0.7142856122449125,3
POSCAR_F6Ru2_1_z950,F6Ru2_1,0.143853,3.885471776181924,3.885471776181924,0.0999963074598741,0.4528242274563822,0.7142856122449125,3
POSCAR_F6Ru2_1_z975,F6Ru2_1,0.115443,3.938393968484277,3.938393968484277,0.0999963074598741,0.4452710623137467,0.7142856122449125,3
POSCAR_F6Ru2_2,F6Ru2_2,0.297575,3.9487444760851735,3.9487444760851735,0.1041178007858964,0.5796574442803842,0.7142856122449125,3
POSCAR_F6Ru2_2_st025,F6Ru2_2,0.272355,4.047463087987305,4.047463087987305,0.1041178007858968,0.5796574442803886,0.7142856122449125,3
POSCAR_F6Ru2_2_st050,F6Ru2_2,0.256951,4.146181699889435,4.146181699889435,0.1041178007858968,0.5796574442803886,0.7142856122449125,3
POSCAR_F6Ru2_2_st950,F6Ru2_2,0.367202,3.751307252280916,3.751307252280916,0.1041178007858968,0.5796574442803882,0.7142856122449125,3
POSCAR_F6Ru2_2_st975,F6Ru2_2,0.333808,3.850025864183048,3.850025864183048,0.1041178007858967,0.5796574442803887,0.7142856122449125,3
