filename,kp_idx,band,spin,mag_elem,nonmag_elem,s_tot,s_mag_tot,d_mag_tot,s_nonmag_tot,p_nonmag_tot,p_tot,d_tot,total_occ,s_global,p_global,d_global,pd_hybrid_minimum,pd_hybrid_geometric,pd_hybrid_product,p_to_d_ratio,sse,pd_ratio
POSCAR_F10Zr2_1,183,33,up,Zr,F,0.005,0.001,0.022,0.004,0.736,0.736,0.022,0.763,0.00655307994757536,0.9646133682830931,0.028833551769331583,0.05766710353866317,0.333545975792123,0.1112529179671195,33.45454545454545,0.181246,1.666666111111296
POSCAR_F4Fe2_2,283,21,down,Fe,F,0.009000000000000001,0.006,0.469,0.003,0.44,0.44,0.469,0.9179999999999999,0.009803921568627453,0.47930283224400877,0.5108932461873639,0.9586056644880175,0.9896920326484177,0.9794903194877566,0.9381663113006398,0.012848,0.7142856122449125
POSCAR_F4Fe2_2,283,21,up,Fe,F,0.009000000000000001,0.006,0.47,0.003,0.439,0.439,0.47,0.9179999999999999,0.009803921568627453,0.47821350762527237,0.5119825708061002,0.9564270152505447,0.9896200907988673,0.9793479241127582,0.9340425531914894,0.012848,0.7142856122449125
POSCAR_F4Fe2_2_st025,293,21,down,Fe,F,0.007,0.005,0.41000000000000003,0.002,0.487,0.487,0.41000000000000003,0.904,0.007743362831858407,0.538716814159292,0.4535398230088496,0.9070796460176992,0.9885940087734633,0.9773181141827864,1.1878048780487804,0.011052,0.7142856122449125
POSCAR_F4Fe2_2_st025,293,21,up,Fe,F,0.009000000000000001,0.006,0.41200000000000003,0.003,0.487,0.487,0.41200000000000003,0.908,0.009911894273127754,0.5363436123348018,0.4537444933920705,0.907488986784141,0.9866366315172526,0.9734518426517108,1.1820388349514561,0.011052,0.7142856122449125
POSCAR_F4Fe2_2_st950,282,21,down,Fe,F,0.014000000000000002,0.009000000000000001,0.5519999999999999,0.005,0.366,0.366,0.5519999999999999,0.9319999999999999,0.015021459227467815,0.3927038626609442,0.592274678111588,0.7854077253218884,0.9645487107465086,0.9303542154027519,0.6630434782608696,0.016261,0.7142856122449125
POSCAR_F4Fe2_2_st950,282,21,up,Fe,F,0.014,0.009000000000000001,0.5529999999999999,0.005,0.36600000000000005,0.36600000000000005,0.5529999999999999,0.933,0.015005359056806002,0.39228295819935693,0.592711682743837,0.7845659163987139,0.9643872505712031,0.9300427690642845,0.6618444846292949,0.016261,0.7142856122449125
POSCAR_F4Fe2_2_st975,282,21,down,Fe,F,0.012,0.008,0.515,0.004,0.401,0.401,0.515,0.928,0.01293103448275862,0.43211206896551724,0.5549568965517241,0.8642241379310345,0.9793948596059671,0.959214291022592,0.7786407766990292,0.014646,0.7142856122449125
POSCAR_F4Fe2_2_st975,282,21,up,Fe,F,0.012,0.008,0.518,0.004,0.4,0.4,0.518,0.93,0.012903225806451613,0.43010752688172044,0.556989247311828,0.8602150537634409,0.9789081012250359,0.9582610706440051,0.7722007722007722,0.014646,0.7142856122449125
POSCAR_F4Fe2_2_x025,293,21,down,Fe,F,0.01,0.006,0.44600000000000006,0.004,0.459,0.459,0.44600000000000006,0.915,0.01092896174863388,0.5016393442622951,0.4874316939890711,0.9748633879781422,0.9889689890898243,0.9780596613813491,1.0291479820627802,0.012988,0.7142856122449125
POSCAR_F4Fe2_2_x025,293,21,up,Fe,F,0.01,0.006,0.44800000000000006,0.004,0.456,0.456,0.44800000000000006,0.9140000000000001,0.010940919037199123,0.49890590809628005,0.49015317286652077,0.9803063457330415,0.9890203512875647,0.978161255260978,1.0178571428571428,0.012988,0.7142856122449125
POSCAR_F4Fe2_2_x050,304,21,down,Fe,F,0.008,0.004,0.504,0.004,0.40900000000000003,0.40900000000000003,0.504,0.921,0.008686210640608035,0.4440825190010858,0.5472312703583062,0.8881650380021716,0.9859327381051526,0.9720633640675234,0.8115079365079365,0.013462,0.7142856122449125
POSCAR_F4Fe2_2_x050,304,21,up,Fe,F,0.008,0.004,0.505,0.004,0.40700000000000003,0.40700000000000003,0.505,0.92,0.008695652173913044,0.4423913043478261,0.5489130434782609,0.8847826086956522,0.9855645230585013,0.9713374291115312,0.805940594059406,0.013462,0.7142856122449125
POSCAR_F4Fe2_2_x950,282,21,down,Fe,F,0.016,0.013000000000000001,0.507,0.003,0.398,0.398,0.507,0.921,0.01737242128121607,0.43213897937024975,0.5504885993485342,0.8642779587404995,0.9754744106893505,0.9515503259097357,0.7850098619329389,0.015067,0.7142856122449125
POSCAR_F4Fe2_2_x950,282,21,up,Fe,F,0.017,0.013000000000000001,0.507,0.004,0.397,0.397,0.507,0.921,0.018458197611292075,0.43105320304017375,0.5504885993485342,0.8621064060803475,0.9742481695877793,0.9491594959451384,0.7830374753451677,0.015067,0.7142856122449125
POSCAR_F4Fe2_2_x975,283,21,down,Fe,F,0.012,0.009000000000000001,0.489,0.003,0.41700000000000004,0.41700000000000004,0.489,0.918,0.013071895424836602,0.4542483660130719,0.5326797385620915,0.9084967320261438,0.9838066900567416,0.9678756034004016,0.8527607361963191,0.013966,0.7142856122449125
POSCAR_F4Fe2_2_x975,283,21,up,Fe,F,0.012,0.009000000000000001,0.49,0.003,0.41500000000000004,0.41500000000000004,0.49,0.917,0.013086150490730643,0.4525627044711014,0.5343511450381679,0.9051254089422028,0.9835189867729104,0.9673095973428122,0.8469387755102041,0.013966,0.7142856122449125
POSCAR_F4Fe2_2_y025,293,21,down,Fe,F,0.008,0.005,0.45899999999999996,0.003,0.446,0.446,0.45899999999999996,0.913,0.008762322015334063,0.488499452354874,0.5027382256297919,0.976998904709748,0.9911354052762205,0.9823493915920577,0.9716775599128541,0.012654,0.7142856122449125
POSCAR_F4Fe2_2_y025,293,21,up,Fe,F,0.009000000000000001,0.006,0.46099999999999997,0.003,0.446,0.446,0.46099999999999997,0.9159999999999999,0.009825327510917033,0.4868995633187773,0.5032751091703057,0.9737991266375546,0.9900392535333775,0.9801777235369273,0.9674620390455533,0.012654,0.7142856122449125
POSCAR_F4Fe2_2_y050,293,21,down,Fe,F,0.007,0.004,0.44799999999999995,0.003,0.45300000000000007,0.45300000000000007,0.44799999999999995,0.908,0.007709251101321586,0.49889867841409696,0.49339207048458145,0.9867841409691629,0.9922754696247462,0.9846106076190106,1.0111607142857146,0.012154,0.7142856122449125
POSCAR_F4Fe2_2_y050,293,21,up,Fe,F,0.007,0.004,0.45199999999999996,0.003,0.45200000000000007,0.45200000000000007,0.45199999999999996,0.911,0.007683863885839737,0.4961580680570802,0.49615806805708007,0.9923161361141601,0.9923161361141603,0.9846913139925366,1.0000000000000002,0.012154,0.7142856122449125
POSCAR_F4Fe2_2_y950,283,21,down,Fe,F,0.022000000000000002,0.015000000000000001,0.539,0.007,0.367,0.367,0.539,0.928,0.02370689655172414,0.3954741379310345,0.5808189655172414,0.790948275862069,0.9585382197532372,0.9187955187277052,0.6808905380333952,0.014573,0.7142856122449125
POSCAR_F4Fe2_2_y950,283,21,up,Fe,F,0.022,0.015,0.54,0.007,0.368,0.368,0.54,0.93,0.023655913978494623,0.3956989247311828,0.5806451612903226,0.7913978494623656,0.9586671288261528,0.9190426638917795,0.6814814814814815,0.014573,0.7142856122449125
POSCAR_F4Fe2_2_y975,283,21,down,Fe,F,0.01,0.007,0.476,0.003,0.43100000000000005,0.43100000000000005,0.476,0.917,0.010905125408942203,0.470010905125409,0.5190839694656488,0.940021810250818,0.9878767662510133,0.9759005052985591,0.9054621848739497,0.013155,0.7142856122449125
POSCAR_F4Fe2_2_y975,283,21,up,Fe,F,0.01,0.007,0.479,0.003,0.42900000000000005,0.42900000000000005,0.479,0.918,0.010893246187363835,0.4673202614379085,0.5217864923747276,0.934640522875817,0.9876059943749369,0.9753656001253078,0.8956158663883091,0.013155,0.7142856122449125
POSCAR_F4Fe2_2_z025,283,21,down,Fe,F,0.012,0.009000000000000001,0.444,0.003,0.454,0.454,0.444,0.91,0.013186813186813187,0.4989010989010989,0.4879120879120879,0.9758241758241758,0.9867519988861846,0.9736795073058809,1.0225225225225225,0.01256,0.7142856122449125
POSCAR_F4Fe2_2_z025,283,21,up,Fe,F,0.012,0.009000000000000001,0.44699999999999995,0.003,0.454,0.454,0.44699999999999995,0.913,0.013143483023001095,0.4972617743702081,0.48959474260679076,0.9791894852135815,0.9868267333853052,0.9738270017239123,1.015659955257271,0.01256,0.7142856122449125
