trial_rank,trial_number,trial_sse,trial_composition,trial_n_nonmag,similar_rank_local,similar_index,similar_cosine,similar_sq_distance,similar_filename,similar_sse,similar_xm_ratio,category
4,27992,1.03330659866333,Co-O,4,17,2075,0.5980368438047414,136.26274838817204,POSCAR_Fe2O2_8_st975,0.989544,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,18,2596,0.5976433282558129,128.67428610760632,POSCAR_Mn2N2_3_st025,0.950584,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,19,2600,0.5922410543306178,130.0281153936859,POSCAR_Mn2N2_3_z025,1.030581,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,20,2078,0.5911107069908278,137.17187623633268,POSCAR_Fe2O2_8_z950,0.896546,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,21,1214,0.5895502296016492,130.61619591316324,POSCAR_Cr2O2_2_z025,1.117426,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,22,2071,0.5889000212944567,138.9155542993022,POSCAR_Fe2O2_8,0.885788,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,23,2079,0.5888217264583679,138.11155314485416,POSCAR_Fe2O2_8_z975,0.872848,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,24,1216,0.5885618539247072,131.27772561243253,POSCAR_Cr2O2_2_z950,1.367022,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,25,2597,0.5875436959915101,131.0522308487934,POSCAR_Mn2N2_3_st050,0.943564,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,26,2601,0.5853727311470052,131.72216142629733,POSCAR_Mn2N2_3_z050,1.077095,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,27,2076,0.5852231047186983,140.0084920153079,POSCAR_Fe2O2_8_z025,0.880531,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,28,1217,0.5849936770650314,132.01320482835536,POSCAR_Cr2O2_2_z975,1.279056,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,29,2077,0.5811456524930485,141.09239975860027,POSCAR_Fe2O2_8_z050,0.846462,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,30,1209,0.5804763937767784,133.00525778937478,POSCAR_Cr2O2_2,1.196253,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,31,1212,0.5793047613006176,133.4413139781354,POSCAR_Cr2O2_2_st950,1.604422,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,32,2072,0.5766057667599059,141.89040258312693,POSCAR_Fe2O2_8_st025,0.788144,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,33,1210,0.568084032031162,135.90263492898035,POSCAR_Cr2O2_2_st025,1.02415,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,34,1213,0.5665361689263385,136.41898539246722,POSCAR_Cr2O2_2_st975,1.387752,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,35,2073,0.5606482991878573,145.1900694255224,POSCAR_Fe2O2_8_st050,0.813401,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,36,2645,0.5545059047646193,146.55465008176355,POSCAR_Mn2O2_6_z950,0.82362,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,37,1211,0.5543798919866901,139.08877726999881,POSCAR_Cr2O2_2_st050,0.866297,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,38,1598,0.5523809597700512,138.7711152009031,POSCAR_Cu2O2_4_st950,0.463614,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,39,1599,0.5420139607149853,141.0464960103024,POSCAR_Cu2O2_4_st975,0.409867,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,40,1215,0.5403810627120749,142.36266420150585,POSCAR_Cr2O2_2_z050,1.041263,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,41,1602,0.5398251416222128,142.93285450690732,POSCAR_Cu2O2_4_z950,0.493897,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,42,2646,0.5388125669550337,150.57117903814253,POSCAR_Mn2O2_6_z975,0.808567,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,43,2641,0.536262807332482,149.15169057782745,POSCAR_Mn2O2_6_st950,0.761793,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,44,1603,0.5357223855986879,142.83814843913098,POSCAR_Cu2O2_4_z975,0.428455,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,45,1595,0.5300476333177183,143.63940812504887,POSCAR_Cu2O2_4,0.389405,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,46,2642,0.5269310006213842,151.91673720683352,POSCAR_Mn2O2_6_st975,0.80736,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,47,1600,0.5244752102051607,144.74244833840706,POSCAR_Cu2O2_4_z025,0.358409,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,48,1601,0.5175227233700931,146.21057217044796,POSCAR_Cu2O2_4_z050,0.373594,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,49,1596,0.5164501788481677,146.550971122358,POSCAR_Cu2O2_4_st025,0.386808,1.0,top5_4coordination
4,27992,1.03330659866333,Co-O,4,50,2638,0.5141483212839993,155.0123461333265,POSCAR_Mn2O2_6,0.868847,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,1,2602,0.6616976365847813,95.06578341873168,POSCAR_Mn2N2_3_z950,1.008152,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,2,1589,0.6591072483450348,96.22212523586107,POSCAR_Cu2O2_1_st950,1.633544,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,3,2598,0.6552353143527826,96.77789384744987,POSCAR_Mn2N2_3_st950,1.061157,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,4,2603,0.6513477805612224,97.43929337067135,POSCAR_Mn2N2_3_z975,0.911785,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,5,1590,0.6504369538727803,97.98998824666914,POSCAR_Cu2O2_1_st975,1.590435,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,6,2599,0.6493290757775719,98.11172605083048,POSCAR_Mn2N2_3_st975,0.968497,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,7,1593,0.6486235867094978,98.4540712645545,POSCAR_Cu2O2_1_z950,1.487449,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,8,1594,0.6454082647375023,99.06571380163948,POSCAR_Cu2O2_1_z975,1.514487,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,9,1585,0.6407042617139005,100.01577219940987,POSCAR_Cu2O2_1,1.44026,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,10,2595,0.6399302203665002,100.05317263406536,POSCAR_Mn2N2_3,0.951758,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,11,1591,0.6350552244586987,101.20223219909059,POSCAR_Cu2O2_1_z025,1.346967,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,12,1587,0.6309272470900065,101.70180129180211,POSCAR_Cu2O2_1_st05,1.117122,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,13,1586,0.62983981126134,102.30015516495294,POSCAR_Cu2O2_1_st025,1.290077,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,14,2596,0.629415635647686,102.24853928111017,POSCAR_Mn2N2_3_st025,0.950584,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,15,1592,0.6285063328645482,102.60708813727715,POSCAR_Cu2O2_1_z050,1.235626,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,16,2600,0.6241892010439707,103.43816140809435,POSCAR_Mn2N2_3_z025,1.030581,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,17,2601,0.6192733139549351,104.51487495029372,POSCAR_Mn2N2_3_z050,1.077095,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,18,1588,0.6177793079249666,104.84386447660297,POSCAR_Cu2O2_1_st050,1.114514,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,19,2597,0.6177171425559234,104.69853596561177,POSCAR_Mn2N2_3_st050,0.943564,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,20,1214,0.6050526550133605,107.7329343733497,POSCAR_Cr2O2_2_z025,1.117426,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,21,1216,0.6019971972129124,109.13559952098339,POSCAR_Cr2O2_2_z950,1.367022,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,22,1217,0.5981807335301227,109.74228120982565,POSCAR_Cr2O2_2_z975,1.279056,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,23,1209,0.59334961313374,110.61037597200112,POSCAR_Cr2O2_2,1.196253,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,24,1212,0.588112025308094,112.06156744196264,POSCAR_Cr2O2_2_st950,1.604422,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,25,1210,0.5789098935991954,113.57920254246302,POSCAR_Cr2O2_2_st025,1.02415,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,26,2074,0.5746519211174199,115.15929880640105,POSCAR_Fe2O2_8_st950,1.097725,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,27,1213,0.5730358922346481,115.14087897136807,POSCAR_Cr2O2_2_st975,1.387752,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,28,1211,0.5630764344721634,116.83695755683722,POSCAR_Cr2O2_2_st050,0.866297,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,29,2075,0.5620810043141611,117.78799706239819,POSCAR_Fe2O2_8_st975,0.989544,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,30,2078,0.5519804531053892,119.15332858623644,POSCAR_Fe2O2_8_z950,0.896546,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,31,1598,0.5496493570561988,118.05117741880133,POSCAR_Cu2O2_4_st950,0.463614,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,32,2079,0.5481831458035471,120.02807240084879,POSCAR_Fe2O2_8_z975,0.872848,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,33,2071,0.5464648338596502,120.73685675062906,POSCAR_Fe2O2_8,0.885788,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,34,1215,0.5434592460344569,120.99769470725711,POSCAR_Cr2O2_2_z050,1.041263,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,35,2076,0.5417613980216428,121.70012465507173,POSCAR_Fe2O2_8_z025,0.880531,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,36,2077,0.536616421416306,122.6794397030882,POSCAR_Fe2O2_8_z050,0.846462,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,37,1599,0.5355621298486501,120.73327838897589,POSCAR_Cu2O2_4_st975,0.409867,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,38,2641,0.5277633977795054,124.88097649083952,POSCAR_Mn2O2_6_st950,0.761793,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,39,2072,0.5273405066241003,124.00845927502586,POSCAR_Fe2O2_8_st025,0.788144,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,40,1602,0.5228937402877041,126.37114283557241,POSCAR_Cu2O2_4_z950,0.493897,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,41,1603,0.5222585104439433,124.48356523530022,POSCAR_Cu2O2_4_z975,0.428455,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,42,2645,0.5209772819800744,125.72374911511781,POSCAR_Mn2O2_6_z950,0.82362,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,43,1595,0.5197788569182379,123.73331767534592,POSCAR_Cu2O2_4,0.389405,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,44,1600,0.5150203078744376,124.09002383965459,POSCAR_Cu2O2_4_z025,0.358409,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,45,2642,0.5124622714042942,127.86090706772181,POSCAR_Mn2O2_6_st975,0.80736,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,46,2646,0.5106383060401178,128.23041078387928,POSCAR_Mn2O2_6_z975,0.808567,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,47,1601,0.5081621448246341,125.04102360193595,POSCAR_Cu2O2_4_z050,0.373594,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,48,2073,0.504275418249979,127.60559833333056,POSCAR_Fe2O2_8_st050,0.813401,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,49,1596,0.5022920793651647,127.05242529091987,POSCAR_Cu2O2_4_st025,0.386808,1.0,top5_4coordination
5,76985,1.0091817378997803,Cr-S,4,50,723,0.4984532807124883,128.1921040421856,POSCAR_C2Fe2_3_x950,0.760905,1.0,top5_4coordination
1,24595,0.8927572965621948,Ni-S,6,1,1337,0.8966546259447719,429.2993586115488,POSCAR_Cr2S2_1_y950,0.725002,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,2,1332,0.8945993576602782,416.7202026308026,POSCAR_Cr2S2_1_x050,0.676615,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,3,1331,0.887236298218042,444.0260363556528,POSCAR_Cr2S2_1_x025,0.719078,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,4,1338,0.877593540279646,450.54632629910617,POSCAR_Cr2S2_1_y975,0.74726,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,5,1458,0.8749812161854912,439.2815951615059,POSCAR_Cr2Se2_2_st950,0.736631,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,6,1341,0.8728448741273949,462.6075941568181,POSCAR_Cr2S2_1_z950,0.819967,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,7,1342,0.8683835653880484,467.5263915433678,POSCAR_Cr2S2_1_z975,0.793052,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,8,1459,0.8676460136643953,437.4975424192615,POSCAR_Cr2Se2_2_st975,0.639076,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,9,1330,0.8659769605745843,474.4234129042317,POSCAR_Cr2S2_1_st975,0.82782,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,10,1449,0.8657483132749604,457.22932673128355,POSCAR_Cr2Se2_1_st950,0.74998,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,11,1329,0.8641880024366719,476.8070655734291,POSCAR_Cr2S2_1_st950,0.902833,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,12,1460,0.8639147149606095,435.01977824486323,POSCAR_Cr2Se2_2_z025,0.58801,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,13,1070,0.8634961411933332,488.0789551443424,POSCAR_Cr2F4_cluster1_st050,0.095033,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,14,1326,0.8629338454279707,472.55487177502977,POSCAR_Cr2S2_1,0.766667,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,15,1335,0.8627878693835312,491.54072113862304,POSCAR_Cr2S2_1_y025,0.792498,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,16,1334,0.8621849046003941,498.42190383816586,POSCAR_Cr2S2_1_x975,0.822587,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,17,1462,0.8600810892828067,439.3293826752628,POSCAR_Cr2Se2_2_z950,0.712002,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,18,1450,0.8586459366986994,455.5708550712157,POSCAR_Cr2Se2_1_st975,0.657581,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,19,1463,0.8583771402322404,438.1696463080459,POSCAR_Cr2Se2_2_z975,0.628272,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,20,1461,0.8579930009539417,434.3136139110054,POSCAR_Cr2Se2_2_z050,0.592666,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,21,1339,0.8574037027505143,477.6200389623454,POSCAR_Cr2S2_1_z025,0.746748,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,22,1455,0.8568330824452636,436.3170408283314,POSCAR_Cr2Se2_2,0.580627,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,23,1069,0.8556766051932586,490.5035480695714,POSCAR_Cr2F4_cluster1_st025,0.0994,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,24,1327,0.8554050159634209,471.20906117864723,POSCAR_Cr2S2_1_st025,0.71983,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,25,1350,0.854751959719629,435.97769193004024,POSCAR_Cr2S2_2_z950,0.681751,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,26,1372,0.8542566180159284,457.9121693653613,POSCAR_Cr2S2_5_st950,0.850929,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,27,1622,0.8524708169488981,483.43795314459925,POSCAR_Cu2O4_1_st050,0.355697,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,28,1453,0.8524382581798567,455.9408142973224,POSCAR_Cr2Se2_1_z950,0.725104,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,29,1346,0.8522611363246201,459.41706235935527,POSCAR_Cr2S2_2_st950,0.81405,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,30,1340,0.8505121367139817,482.81218544838123,POSCAR_Cr2S2_1_z050,0.726215,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,31,1454,0.8499949012660175,455.48389345976295,POSCAR_Cr2Se2_1_z975,0.642033,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,32,1373,0.848044424485441,456.084331267623,POSCAR_Cr2S2_5_st975,0.702008,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,33,1446,0.8476422937622186,454.5042215499596,POSCAR_Cr2Se2_1,0.597532,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,34,1626,0.8469214717431313,460.3083681677561,POSCAR_Cu2O4_1_x050,0.478825,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,35,1347,0.8462640012150866,457.60241105001745,POSCAR_Cr2S2_2_st975,0.661331,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,36,1451,0.845241038104431,452.8298500920885,POSCAR_Cr2Se2_1_z025,0.604224,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,37,1351,0.8440176791889855,447.55979825554584,POSCAR_Cr2S2_2_z975,0.615927,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,38,1328,0.8439074231890887,470.3942447827255,POSCAR_Cr2S2_1_st050,0.677717,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,39,1068,0.8437025117973579,493.32917385213267,POSCAR_Cr2F4_cluster1,0.105184,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,40,1635,0.8433032679712222,448.48733432942436,POSCAR_Cu2O4_1_z950,0.646015,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,41,1374,0.8427198822369245,450.8182923507674,POSCAR_Cr2S2_5_z025,0.53061,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,42,1333,0.8416564853756108,524.75750007668,POSCAR_Cr2S2_1_x950,0.879047,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,43,1630,0.8415612929503569,471.75688818981064,POSCAR_Cu2O4_1_y050,0.494777,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,44,1452,0.8415469967294157,451.4410409891747,POSCAR_Cr2Se2_1_z050,0.608072,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,45,1621,0.8388896658414602,486.7028143022311,POSCAR_Cu2O4_1_st025,0.421394,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,46,1625,0.838325096627485,474.8856176380164,POSCAR_Cu2O4_1_x025,0.482128,2.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,47,1369,0.838167270674158,454.8329058369273,POSCAR_Cr2S2_5,0.579189,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,48,1348,0.8379157423386284,459.8534886251076,POSCAR_Cr2S2_2_z025,0.569787,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,49,1343,0.8365692250251422,456.3623070254811,POSCAR_Cr2S2_2,0.586071,1.0,top5_6coordination
1,24595,0.8927572965621948,Ni-S,6,50,1447,0.8333531617050866,454.03959163112614,POSCAR_Cr2Se2_1_st025,0.5341,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,1,1332,0.9045475245576402,592.7174035290451,POSCAR_Cr2S2_1_x050,0.676615,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,2,1337,0.9015501620172776,610.8099858001901,POSCAR_Cr2S2_1_y950,0.725002,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,3,1331,0.8950771941757749,627.2116947451054,POSCAR_Cr2S2_1_x025,0.719078,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,4,1458,0.8906733891151144,617.2038968111373,POSCAR_Cr2Se2_2_st950,0.736631,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,5,1459,0.8872204847746261,612.764052695211,POSCAR_Cr2Se2_2_st975,0.639076,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,6,1338,0.8868384771322336,634.2845754735987,POSCAR_Cr2S2_1_y975,0.74726,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,7,1460,0.8823876183744801,610.0003315040927,POSCAR_Cr2Se2_2_z025,0.58801,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,8,1462,0.8804246315358397,614.3374611373212,POSCAR_Cr2Se2_2_z950,0.712002,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,9,1463,0.880264306171953,612.0224619392352,POSCAR_Cr2Se2_2_z975,0.628272,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,10,1455,0.8800450942537675,608.9271308957357,POSCAR_Cr2Se2_2,0.580627,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,11,1449,0.8797120699285045,640.0097353759536,POSCAR_Cr2Se2_1_st950,0.74998,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,12,1341,0.8796575546613571,650.0337671646372,POSCAR_Cr2S2_1_z950,0.819967,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,13,1450,0.8766978231777451,635.8077996215636,POSCAR_Cr2Se2_1_st975,0.657581,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,14,1342,0.8766472112046464,655.3058064452769,POSCAR_Cr2S2_1_z975,0.793052,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,15,1461,0.8760627684220159,609.0181368697888,POSCAR_Cr2Se2_2_z050,0.592666,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,16,1350,0.8733551032039443,610.6926710701448,POSCAR_Cr2S2_2_z950,0.681751,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,17,1326,0.8726555035183917,660.6980315670965,POSCAR_Cr2S2_1,0.766667,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,18,1330,0.8713771494338228,664.8844179077686,POSCAR_Cr2S2_1_st975,0.82782,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,19,1453,0.8711528550917583,635.7052572496316,POSCAR_Cr2Se2_1_z950,0.725104,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,20,1454,0.8704299847797365,634.2230630290068,POSCAR_Cr2Se2_1_z975,0.642033,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,21,1346,0.8698565702344531,640.5732998550275,POSCAR_Cr2S2_2_st950,0.81405,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,22,1372,0.8695405957155463,639.8285369149474,POSCAR_Cr2S2_5_st950,0.850929,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,23,1446,0.8695298369251118,632.1970761278322,POSCAR_Cr2Se2_1,0.597532,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,24,1327,0.869267684321537,657.0338169116636,POSCAR_Cr2S2_1_st025,0.71983,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,25,1339,0.8684986043964422,666.1854200121176,POSCAR_Cr2S2_1_z025,0.746748,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,26,1451,0.8684738317083374,629.3221203042887,POSCAR_Cr2Se2_1_z025,0.604224,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,27,1351,0.8681972374452516,622.0956737354409,POSCAR_Cr2S2_2_z975,0.615927,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,28,1347,0.8679578271169487,636.1413913000844,POSCAR_Cr2S2_2_st975,0.661331,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,29,1335,0.867795375500721,685.7739179891233,POSCAR_Cr2S2_1_y025,0.792498,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,30,1373,0.8674705061036807,635.3629317785075,POSCAR_Cr2S2_5_st975,0.702008,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,31,1452,0.8660685229142598,626.7494648721474,POSCAR_Cr2Se2_1_z050,0.608072,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,32,1374,0.8651784258746081,627.0105267634422,POSCAR_Cr2S2_5_z025,0.53061,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,33,1329,0.8651499392785588,669.5853709125645,POSCAR_Cr2S2_1_st950,0.902833,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,34,1070,0.8645060071852411,683.1682219998955,POSCAR_Cr2F4_cluster1_st050,0.095033,2.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,35,1334,0.8639605621754328,695.3137770162787,POSCAR_Cr2S2_1_x975,0.822587,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,36,1340,0.863000384929963,671.7969821955808,POSCAR_Cr2S2_1_z050,0.726215,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,37,1343,0.862102247743372,632.2834839751723,POSCAR_Cr2S2_2,0.586071,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,38,1328,0.8616797099882395,653.9000236374377,POSCAR_Cr2S2_1_st050,0.677717,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,39,1369,0.8614828897751331,631.4731926210678,POSCAR_Cr2S2_5,0.579189,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,40,1348,0.8596672120975851,638.5721385866985,POSCAR_Cr2S2_2_z025,0.569787,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,41,1447,0.8587927350600245,629.1877143096746,POSCAR_Cr2Se2_1_st025,0.5341,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,42,1349,0.8550249770123233,645.7569916754006,POSCAR_Cr2S2_2_z050,0.55592,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,43,1344,0.8528220282909184,629.0072173299984,POSCAR_Cr2S2_2_st025,0.552744,1.0,top5_6coordination
2,30070,0.8741374015808105,Co-S,6,44,1069,0.852287696364221,687.6793202877352,POSCAR_Cr2F4_cluster1_st025,0.0994,2.0,top5_6coordination
