#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   1.98497    -38.695836  0.000  0.002  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   2.01862    -38.693163  0.000  0.003  0.984  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.05226    -38.690544  0.000  0.005  0.983  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.08590    -38.688010  0.000  0.008  0.980  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   2.11955    -38.685585  0.000  0.015  0.974  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.15319    -38.683363  0.000  0.031  0.957  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   2.18684    -38.681546  0.000  0.087  0.902  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.22048    -38.680894  0.000  0.322  0.666  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.25412    -38.683308  0.002  0.747  0.240  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   2.28777    -38.687792  0.002  0.900  0.086  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   2.32141    -38.692506  0.002  0.942  0.043  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   2.35505    -38.696963  0.002  0.958  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   2.38870    -38.701035  0.002  0.966  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   2.42234    -38.704639  0.002  0.970  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   2.45598    -38.707764  0.002  0.972  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   2.48963    -38.710323  0.002  0.974  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   2.52327    -38.712341  0.002  0.975  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   2.55692    -38.713796  0.002  0.975  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   2.59056    -38.714690  0.002  0.976  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   2.62420    -38.714983  0.002  0.976  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.986
 
# Band-Index:    4
   2.62420    -38.663491  0.000  0.008  0.981  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.59056    -38.663602  0.000  0.008  0.981  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.55692    -38.663898  0.000  0.009  0.981  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.52327    -38.664409  0.000  0.009  0.980  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   2.48963    -38.665114  0.000  0.011  0.979  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.45598    -38.666019  0.000  0.012  0.977  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.42234    -38.667083  0.000  0.015  0.975  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.38870    -38.668311  0.000  0.019  0.971  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.35505    -38.669698  0.000  0.027  0.962  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.32141    -38.671178  0.000  0.043  0.946  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   2.28777    -38.672620  0.000  0.086  0.904  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   2.25412    -38.673564  0.000  0.239  0.750  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   2.22048    -38.672203  0.000  0.665  0.323  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   2.18684    -38.667560  0.000  0.900  0.087  0.000  0.000  0.000  0.000  0.000  0.000  0.989
