#K-Path(1/A)   Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  80  30
# Band-Index:    1
   2.11327      6.072997      6.204371
   2.07996      6.069299      6.211347
   2.04665      6.087786      6.237025
   2.01334      6.124294      6.276400
   1.98004      6.174527      6.325494
   1.94673      6.234875      6.381467
   1.91342      6.302559      6.442326
   1.88012      6.375253      6.506419
   1.84681      6.451106      6.572493
   1.81350      6.528588      6.639444
   1.78020      6.606137      6.706081
   1.74689      6.682500      6.771450
   1.71358      6.756368      6.834455
   1.68028      6.826615      6.894147
   1.64697      6.892021      6.949427
   1.61366      6.951569      6.999382
   1.58035      7.004493      7.043341
   1.54705      7.050092      7.080685
   1.51374      7.088086      7.111201
   1.48043      7.118429      7.134939
   1.44713      7.141562      7.152443
   1.41382      7.158201      7.164541
   1.38051      7.169213      7.172215
   1.34721      7.175417      7.176375
   1.31390      7.177427      7.177702
   1.31390      7.177427      7.177702
   1.28021      7.176198      7.175976
   1.24652      7.172223      7.170529
   1.21283      7.164768      7.160628
   1.17914      7.152682      7.145135
   1.14545      7.134836      7.122928
   1.11176      7.110151      7.092948
   1.07807      7.078020      7.054585
   1.04438      7.038283      7.007701
   1.01069      6.991194      6.952570
   0.97700      6.937385      6.889873
   0.94331      6.877747      6.820561
   0.90962      6.813389      6.745839
   0.87593      6.745279      6.666824
   0.84224      6.674758      6.585028
   0.80855      6.602900      6.501765
   0.77486      6.530830      6.418468
   0.74117      6.459665      6.336660
   0.70748      6.390582      6.258010
   0.67379      6.324916      6.184506
   0.64011      6.264239      6.118555
   0.60642      6.210769      6.063391
   0.57273      6.167604      6.023214
   0.53904      6.139751      6.003545
   0.50535      6.133943      6.009905
   0.47166      6.157204      6.045348
   0.43797      6.211358      6.107451
   0.40428      6.290127      6.189033
   0.37059      6.383524      6.281937
   0.33690      6.482817      6.379305
   0.30321      6.581516      6.475719
   0.26952      6.675501      6.567471
   0.23583      6.761944      6.651867
   0.20214      6.838713      6.726814
   0.16845      6.904509      6.790990
   0.13476      6.958426      6.843516
   0.10107      7.000231      6.884167
   0.06738      7.029877      6.912949
   0.03369      7.047498      6.930031
   0.00000      7.053340      6.935684
 
# Band-Index:   21
   0.00000      9.445068      9.511198
   0.03369      9.450979      9.516824
   0.06738      9.469008      9.534013
   0.10107      9.499978      9.563625
   0.13476      9.544987      9.606828
   0.16845      9.605127      9.664777
   0.20214      9.681083      9.738241
   0.23583      9.773077      9.827520
   0.26952      9.880716      9.932305
   0.30321     10.003083     10.051766
   0.33690     10.138767     10.184560
   0.37059     10.285684     10.328678
   0.40428     10.440720     10.481045
   0.43797     10.597330     10.634926
   0.47166     10.732836     10.765683
   0.50535     10.774405     10.794437
   0.53904     10.706583     10.716013
   0.57273     10.597040     10.600116
   0.60642     10.470440     10.468990
   0.64011     10.334277     10.329341
   0.67379     10.192255     10.184547
   0.70748     10.046829     10.036911
   0.74117      9.899936      9.888266
   0.77486      9.753213      9.740185
   0.80855      9.608251      9.594244
   0.84224      9.466462      9.451840
   0.87593      9.329249      9.314378
   0.90962      9.198025      9.183273
   0.94331      9.074024      9.059768
   0.97700      8.958680      8.945284
   1.01069      8.853157      8.840953
   1.04438      8.758589      8.747866
   1.07807      8.675870      8.666869
   1.11176      8.605598      8.598433
   1.14545      8.547904      8.542586
   1.17914      8.502307      8.498744
   1.21283      8.468373      8.466314
   1.24652      8.445026      8.444132
   1.28021      8.431570      8.431419
   1.31390      8.427082      8.427194
   1.31390      8.427082      8.427194
   1.34721      8.431996      8.432226
   1.38051      8.446745      8.447374
   1.41382      8.471925      8.473189
   1.44713      8.508271      8.510395
   1.48043      8.556405      8.559564
   1.51374      8.616795      8.621111
   1.54705      8.689576      8.695103
   1.58035      8.774595      8.781310
   1.61366      8.871303      8.879112
   1.64697      8.978926      8.987653
   1.68028      9.096425      9.105842
   1.71358      9.222616      9.232443
   1.74689      9.356224      9.366180
   1.78020      9.496027      9.505793
   1.81350      9.640702      9.649959
   1.84681      9.788826      9.797251
   1.88012      9.938905      9.946158
   1.91342     10.089215     10.094927
   1.94673     10.237759     10.241502
   1.98004     10.381881     10.383129
   2.01334     10.517685     10.515727
   2.04665     10.638533     10.632362
   2.07996     10.730772     10.718834
   2.11327     10.765940     10.746324
   2.14657     10.715750     10.688715
   2.17988     10.601501     10.569447
   2.21319     10.462413     10.426638
   2.24649     10.319022     10.279888
   2.27980     10.180146     10.137714
   2.31311     10.050307     10.004565
   2.34641      9.932288      9.883248
   2.37972      9.827919      9.775650
   2.41303      9.738340      9.682971
   2.44633      9.663979      9.605724
   2.47964      9.604833      9.544006
   2.51295      9.560334      9.497353
   2.54625      9.529586      9.464971
   2.57956      9.511626      9.445988
   2.61287      9.505768      9.439778
 
# Band-Index:   22
   2.61287     11.168886     11.073803
   2.57956     11.174977     11.079911
   2.54625     11.192888     11.097893
   2.51295     11.220957     11.126281
   2.47964     11.256634     11.162794
   2.44633     11.296582     11.204440
   2.41303     11.336745     11.247532
   2.37972     11.372514     11.287784
   2.34641     11.399284     11.320810
   2.31311     11.412609     11.342154
   2.27980     11.409131     11.348094
   2.24649     11.387621     11.336698
   2.21319     11.350332     11.309280
   2.17988     11.305635     11.273130
   2.14657     11.274805     11.248107
   2.11327     11.298636     11.273724
   2.07996     11.400196     11.375247
   2.04665     11.552766     11.528325
   2.01334     11.729375     11.705868
   1.98004     11.917642     11.895183
   1.94673     12.111768     12.090370
   1.91342     12.308719     12.288390
   1.88012     12.506185     12.486970
   1.84681     12.702646     12.684632
   1.81350     12.896594     12.879913
   1.78020     13.086728     13.071526
   1.74689     13.271532     13.258009
   1.71358     13.449442     13.437747
   1.68028     13.618742     13.608998
   1.64697     13.777433     13.769684
   1.61366     13.923730     13.917922
   1.58035     14.055558     14.051526
   1.54705     14.171514     14.168961
   1.51374     14.270287     14.268857
   1.48043     14.351465     14.350780
   1.44713     14.415454     14.415188
   1.41382     14.463212     14.463137
   1.38051     14.496055     14.496039
   1.34721     14.515176     14.515166
   1.31390     14.521417     14.521396
   1.31390     14.521417     14.521396
   1.28021     14.515089     14.515016
   1.24652     14.495632     14.495443
   1.21283     14.461990     14.461686
   1.17914     14.412688     14.412380
   1.14545     14.346139     14.346074
   1.11176     14.261167     14.261717
   1.07807     14.157498     14.159102
   1.04438     14.035683     14.038758
   1.01069     13.897248     13.902122
   0.97700     13.744192     13.751084
   0.94331     13.578676     13.587655
   0.90962     13.402989     13.414027
   0.87593     13.219051     13.232055
   0.84224     13.028616     13.043457
   0.80855     12.833116     12.849645
   0.77486     12.633896     12.651984
   0.74117     12.432298     12.451811
   0.70748     12.229347     12.250188
   0.67379     12.026221     12.048328
   0.64011     11.824404     11.847745
   0.60642     11.625459     11.649936
   0.57273     11.432145     11.457528
   0.53904     11.251023     11.276459
   0.50535     11.105699     11.128104
   0.47166     11.062732     11.081183
   0.43797     11.105852     11.129756
   0.40428     11.161371     11.194002
   0.37059     11.206945     11.249276
   0.33690     11.237018     11.289351
   0.30321     11.250438     11.312483
   0.26952     11.248457     11.319336
   0.23583     11.233693     11.312095
   0.20214     11.209662     11.294047
   0.16845     11.180301     11.269130
   0.13476     11.149612     11.241516
   0.10107     11.121266     11.215145
   0.06738     11.098455     11.193499
   0.03369     11.083749     11.179374
   0.00000     11.078676     11.174468
 
# Band-Index:   23
   0.00000     13.663472     13.637763
   0.03369     13.661509     13.635806
   0.06738     13.655822     13.630223
   0.10107     13.646863     13.621664
   0.13476     13.635656     13.611487
   0.16845     13.623762     13.601600
   0.20214     13.613171     13.594318
   0.23583     13.606564     13.592494
   0.26952     13.607065     13.599206
   0.30321     13.617238     13.616708
   0.33690     13.639775     13.647107
   0.37059     13.676304     13.691310
   0.40428     13.727653     13.749460
   0.43797     13.793027     13.820170
   0.47166     13.871673     13.902372
   0.50535     13.961786     13.994183
   0.53904     14.061625     14.093954
   0.57273     14.168978     14.199729
   0.60642     14.281863     14.309756
   0.64011     14.398916     14.423030
   0.67379     14.518247     14.538021
   0.70748     14.638584     14.653826
   0.74117     14.758547     14.769400
   0.77486     14.876314     14.883299
   0.80855     14.990395     14.994391
   0.84224     15.098620     15.100905
   0.87593     15.198755     15.200917
   0.90962     15.288798     15.292528
   0.94331     15.367456     15.374080
   0.97700     15.435572     15.445644
   1.01069     15.495608     15.508711
   1.04438     15.551218     15.566239
   1.07807     15.605857     15.621351
   1.11176     15.661708     15.676236
   1.14545     15.719013     15.731368
   1.17914     15.775870     15.785235
   1.21283     15.828510     15.834566
   1.24652     15.871861     15.874880
   1.28021     15.900608     15.901466
   1.31390     15.910691     15.910762
   1.31390     15.910691     15.910762
   1.34721     15.900518     15.899996
   1.38051     15.871236     15.869096
   1.41382     15.826225     15.821896
   1.44713     15.769542     15.763038
   1.48043     15.704768     15.696712
   1.51374     15.634279     15.625809
   1.54705     15.558969     15.551532
   1.58035     15.478558     15.473520
   1.61366     15.392310     15.390581
   1.64697     15.299479     15.301206
   1.68028     15.200009     15.204582
   1.71358     15.094252     15.100475
   1.74689     14.982974     14.989460
   1.78020     14.867116     14.872400
   1.81350     14.747757     14.750529
   1.84681     14.625834     14.625014
   1.88012     14.502509     14.497235
   1.91342     14.378432     14.368195
   1.94673     14.255018     14.239613
   1.98004     14.133443     14.112997
   2.01334     14.015027     13.990071
   2.04665     13.901272     13.872751
   2.07996     13.794132     13.763397
   2.11327     13.695600     13.664427
   2.14657     13.608607     13.579055
   2.17988     13.535799     13.510100
   2.21319     13.479555     13.459814
   2.24649     13.442229     13.430071
   2.27980     13.424043     13.420276
   2.31311     13.424086     13.428550
   2.34641     13.439428     13.451167
   2.37972     13.466323     13.483855
   2.41303     13.500025     13.521687
   2.44633     13.535762     13.560002
   2.47964     13.570037     13.595600
   2.51295     13.599674     13.625688
   2.54625     13.622287     13.648262
   2.57956     13.636330     13.662118
   2.61287     13.641093     13.666797
 
# Band-Index:   24
   2.61287     15.551652     15.624385
   2.57956     15.548508     15.619098
   2.54625     15.540063     15.604813
   2.51295     15.528378     15.584987
   2.47964     15.516377     15.564007
   2.44633     15.506690     15.545588
   2.41303     15.501227     15.532255
   2.37972     15.501118     15.525396
   2.34641     15.506847     15.525517
   2.31311     15.518300     15.532369
   2.27980     15.534925     15.545171
   2.24649     15.555939     15.562920
   2.21319     15.580423     15.584480
   2.17988     15.607512     15.608818
   2.14657     15.636260     15.634882
   2.11327     15.665791     15.661698
   2.07996     15.695363     15.688527
   2.04665     15.724270     15.714676
   2.01334     15.751917     15.739624
   1.98004     15.778063     15.763215
   1.94673     15.802213     15.785072
   1.91342     15.824402     15.805374
   1.88012     15.844575     15.824212
   1.84681     15.863041     15.842073
   1.81350     15.880326     15.859651
   1.78020     15.897137     15.877833
   1.74689     15.914599     15.897900
   1.71358     15.934062     15.921306
   1.68028     15.956892     15.949377
   1.64697     15.984205     15.982969
   1.61366     16.016808     16.022342
   1.58035     16.054305     16.066314
   1.54705     16.095323     16.112614
   1.51374     16.136881     16.157536
   1.48043     16.175580     16.197282
   1.44713     16.208294     16.228748
   1.41382     16.233010     16.250566
   1.38051     16.249390     16.263569
   1.34721     16.258374     16.269960
   1.31390     16.261212     16.271844
   1.31390     16.261212     16.271844
   1.28021     16.265222     16.276032
   1.24652     16.277225     16.288612
   1.21283     16.296891     16.309368
   1.17914     16.323599     16.337930
   1.14545     16.355721     16.373412
   1.11176     16.383215     16.400953
   1.07807     16.346169     16.332122
   1.04438     16.264549     16.249257
   1.01069     16.179234     16.168330
   0.97700     16.098638     16.093930
   0.94331     16.027009     16.029031
   0.90962     15.966726     15.974949
   0.87593     15.917774     15.930869
   0.84224     15.878550     15.894844
   0.80855     15.846386     15.864278
   0.77486     15.818724     15.836902
   0.74117     15.793563     15.811019
   0.70748     15.769348     15.785366
   0.67379     15.745176     15.759256
   0.64011     15.720558     15.732390
   0.60642     15.695246     15.704654
   0.57273     15.669290     15.676201
   0.53904     15.643069     15.647488
   0.50535     15.617089     15.619051
   0.47166     15.592078     15.591610
   0.43797     15.568917     15.565979
   0.40428     15.548349     15.542819
   0.37059     15.531443     15.523031
   0.33690     15.519233     15.507466
   0.30321     15.512455     15.496671
   0.26952     15.511915     15.491232
   0.23583     15.517881     15.491262
   0.20214     15.530271     15.496617
   0.16845     15.548211     15.506527
   0.13476     15.569998     15.519596
   0.10107     15.593014     15.533853
   0.06738     15.613776     15.546823
   0.03369     15.628358     15.555907
   0.00000     15.633622     15.559167
 
# Band-Index:   25
   0.00000     16.558597     16.603139
   0.03369     16.568471     16.611278
   0.06738     16.596660     16.634769
   0.10107     16.639765     16.671354
   0.13476     16.693107     16.717653
   0.16845     16.752572     16.770519
   0.20214     16.814560     16.826997
   0.23583     16.876399     16.884764
   0.26952     16.936401     16.942225
   0.30321     16.993722     16.998512
   0.33690     17.047988     17.053117
   0.37059     17.099185     17.105860
   0.40428     17.147485     17.156718
   0.43797     17.192697     17.205365
   0.47166     17.234163     17.251022
   0.50535     17.270438     17.292146
   0.53904     17.298923     17.325933
   0.57273     17.315745     17.348054
   0.60642     17.316722     17.353473
   0.64011     17.298857     17.338306
   0.67379     17.262794     17.302953
   0.70748     17.211617     17.250999
   0.74117     17.149370     17.187071
   0.77486     17.079824     17.115349
   0.80855     17.006005     17.039063
   0.84224     16.930233     16.960653
   0.87593     16.854316     16.881989
   0.90962     16.779716     16.804571
   0.94331     16.707509     16.729484
   0.97700     16.638882     16.657881
   1.01069     16.574786     16.590550
   1.04438     16.516723     16.528380
   1.07807     16.469401     16.472562
   1.11176     16.470096     16.435459
   1.14545     16.534910     16.495540
   1.17914     16.599916     16.560532
   1.21283     16.651744     16.612562
   1.24652     16.686077     16.648556
   1.28021     16.703467     16.668528
   1.31390     16.708351     16.674706
   1.31390     16.708351     16.674706
   1.34721     16.709464     16.674618
   1.38051     16.713710     16.675480
   1.41382     16.723529     16.680389
   1.44713     16.741804     16.693213
   1.48043     16.770719     16.717023
   1.51374     16.811184     16.753116
   1.54705     16.862974     16.801195
   1.58035     16.925198     16.860107
   1.61366     16.996603     16.928369
   1.64697     17.075745     17.004385
   1.68028     17.160933     17.086419
   1.71358     17.250147     17.172515
   1.74689     17.340809     17.260196
   1.78020     17.429519     17.346335
   1.81350     17.511152     17.426422
   1.84681     17.578032     17.494237
   1.88012     17.620896     17.542298
   1.91342     17.634759     17.565176
   1.94673     17.622318     17.563069
   1.98004     17.590402     17.540961
   2.01334     17.545648     17.504839
   2.04665     17.493088     17.459747
   2.07996     17.436152     17.409290
   2.11327     17.377083     17.355876
   2.14657     17.317202     17.300939
   2.17988     17.257312     17.245328
   2.21319     17.197553     17.189160
   2.24649     17.137923     17.132330
   2.27980     17.078032     17.074280
   2.31311     17.017504     17.014420
   2.34641     16.956116     16.952312
   2.37972     16.893991     16.887865
   2.41303     16.831871     16.821736
   2.44633     16.771064     16.755314
   2.47964     16.713951     16.691298
   2.51295     16.663704     16.633538
   2.54625     16.623915     16.586693
   2.57956     16.598140     16.555763
   2.61287     16.589295     16.545021
 
# Band-Index:   26
   2.61287     17.988988     17.959343
   2.57956     17.991034     17.961419
   2.54625     17.997406     17.967920
   2.51295     18.008498     17.979336
   2.47964     18.024837     17.996335
   2.44633     18.046740     18.019375
   2.41303     18.073923     18.048267
   2.37972     18.105235     18.081815
   2.34641     18.139063     18.118201
   2.31311     18.172841     18.154477
   2.27980     18.203584     18.187205
   2.24649     18.228233     18.212967
   2.21319     18.243948     18.228770
   2.17988     18.248666     18.232724
   2.14657     18.240812     18.223612
   2.11327     18.220071     18.201504
   2.07996     18.186592     18.166914
   2.04665     18.141004     18.120718
   2.01334     18.084886     18.064688
   1.98004     18.020298     18.001050
   1.94673     17.949433     17.932274
   1.91342     17.875014     17.861321
   1.88012     17.799766     17.790471
   1.84681     17.725930     17.720730
   1.81350     17.653193     17.651217
   1.78020     17.580105     17.581078
   1.74689     17.507204     17.511104
   1.71358     17.435605     17.442276
   1.68028     17.366371     17.375550
   1.64697     17.299995     17.311449
   1.61366     17.236639     17.250128
   1.58035     17.176615     17.191958
   1.54705     17.119872     17.136880
   1.51374     17.066565     17.085015
   1.48043     17.017129     17.036757
   1.44713     16.972412     16.992910
   1.41382     16.933847     16.954894
   1.38051     16.903501     16.924817
   1.34721     16.883846     16.905240
   1.31390     16.877010     16.898415
   1.31390     16.877010     16.898415
   1.28021     16.878255     16.901088
   1.24652     16.884842     16.910753
   1.21283     16.902050     16.930593
   1.17914     16.932135     16.962304
   1.14545     16.974421     17.005817
   1.11176     17.027521     17.060285
   1.07807     17.090271     17.124778
   1.04438     17.161750     17.198443
   1.01069     17.240962     17.280347
   0.97700     17.326754     17.369320
   0.94331     17.417456     17.463692
   0.90962     17.510784     17.561148
   0.87593     17.602978     17.657646
   0.84224     17.688156     17.746297
   0.80855     17.757950     17.816398
   0.77486     17.804232     17.857674
   0.74117     17.825417     17.870123
   0.70748     17.828247     17.864000
   0.67379     17.822911     17.851395
   0.64011     17.818651     17.842244
   0.60642     17.821721     17.843002
   0.57273     17.834009     17.855078
   0.53904     17.853761     17.875682
   0.50535     17.876992     17.899958
   0.47166     17.900362     17.924144
   0.43797     17.921248     17.945530
   0.40428     17.938235     17.962778
   0.37059     17.950747     17.975440
   0.33690     17.959113     17.983954
   0.30321     17.963697     17.988791
   0.26952     17.965599     17.991078
   0.23583     17.965982     17.991976
   0.20214     17.965890     17.992480
   0.16845     17.966312     17.993531
   0.13476     17.967623     17.995464
   0.10107     17.969724     17.998151
   0.06738     17.972045     18.000966
   0.03369     17.973944     18.003210
   0.00000     17.974652     18.004046
 
# Band-Index:   27
   0.00000     18.491496     18.505101
   0.03369     18.496848     18.510905
   0.06738     18.512625     18.527941
   0.10107     18.538021     18.555157
   0.13476     18.572030     18.591218
   0.16845     18.613691     18.634746
   0.20214     18.661745     18.684087
   0.23583     18.714980     18.737641
   0.26952     18.771566     18.793307
   0.30321     18.829485     18.848932
   0.33690     18.885367     18.901320
   0.37059     18.935154     18.946927
   0.40428     18.974495     18.982302
   0.43797     18.998662     19.003996
   0.47166     19.003023     19.008708
   0.50535     18.984092     18.993652
   0.53904     18.939993     18.955938
   0.57273     18.872059     18.893926
   0.60642     18.785195     18.809845
   0.64011     18.685916     18.709580
   0.67379     18.581162     18.600603
   0.70748     18.477875     18.490386
   0.74117     18.383906     18.387320
   0.77486     18.307454     18.301291
   0.80855     18.253680     18.240823
   0.84224     18.219577     18.204483
   0.87593     18.196239     18.181376
   0.90962     18.175202     18.161031
   0.94331     18.151038     18.137396
   0.97700     18.120915     18.107731
   1.01069     18.083787     18.071239
   1.04438     18.039917     18.028334
   1.07807     17.990168     17.979960
   1.11176     17.936292     17.927848
   1.14545     17.880832     17.874425
   1.17914     17.826949     17.822690
   1.21283     17.778530     17.776316
   1.24652     17.739854     17.739344
   1.28021     17.714631     17.715257
   1.31390     17.705935     17.706954
   1.31390     17.705935     17.706954
   1.34721     17.711162     17.712559
   1.38051     17.726626     17.729156
   1.41382     17.751372     17.755675
   1.44713     17.784270     17.790827
   1.48043     17.823680     17.832762
   1.51374     17.867952     17.879603
   1.54705     17.915423     17.929457
   1.58035     17.964524     17.980529
   1.61366     18.013875     18.031277
   1.64697     18.061718     18.079754
   1.68028     18.106718     18.124581
   1.71358     18.147369     18.164310
   1.74689     18.183016     18.198488
   1.78020     18.214331     18.228011
   1.81350     18.244396     18.255910
   1.84681     18.279495     18.287866
   1.88012     18.326839     18.330225
   1.91342     18.390720     18.387263
   1.94673     18.469764     18.458838
   1.98004     18.558448     18.541108
   2.01334     18.649350     18.627998
   2.04665     18.733795     18.712007
   2.07996     18.802608     18.784345
   2.11327     18.848491     18.835656
   2.14657     18.870746     18.860970
   2.17988     18.873823     18.862920
   2.21319     18.862954     18.848245
   2.24649     18.842250     18.823242
   2.27980     18.814726     18.792428
   2.31311     18.782513     18.758551
   2.34641     18.747460     18.723483
   2.37972     18.711149     18.688467
   2.41303     18.675092     18.654514
   2.44633     18.640433     18.622283
   2.47964     18.608920     18.593173
   2.51295     18.582140     18.568490
   2.54625     18.561661     18.549622
   2.57956     18.548700     18.537668
   2.61287     18.544468     18.533776
 
# Band-Index:   28
   2.61287     19.757609     19.754312
   2.57956     19.756232     19.752932
   2.54625     19.752241     19.748869
   2.51295     19.745235     19.741665
   2.47964     19.734689     19.730676
   2.44633     19.719841     19.715008
   2.41303     19.699779     19.693619
   2.37972     19.673115     19.665060
   2.34641     19.639049     19.628580
   2.31311     19.596447     19.583283
   2.27980     19.544873     19.529187
   2.24649     19.484484     19.467135
   2.21319     19.416463     19.399289
   2.17988     19.343383     19.329586
   2.14657     19.269385     19.263838
   2.11327     19.200967     19.209324
   2.07996     19.144529     19.169972
   2.04665     19.102267     19.143266
   2.01334     19.070908     19.123572
   1.98004     19.046255     19.106882
   1.94673     19.025916     19.091578
   1.91342     19.009890     19.078142
   1.88012     18.999350     19.067924
   1.84681     18.996421     19.063054
   1.81350     19.003175     19.065663
   1.78020     19.020754     19.077210
   1.74689     19.048768     19.097951
   1.71358     19.085080     19.126472
   1.68028     19.126914     19.160708
   1.64697     19.170856     19.197638
   1.61366     19.214126     19.234747
   1.58035     19.254321     19.269712
   1.54705     19.290387     19.301506
   1.51374     19.320874     19.328589
   1.48043     19.345751     19.350839
   1.44713     19.365254     19.368391
   1.41382     19.379662     19.381423
   1.38051     19.389566     19.390424
   1.34721     19.395365     19.395708
   1.31390     19.397156     19.397317
   1.31390     19.397156     19.397317
   1.28021     19.396072     19.395988
   1.24652     19.392947     19.392076
   1.21283     19.387451     19.385188
   1.17914     19.379503     19.375191
   1.14545     19.368819     19.361710
   1.11176     19.355029     19.344303
   1.07807     19.338343     19.323098
   1.04438     19.318669     19.298000
   1.01069     19.296492     19.269581
   0.97700     19.273480     19.239652
   0.94331     19.250797     19.209671
   0.90962     19.230440     19.182001
   0.87593     19.214388     19.159117
   0.84224     19.203988     19.142815
   0.80855     19.200194     19.134420
   0.77486     19.203089     19.134246
   0.74117     19.212481     19.142141
   0.70748     19.227602     19.157420
   0.67379     19.247824     19.179626
   0.64011     19.272853     19.208942
   0.60642     19.302876     19.246376
   0.57273     19.338856     19.293697
   0.53904     19.381998     19.351591
   0.50535     19.432447     19.417460
   0.47166     19.487898     19.485728
   0.43797     19.544165     19.550598
   0.40428     19.596691     19.607711
   0.37059     19.642545     19.654975
   0.33690     19.679925     19.691628
   0.30321     19.708044     19.717847
   0.26952     19.727193     19.734720
   0.23583     19.738371     19.743808
   0.20214     19.742797     19.746635
   0.16845     19.742596     19.745419
   0.13476     19.739510     19.741834
   0.10107     19.735241     19.737437
   0.06738     19.731200     19.733467
   0.03369     19.728342     19.730719
   0.00000     19.727325     19.729749
 
# Band-Index:   29
   0.00000     21.214254     21.172951
   0.03369     21.213142     21.171234
   0.06738     21.210109     21.166387
   0.10107     21.205559     21.158793
   0.13476     21.200615     21.149551
   0.16845     21.196681     21.140071
   0.20214     21.195271     21.131961
   0.23583     21.198342     21.127371
   0.26952     21.207723     21.128449
   0.30321     21.225582     21.137881
   0.33690     21.254092     21.158449
   0.37059     21.295611     21.193085
   0.40428     21.352833     21.244825
   0.43797     21.427903     21.315852
   0.47166     21.522324     21.407392
   0.50535     21.636416     21.519336
   0.53904     21.768730     21.649903
   0.57273     21.916371     21.796122
   0.60642     22.075266     21.954123
   0.64011     22.240443     22.119483
   0.67379     22.405773     22.286899
   0.70748     22.562732     22.449308
   0.74117     22.697445     22.595231
   0.77486     22.787839     22.705015
   0.80855     22.815475     22.755902
   0.84224     22.788397     22.746315
   0.87593     22.730719     22.698839
   0.90962     22.661942     22.635945
   0.94331     22.594614     22.572332
   0.97700     22.536365     22.516757
   1.01069     22.491926     22.474550
   1.04438     22.463779     22.448526
   1.07807     22.452434     22.439373
   1.11176     22.456629     22.445901
   1.14545     22.473645     22.465371
   1.17914     22.499103     22.493288
   1.21283     22.527916     22.524393
   1.24652     22.554344     22.552726
   1.28021     22.572787     22.572452
   1.31390     22.579457     22.579575
   1.31390     22.579457     22.579575
   1.34721     22.573170     22.573841
   1.38051     22.555202     22.557456
   1.41382     22.529177     22.533846
   1.44713     22.499531     22.507183
   1.48043     22.470940     22.481882
   1.51374     22.448039     22.462358
   1.54705     22.433980     22.451603
   1.58035     22.431015     22.451805
   1.61366     22.440066     22.463906
   1.64697     22.459922     22.486878
   1.68028     22.488149     22.518629
   1.71358     22.519536     22.554645
   1.74689     22.545711     22.587986
   1.78020     22.551675     22.606119
   1.81350     22.516504     22.589500
   1.84681     22.428848     22.520674
   1.88012     22.302520     22.406322
   1.91342     22.158003     22.267879
   1.94673     22.008326     22.120930
   1.98004     21.860600     21.973989
   2.01334     21.719171     21.832111
   2.04665     21.587460     21.699099
   2.07996     21.468171     21.577863
   2.11327     21.363646     21.470787
   2.14657     21.275581     21.379446
   2.17988     21.204831     21.304517
   2.21319     21.151366     21.245841
   2.24649     21.114368     21.202622
   2.27980     21.092228     21.173507
   2.31311     21.082941     21.156888
   2.34641     21.084203     21.150985
   2.37972     21.093643     21.153887
   2.41303     21.108510     21.163148
   2.44633     21.126217     21.176331
   2.47964     21.144444     21.191126
   2.51295     21.161042     21.205268
   2.54625     21.174241     21.216863
   2.57956     21.182611     21.224350
   2.61287     21.185519     21.226975
 
# Band-Index:   30
   2.61287     23.449307     23.182868
   2.57956     23.434524     23.175941
   2.54625     23.394622     23.155960
   2.51295     23.338365     23.125079
   2.47964     23.273355     23.086252
   2.44633     23.204880     23.042583
   2.41303     23.136969     22.997271
   2.37972     23.072841     22.953328
   2.34641     23.015693     22.913988
   2.31311     22.968101     22.882018
   2.27980     22.931901     22.859482
   2.24649     22.908595     22.848174
   2.21319     22.898183     22.848434
   2.17988     22.899799     22.859712
   2.14657     22.911251     22.880088
   2.11327     22.929506     22.906694
   2.07996     22.950910     22.935944
   2.04665     22.971848     22.964199
   2.01334     22.989174     22.988206
   1.98004     23.000721     23.005682
   1.94673     23.005576     23.015804
   1.91342     23.005141     23.020447
   1.88012     23.004788     23.026301
   1.84681     23.017546     23.049088
   1.81350     23.065678     23.112277
   1.78020     23.165745     23.225637
   1.74689     23.309841     23.375504
   1.71358     23.480540     23.546111
   1.68028     23.665410     23.727746
   1.64697     23.857129     23.914710
   1.61366     24.050349     24.102490
   1.58035     24.239070     24.285529
   1.54705     24.413064     24.453757
   1.51374     24.546302     24.579386
   1.48043     24.584579     24.604197
   1.44713     24.536057     24.545730
   1.41382     24.465425     24.470272
   1.38051     24.403343     24.405632
   1.34721     24.362204     24.363170
   1.31390     24.347905     24.348457
   1.31390     24.347905     24.348457
   1.28021     24.364027     24.364339
   1.24652     24.410514     24.410047
   1.21283     24.481617     24.479655
   1.17914     24.567851     24.563336
   1.14545     24.653796     24.644891
   1.11176     24.706279     24.689277
   1.07807     24.663263     24.637116
   1.04438     24.538729     24.505567
   1.01069     24.384627     24.344149
   0.97700     24.219403     24.171237
   0.94331     24.050050     23.994296
   0.90962     23.881497     23.819087
   0.87593     23.717984     23.651203
   0.84224     23.566364     23.500101
   0.80855     23.438405     23.381181
   0.77486     23.349600     23.309328
   0.74117     23.300721     23.276676
   0.70748     23.269632     23.257517
   0.67379     23.236161     23.234186
   0.64011     23.192914     23.201142
   0.60642     23.140345     23.159296
   0.57273     23.081946     23.112010
   0.53904     23.022079     23.063426
   0.50535     22.965248     23.017847
   0.47166     22.915895     22.979639
   0.43797     22.877989     22.952700
   0.40428     22.854411     22.940051
   0.37059     22.846972     22.943671
   0.33690     22.856207     22.964323
   0.30321     22.880417     23.000630
   0.26952     22.917204     23.050537
   0.23583     22.963271     23.111140
   0.20214     23.014591     23.178531
   0.16845     23.067449     23.249175
   0.13476     23.117763     23.318913
   0.10107     23.162063     23.383601
   0.06738     23.196860     23.438052
