#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   1.85327    -44.492053  0.000  0.975  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.994
   1.82753    -44.492004  0.000  0.974  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.994
   1.80179    -44.491955  0.000  0.973  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.994
   1.77605    -44.491902  0.000  0.971  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.994
   1.75031    -44.491844  0.000  0.969  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.994
   1.72457    -44.491780  0.000  0.967  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.994
   1.69883    -44.491717  0.000  0.965  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.994
   1.67309    -44.491642  0.000  0.962  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.994
   1.64735    -44.491565  0.000  0.958  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.994
   1.62161    -44.491481  0.000  0.953  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.994
   1.59587    -44.491407  0.000  0.947  0.000  0.047  0.000  0.000  0.000  0.000  0.000  0.994
   1.57013    -44.491329  0.000  0.940  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.994
   1.54439    -44.491245  0.000  0.930  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.994
   1.51865    -44.491162  0.000  0.919  0.000  0.075  0.000  0.000  0.000  0.000  0.000  0.994
   1.49291    -44.491080  0.000  0.903  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.994
   1.46717    -44.491002  0.000  0.882  0.000  0.112  0.000  0.000  0.000  0.000  0.000  0.994
   1.44143    -44.490919  0.000  0.854  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.994
   1.41569    -44.490844  0.000  0.820  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.994
   1.38995    -44.490777  0.000  0.784  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.994
   1.36421    -44.490715  0.000  0.738  0.000  0.256  0.000  0.000  0.000  0.000  0.000  0.994
   1.33847    -44.490660  0.000  0.681  0.000  0.313  0.000  0.000  0.000  0.000  0.000  0.994
   1.31273    -44.490609  0.000  0.618  0.000  0.376  0.000  0.000  0.000  0.000  0.000  0.994
   1.28699    -44.490564  0.000  0.564  0.000  0.430  0.000  0.000  0.000  0.000  0.000  0.994
   1.26125    -44.490525  0.000  0.488  0.000  0.507  0.000  0.000  0.000  0.000  0.000  0.994
   1.23551    -44.490490  0.000  0.426  0.000  0.568  0.000  0.000  0.000  0.000  0.000  0.994
   1.20977    -44.490457  0.000  0.373  0.000  0.622  0.000  0.000  0.000  0.000  0.000  0.994
   1.18403    -44.490432  0.000  0.319  0.000  0.675  0.000  0.000  0.000  0.000  0.000  0.994
