filename,ion1 tot
POSCAR_Mn2O2_6_y950,4.518
POSCAR_Mn2O2_6_y975,4.531
POSCAR_Mn2O2_6_z025,4.555
POSCAR_Mn2O2_6_z050,4.565
POSCAR_Mn2O2_6_z950,4.51
POSCAR_Mn2O2_6_z975,4.528
POSCAR_Mn2O2_7,4.539
POSCAR_Mn2O2_7_st025,4.572
POSCAR_Mn2O2_7_st050,4.599
POSCAR_Mn2O2_7_st950,4.448
POSCAR_Mn2O2_7_st975,4.498
POSCAR_Mn2O2_7_x025,4.548
POSCAR_Mn2O2_7_x050,4.556
POSCAR_Mn2O2_7_x950,4.516
POSCAR_Mn2O2_7_x975,4.528
POSCAR_Mn2O2_7_y025,4.548
POSCAR_Mn2O2_7_y050,4.556
POSCAR_Mn2O2_7_y950,4.516
POSCAR_Mn2O2_7_y975,4.528
POSCAR_Mn2O2_7_z025,4.554
POSCAR_Mn2O2_7_z050,4.567
POSCAR_Mn2O2_7_z950,4.499
POSCAR_Mn2O2_7_z975,4.521
POSCAR_Mn2O3_1,3.826
POSCAR_Mn2O3_1_st025,3.9
POSCAR_Mn2O3_1_st050,3.983
POSCAR_Mn2O3_1_st950,3.686
POSCAR_Mn2O3_1_st975,3.755
POSCAR_Mn2O3_1_x025,3.845
POSCAR_Mn2O3_1_x050,3.863
POSCAR_Mn2O3_1_x950,3.785
POSCAR_Mn2O3_1_x975,3.806
POSCAR_Mn2O3_1_y025,3.855
POSCAR_Mn2O3_1_y050,3.883
POSCAR_Mn2O3_1_y950,3.767
POSCAR_Mn2O3_1_y975,3.797
POSCAR_Mn2O3_1_z025,3.849
POSCAR_Mn2O3_1_z050,3.873
POSCAR_Mn2O3_1_z950,3.777
POSCAR_Mn2O3_1_z975,3.802
POSCAR_Mn2O4_1,3.043
POSCAR_Mn2O4_1_st025,3.179
POSCAR_Mn2O4_1_st050,3.349
POSCAR_Mn2O4_1_st950,2.827
POSCAR_Mn2O4_1_st975,2.928
POSCAR_Mn2O4_1_x025,3.102
POSCAR_Mn2O4_1_x050,3.164
POSCAR_Mn2O4_1_x950,2.933
POSCAR_Mn2O4_1_x975,2.987
POSCAR_Mn2O4_1_y025,3.078
POSCAR_Mn2O4_1_y050,3.117
POSCAR_Mn2O4_1_y950,2.981
POSCAR_Mn2O4_1_y975,3.011
POSCAR_Mn2O4_1_z025,3.078
POSCAR_Mn2O4_1_z050,3.116
POSCAR_Mn2O4_1_z950,2.981
POSCAR_Mn2O4_1_z975,3.011
POSCAR_Mn2P2_4,4.069
POSCAR_Mn2P2_4_st025,4.168
POSCAR_Mn2P2_4_st050,4.258
POSCAR_Mn2P2_4_st975,3.953
POSCAR_Mn2P2_4_x025,4.105
POSCAR_Mn2P2_4_x050,4.14
POSCAR_Mn2P2_4_x950,3.99
POSCAR_Mn2P2_4_x975,4.032
POSCAR_Mn2P2_4_y025,4.105
POSCAR_Mn2P2_4_y050,4.141
POSCAR_Mn2P2_4_y950,3.991
POSCAR_Mn2P2_4_y975,4.032
POSCAR_Mn2P2_4_z025,4.102
POSCAR_Mn2P2_4_z050,4.14
POSCAR_Mn2P2_4_z950,3.993
POSCAR_Mn2P2_4_z975,4.031
POSCAR_Mn2Pb4_2,4.517
POSCAR_Mn2Pb4_2_st025,4.565
POSCAR_Mn2Pb4_2_st050,4.605
POSCAR_Mn2Pb4_2_st950,4.38
POSCAR_Mn2Pb4_2_st975,4.456
POSCAR_Mn2Pb4_2_x025,4.533
POSCAR_Mn2Pb4_2_x050,4.549
POSCAR_Mn2Pb4_2_x950,4.475
POSCAR_Mn2Pb4_2_x975,4.498
POSCAR_Mn2Pb4_2_y025,4.532
POSCAR_Mn2Pb4_2_y050,4.545
POSCAR_Mn2Pb4_2_y950,4.476
POSCAR_Mn2Pb4_2_y975,4.497
POSCAR_Mn2Pb4_2_z025,4.534
POSCAR_Mn2Pb4_2_z050,4.549
POSCAR_Mn2Pb4_2_z950,4.474
POSCAR_Mn2Pb4_2_z975,4.496
POSCAR_Mn2Pb8_1,4.484
POSCAR_Mn2Pb8_1_st050,4.583
POSCAR_Mn2Pb8_1_st975,4.418
POSCAR_Mn2Pb8_1_x025,4.503
POSCAR_Mn2Pb8_1_x050,4.52
POSCAR_Mn2Pb8_1_x950,4.444
POSCAR_Mn2Pb8_1_y025,4.503
POSCAR_Mn2Pb8_1_y050,4.519
POSCAR_Mn2Pb8_1_y950,4.446
POSCAR_Mn2Pb8_1_y975,4.466
POSCAR_Mn2Pb8_1_z025,4.507
POSCAR_Mn2Pb8_1_z050,4.526
POSCAR_Mn2Pb8_1_z950,4.435
POSCAR_Mn2Pb8_1_z975,4.461
POSCAR_Mn2Pb8_2,4.574
POSCAR_Mn2Pb8_2_st025,4.615
POSCAR_Mn2Pb8_2_st050,4.647
POSCAR_Mn2Pb8_2_st950,4.462
POSCAR_Mn2Pb8_2_st975,4.524
POSCAR_Mn2Pb8_2_x025,4.592
POSCAR_Mn2Pb8_2_x050,4.608
POSCAR_Mn2Pb8_2_x950,4.533
POSCAR_Mn2Pb8_2_x975,4.554
POSCAR_Mn2Pb8_2_y025,4.584
POSCAR_Mn2Pb8_2_y050,4.595
POSCAR_Mn2Pb8_2_y950,4.548
POSCAR_Mn2Pb8_2_y975,4.562
POSCAR_Mn2Pb8_2_z025,4.588
POSCAR_Mn2Pb8_2_z050,4.6
POSCAR_Mn2Pb8_2_z950,4.543
POSCAR_Mn2Pb8_2_z975,4.559
POSCAR_Mn2Pb8_3,4.47
POSCAR_Mn2Pb8_3_st025,4.524
POSCAR_Mn2Pb8_3_st050,4.569
POSCAR_Mn2Pb8_3_st950,4.321
POSCAR_Mn2Pb8_3_st975,4.405
POSCAR_Mn2Pb8_3_x025,4.489
POSCAR_Mn2Pb8_3_x050,4.507
POSCAR_Mn2Pb8_3_x950,4.427
POSCAR_Mn2Pb8_3_x975,4.45
POSCAR_Mn2Pb8_3_y025,4.488
POSCAR_Mn2Pb8_3_y050,4.507
POSCAR_Mn2Pb8_3_y950,4.426
POSCAR_Mn2Pb8_3_y975,4.45
POSCAR_Mn2Pb8_3_z025,4.488
POSCAR_Mn2Pb8_3_z050,4.51
POSCAR_Mn2Pb8_3_z950,4.425
POSCAR_Mn2Pb8_3_z975,4.45
POSCAR_Mn2S2_1,4.511
POSCAR_Mn2S2_1_st025,4.552
POSCAR_Mn2S2_1_st050,4.585
POSCAR_Mn2S2_1_st950,4.392
POSCAR_Mn2S2_1_st975,4.459
POSCAR_Mn2S2_1_x025,4.525
POSCAR_Mn2S2_1_x050,4.536
POSCAR_Mn2S2_1_x950,4.477
POSCAR_Mn2S2_1_x975,4.495
POSCAR_Mn2S2_1_y025,4.525
POSCAR_Mn2S2_1_y050,4.537
POSCAR_Mn2S2_1_y950,4.477
POSCAR_Mn2S2_1_y975,4.495
POSCAR_Mn2S2_1_z025,4.527
POSCAR_Mn2S2_1_z050,4.54
POSCAR_Mn2S2_1_z950,4.473
POSCAR_Mn2S2_1_z975,4.493
POSCAR_Mn2S2_2,4.549
POSCAR_Mn2S2_2_st025,4.583
POSCAR_Mn2S2_2_st050,4.611
POSCAR_Mn2S2_2_st950,4.455
POSCAR_Mn2S2_2_st975,4.507
POSCAR_Mn2S2_2_x025,4.559
POSCAR_Mn2S2_2_x050,4.567
POSCAR_Mn2S2_2_x950,4.524
POSCAR_Mn2S2_2_x975,4.537
POSCAR_Mn2S2_2_y025,4.559
POSCAR_Mn2S2_2_y050,4.567
POSCAR_Mn2S2_2_y950,4.524
POSCAR_Mn2S2_2_y975,4.538
POSCAR_Mn2S2_2_z025,4.564
POSCAR_Mn2S2_2_z050,4.577
POSCAR_Mn2S2_2_z950,4.51
POSCAR_Mn2S2_2_z975,4.531
POSCAR_Mn2S4_1,4.526
POSCAR_Mn2S4_1_st025,4.566
POSCAR_Mn2S4_1_st050,4.598
POSCAR_Mn2S4_1_st950,4.408
POSCAR_Mn2S4_1_st975,4.475
POSCAR_Mn2S4_1_x025,4.54
POSCAR_Mn2S4_1_x050,4.554
POSCAR_Mn2S4_1_x950,4.49
POSCAR_Mn2S4_1_x975,4.509
POSCAR_Mn2S4_1_y025,4.537
POSCAR_Mn2S4_1_y050,4.548
POSCAR_Mn2S4_1_y950,4.498
POSCAR_Mn2S4_1_y975,4.512
POSCAR_Mn2S4_1_z025,4.541
POSCAR_Mn2S4_1_z050,4.554
POSCAR_Mn2S4_1_z950,4.486
POSCAR_Mn2S4_1_z975,4.507
POSCAR_Mn2Sb4_1,4.401
POSCAR_Mn2Sb4_1_st025,4.464
POSCAR_Mn2Sb4_1_st050,4.514
POSCAR_Mn2Sb4_1_st950,4.219
POSCAR_Mn2Sb4_1_st975,4.322
POSCAR_Mn2Sb4_1_x025,4.413
POSCAR_Mn2Sb4_1_x050,4.428
POSCAR_Mn2Sb4_1_x950,4.369
POSCAR_Mn2Sb4_1_x975,4.388
POSCAR_Mn2Sb4_1_y025,4.426
POSCAR_Mn2Sb4_1_y050,4.45
POSCAR_Mn2Sb4_1_y950,4.333
POSCAR_Mn2Sb4_1_y975,4.369
POSCAR_Mn2Sb4_1_z025,4.427
POSCAR_Mn2Sb4_1_z050,4.446
POSCAR_Mn2Sb4_1_z950,4.34
POSCAR_Mn2Sb4_1_z975,4.372
POSCAR_Mn2Sb6_1,4.38
POSCAR_Mn2Sb6_1_x950,4.329
POSCAR_Mn2Sb6_1_y050,4.438
POSCAR_Mn2Sb6_1_z025,4.405
POSCAR_Mn2Sb6_1_z050,4.431
POSCAR_Mn2Sb6_1_z975,4.353
POSCAR_Mn2Se2_1,4.568
POSCAR_Mn2Se2_1_st025,4.598
POSCAR_Mn2Se2_1_st050,4.623
POSCAR_Mn2Se2_1_st950,4.486
POSCAR_Mn2Se2_1_st975,4.531
POSCAR_Mn2Se2_1_x025,4.577
POSCAR_Mn2Se2_1_x050,4.584
POSCAR_Mn2Se2_1_x950,4.546
POSCAR_Mn2Se2_1_x975,4.558
POSCAR_Mn2Se2_1_y025,4.577
POSCAR_Mn2Se2_1_y050,4.584
POSCAR_Mn2Se2_1_y950,4.546
POSCAR_Mn2Se2_1_y975,4.558
POSCAR_Mn2Se2_1_z025,4.581
POSCAR_Mn2Se2_1_z050,4.593
POSCAR_Mn2Se2_1_z950,4.534
POSCAR_Mn2Se2_1_z975,4.552
POSCAR_Mn2Se2_2,4.522
POSCAR_Mn2Se2_2_st025,4.56
POSCAR_Mn2Se2_2_st050,4.592
POSCAR_Mn2Se2_2_st950,4.417
POSCAR_Mn2Se2_2_st975,4.476
POSCAR_Mn2Se2_2_x025,4.535
POSCAR_Mn2Se2_2_x050,4.546
POSCAR_Mn2Se2_2_x950,4.492
POSCAR_Mn2Se2_2_x975,4.508
POSCAR_Mn2Se2_2_y025,4.535
POSCAR_Mn2Se2_2_y050,4.546
POSCAR_Mn2Se2_2_y950,4.492
POSCAR_Mn2Se2_2_y975,4.508
POSCAR_Mn2Se2_2_z025,4.537
POSCAR_Mn2Se2_2_z050,4.55
POSCAR_Mn2Se2_2_z950,4.488
POSCAR_Mn2Se2_2_z975,4.506
POSCAR_Mn2Se2_3,4.531
POSCAR_Mn2Se2_3_st025,4.568
POSCAR_Mn2Se2_3_st050,4.599
POSCAR_Mn2Se2_3_st950,4.427
POSCAR_Mn2Se2_3_st975,4.485
POSCAR_Mn2Se2_3_x025,4.545
POSCAR_Mn2Se2_3_x050,4.558
POSCAR_Mn2Se2_3_x950,4.496
POSCAR_Mn2Se2_3_x975,4.515
POSCAR_Mn2Se2_3_y025,4.541
POSCAR_Mn2Se2_3_y050,4.55
POSCAR_Mn2Se2_3_y950,4.507
POSCAR_Mn2Se2_3_y975,4.52
POSCAR_Mn2Se2_3_z025,4.546
POSCAR_Mn2Se2_3_z050,4.559
POSCAR_Mn2Se2_3_z950,4.496
POSCAR_Mn2Se2_3_z975,4.515
POSCAR_Mn2Se4_1,4.527
POSCAR_Mn2Se4_1_st025,4.565
POSCAR_Mn2Se4_1_st050,4.597
POSCAR_Mn2Se4_1_st950,4.417
POSCAR_Mn2Se4_1_st975,4.479
POSCAR_Mn2Se4_1_x025,4.541
POSCAR_Mn2Se4_1_x050,4.555
POSCAR_Mn2Se4_1_x950,4.489
POSCAR_Mn2Se4_1_x975,4.509
POSCAR_Mn2Se4_1_y025,4.537
POSCAR_Mn2Se4_1_y050,4.546
POSCAR_Mn2Se4_1_y950,4.502
POSCAR_Mn2Se4_1_y975,4.515
POSCAR_Mn2Se4_1_z025,4.541
POSCAR_Mn2Se4_1_z050,4.554
POSCAR_Mn2Se4_1_z950,4.49
POSCAR_Mn2Se4_1_z975,4.509
POSCAR_Mn2Sn3_1,4.402
POSCAR_Mn2Sn3_1_st025,4.468
POSCAR_Mn2Sn3_1_st050,4.523
POSCAR_Mn2Sn3_1_st950,4.215
POSCAR_Mn2Sn3_1_x025,4.422
POSCAR_Mn2Sn3_1_x050,4.439
POSCAR_Mn2Sn3_1_x950,4.349
POSCAR_Mn2Sn3_1_x975,4.376
POSCAR_Mn2Sn3_1_y025,4.422
POSCAR_Mn2Sn3_1_y050,4.439
POSCAR_Mn2Sn3_1_y950,4.349
POSCAR_Mn2Sn3_1_y975,4.376
POSCAR_Mn2Sn3_1_z025,4.431
POSCAR_Mn2Sn3_1_z050,4.455
POSCAR_Mn2Sn3_1_z950,4.33
POSCAR_Mn2Sn3_1_z975,4.368
POSCAR_Mn2Te2_1,4.515
POSCAR_Mn2Te2_1_st025,4.555
POSCAR_Mn2Te2_1_st050,4.589
POSCAR_Mn2Te2_1_st950,4.402
POSCAR_Mn2Te2_1_st975,4.465
POSCAR_Mn2Te2_1_x025,4.528
POSCAR_Mn2Te2_1_x050,4.54
POSCAR_Mn2Te2_1_x950,4.482
POSCAR_Mn2Te2_1_x975,4.499
POSCAR_Mn2Te2_1_y025,4.528
POSCAR_Mn2Te2_1_y050,4.54
POSCAR_Mn2Te2_1_y950,4.482
POSCAR_Mn2Te2_1_y975,4.499
POSCAR_Mn2Te2_1_z025,4.53
POSCAR_Mn2Te2_1_z050,4.544
POSCAR_Mn2Te2_1_z950,4.477
POSCAR_Mn2Te2_1_z975,4.497
POSCAR_Mn2Te3_1,4.458
POSCAR_Mn2Te3_1_st050,4.553
POSCAR_Mn2Te3_1_x025,4.474
POSCAR_Mn2Te3_1_x050,4.489
POSCAR_Mn2Te3_1_x950,4.42
POSCAR_Mn2Te3_1_x975,4.44
POSCAR_Mn2Te3_1_y025,4.474
POSCAR_Mn2Te3_1_y050,4.489
POSCAR_Mn2Te3_1_y950,4.42
POSCAR_Mn2Te3_1_y975,4.44
POSCAR_Mn2Te3_1_z025,4.479
POSCAR_Mn2Te3_1_z050,4.496
POSCAR_Mn2Te3_1_z975,4.432
POSCAR_Mn2Te4_1,4.513
POSCAR_Mn2Te4_1_st025,4.556
POSCAR_Mn2Te4_1_st050,4.591
POSCAR_Mn2Te4_1_st950,4.39
POSCAR_Mn2Te4_1_st975,4.46
POSCAR_Mn2Te4_1_x025,4.53
POSCAR_Mn2Te4_1_x050,4.545
POSCAR_Mn2Te4_1_x950,4.471
POSCAR_Mn2Te4_1_x975,4.495
POSCAR_Mn2Te4_1_y025,4.526
POSCAR_Mn2Te4_1_y050,4.536
POSCAR_Mn2Te4_1_y950,4.486
POSCAR_Mn2Te4_1_y975,4.5
POSCAR_Mn2Te4_1_z025,4.53
POSCAR_Mn2Te4_1_z050,4.544
POSCAR_Mn2Te4_1_z950,4.474
POSCAR_Mn2Te4_1_z975,4.495
POSCAR_Mn2Te8_1,4.478
POSCAR_Mn2Te8_1_st025,4.528
POSCAR_Mn2Te8_1_st950,4.335
POSCAR_Mn2Te8_1_st975,4.415
POSCAR_Mn2Te8_1_x025,4.497
POSCAR_Mn2Te8_1_x050,4.512
POSCAR_Mn2Te8_1_x950,4.432
POSCAR_Mn2Te8_1_x975,4.458
POSCAR_Mn2Te8_1_y025,4.494
POSCAR_Mn2Te8_1_y050,4.508
POSCAR_Mn2Te8_1_y950,4.441
POSCAR_Mn2Te8_1_y975,4.461
POSCAR_Mn2Te8_1_z025,4.498
POSCAR_Mn2Te8_1_z050,4.516
POSCAR_Mn2Te8_1_z950,4.436
POSCAR_Mn2Te8_1_z975,4.457
POSCAR_Mn2Te8_2,4.478
POSCAR_Mn2Te8_2_st025,4.528
POSCAR_Mn2Te8_2_st050,4.57
POSCAR_Mn2Te8_2_st950,4.343
POSCAR_Mn2Te8_2_st975,4.418
POSCAR_Mn2Te8_2_x025,4.492
POSCAR_Mn2Te8_2_x050,4.505
POSCAR_Mn2Te8_2_x950,4.448
POSCAR_Mn2Te8_2_x975,4.463
POSCAR_Mn2Te8_2_y025,4.492
POSCAR_Mn2Te8_2_y050,4.506
POSCAR_Mn2Te8_2_y950,4.448
POSCAR_Mn2Te8_2_y975,4.464
POSCAR_Mn2Te8_2_z025,4.503
POSCAR_Mn2Te8_2_z050,4.525
POSCAR_Mn2Te8_2_z950,4.421
POSCAR_Mn2Te8_2_z975,4.451
POSCAR_Mn2Te8_3,4.437
POSCAR_Mn2Te8_3_st025,4.493
POSCAR_Mn2Te8_3_st050,4.539
POSCAR_Mn2Te8_3_st950,4.285
POSCAR_Mn2Te8_3_st975,4.369
POSCAR_Mn2Te8_3_x025,4.454
POSCAR_Mn2Te8_3_x050,4.47
POSCAR_Mn2Te8_3_x975,4.416
POSCAR_Mn2Te8_3_y025,4.454
POSCAR_Mn2Te8_3_z025,4.458
POSCAR_Mn2Te8_3_z950,4.386
POSCAR_Mn2Te8_3_z975,4.413
POSCAR_Mn2Tl13_1,4.523
POSCAR_Mn2Tl13_1_st025,4.572
POSCAR_Mn2Tl13_1_st050,4.612
POSCAR_Mn2Tl13_1_st975,4.464
POSCAR_Mn2Tl13_1_x025,4.544
POSCAR_Mn2Tl13_1_x950,4.479
POSCAR_Mn2Tl13_1_x975,4.502
POSCAR_Mn2Tl13_1_y025,4.54
POSCAR_Mn2Tl13_1_y050,4.553
POSCAR_Mn2Tl13_1_y950,4.489
POSCAR_Mn2Tl13_1_y975,4.507
POSCAR_Mn2Tl13_1_z025,4.541
POSCAR_Mn2Tl13_1_z050,4.556
POSCAR_Mn2Tl13_1_z950,4.488
POSCAR_Mn2Tl13_1_z975,4.506
POSCAR_Mo2N2_2,1.666
POSCAR_Mo2N2_2_st050,2.416
POSCAR_Mo2N2_2_x025,2.155
POSCAR_Mo2N2_2_x050,2.23
POSCAR_Mo2N2_2_x950,1.338
POSCAR_Mo2N2_2_y025,2.155
POSCAR_Mo2N2_2_y050,2.231
POSCAR_Mo2N2_2_y950,1.335
POSCAR_Mo2N2_2_z975,1.564
POSCAR_Mo2N2_4,1.668
POSCAR_Mo2N2_4_st025,1.876
POSCAR_Mo2N2_4_st050,2.102
POSCAR_Mo2N2_4_st975,1.429
POSCAR_Mo2N2_4_x025,1.712
POSCAR_Mo2N2_4_x050,1.764
POSCAR_Mo2N2_4_x950,1.526
POSCAR_Mo2N2_4_x975,1.581
POSCAR_Mo2N2_4_y025,1.712
POSCAR_Mo2N2_4_y050,1.764
POSCAR_Mo2N2_4_y950,1.528
POSCAR_Mo2N2_4_y975,1.582
POSCAR_Mo2N2_4_z025,1.752
POSCAR_Mo2N2_4_z050,1.832
POSCAR_Mo2N2_4_z950,1.468
POSCAR_Mo2N2_4_z975,1.573
POSCAR_Mo2O3_1,2.402
POSCAR_Mo2O3_1_st025,2.473
POSCAR_Mo2O3_1_st050,2.535
POSCAR_Mo2O3_1_st950,2.221
POSCAR_Mo2O3_1_st975,2.319
POSCAR_Mo2O3_1_x025,2.409
POSCAR_Mo2O3_1_x050,2.415
POSCAR_Mo2O3_1_x950,2.381
POSCAR_Mo2O3_1_x975,2.393
POSCAR_Mo2O3_1_y025,2.436
POSCAR_Mo2O3_1_y050,2.467
POSCAR_Mo2O3_1_y950,2.324
POSCAR_Mo2O3_1_y975,2.365
POSCAR_Mo2O3_1_z025,2.434
POSCAR_Mo2O3_1_z050,2.462
POSCAR_Mo2O3_1_z950,2.329
POSCAR_Mo2O3_1_z975,2.367
POSCAR_Mo2O4_2,1.766
POSCAR_Mo2O4_2_st025,1.806
POSCAR_Mo2O4_2_st050,1.848
POSCAR_Mo2O4_2_st950,1.683
POSCAR_Mo2O4_2_st975,1.726
POSCAR_Mo2O4_2_x025,1.778
POSCAR_Mo2O4_2_x050,1.79
POSCAR_Mo2O4_2_x950,1.736
POSCAR_Mo2O4_2_x975,1.752
POSCAR_Mo2O4_2_y025,1.779
POSCAR_Mo2O4_2_y050,1.792
POSCAR_Mo2O4_2_y950,1.738
POSCAR_Mo2O4_2_y975,1.752
POSCAR_Mo2O4_2_z025,1.779
POSCAR_Mo2O4_2_z050,1.792
POSCAR_Mo2O4_2_z950,1.739
POSCAR_Mo2O4_2_z975,1.753
POSCAR_Mo2P4_4,1.308
POSCAR_Mo2P4_4_st950,0.907
POSCAR_Mo2P4_4_st975,1.07
POSCAR_Mo2P4_4_x050,1.775
POSCAR_Mo2P4_4_x950,0.71
POSCAR_Mo2P4_4_x975,1.121
POSCAR_Mo2P4_4_y025,1.373
POSCAR_Mo2P4_4_y050,1.001
POSCAR_Mo2P4_4_y950,1.141
POSCAR_Mo2P4_4_y975,1.199
POSCAR_Mo2P4_4_z025,1.357
POSCAR_Mo2P4_4_z050,1.412
POSCAR_Mo2P4_4_z975,1.227
POSCAR_Mo2P8_1,1.26
POSCAR_Mo2P8_1_st025,1.631
POSCAR_Mo2P8_1_st050,1.865
POSCAR_Mo2P8_1_st950,0.689
POSCAR_Mo2P8_1_st975,0.954
POSCAR_Mo2P8_1_x025,1.447
POSCAR_Mo2P8_1_x050,1.612
POSCAR_Mo2P8_1_x950,0.948
POSCAR_Mo2P8_1_x975,1.101
POSCAR_Mo2P8_1_y025,1.335
POSCAR_Mo2P8_1_y975,1.197
POSCAR_Mo2P8_1_z025,1.344
POSCAR_Mo2P8_1_z975,1.198
POSCAR_Mo2Sb2_2,2.733
POSCAR_Mo2Sb2_2_st025,2.89
POSCAR_Mo2Sb2_2_st050,3.042
POSCAR_Mo2Sb2_2_st950,2.37
POSCAR_Mo2Sb2_2_st975,2.561
POSCAR_Mo2Sb2_2_x025,2.78
POSCAR_Mo2Sb2_2_x050,2.826
POSCAR_Mo2Sb2_2_x950,2.626
POSCAR_Mo2Sb2_2_x975,2.682
POSCAR_Mo2Sb2_2_y025,2.781
POSCAR_Mo2Sb2_2_y050,2.826
POSCAR_Mo2Sb2_2_y950,2.624
POSCAR_Mo2Sb2_2_y975,2.681
POSCAR_Mo2Sb2_2_z025,2.794
POSCAR_Mo2Sb2_2_z050,2.849
POSCAR_Mo2Sb2_2_z950,2.587
POSCAR_Mo2Sb2_2_z975,2.664
POSCAR_Mo2Se2_1,3.272
POSCAR_Mo2Se2_1_st025,3.344
POSCAR_Mo2Se2_1_st050,3.406
POSCAR_Mo2Se2_1_st950,3.078
POSCAR_Mo2Se2_1_st975,3.185
POSCAR_Mo2Se2_1_x025,3.292
POSCAR_Mo2Se2_1_x050,3.311
POSCAR_Mo2Se2_1_x950,3.224
POSCAR_Mo2Se2_1_y025,3.29
POSCAR_Mo2Se2_1_y050,3.306
POSCAR_Mo2Se2_1_y950,3.228
POSCAR_Mo2Se2_1_y975,3.251
POSCAR_Mo2Se2_1_z025,3.308
POSCAR_Mo2Se2_1_z050,3.34
POSCAR_Mo2Se2_1_z950,3.186
POSCAR_Mo2Se2_1_z975,3.231
POSCAR_Mo2Sn4_1,1.578
POSCAR_Mo2Sn4_1_x025,1.932
POSCAR_Mo2Sn4_1_x050,2.191
POSCAR_Mo2Sn4_1_x950,0.702
POSCAR_Mo2Sn4_1_y050,2.138
POSCAR_Mo2Sn4_1_y950,0.887
POSCAR_Mo2Sn4_1_z025,1.932
POSCAR_Mo2Sn4_1_z050,2.189
POSCAR_Mo2Sn4_1_z950,0.749
POSCAR_Mo2Sn4_1_z975,1.072
POSCAR_Mo2Sn5_1,2.447
POSCAR_Mo2Sn5_1_st025,2.827
POSCAR_Mo2Sn5_1_st050,3.121
POSCAR_Mo2Sn5_1_st975,2
POSCAR_Mo2Sn5_1_x025,2.625
POSCAR_Mo2Sn5_1_x050,2.773
POSCAR_Mo2Sn5_1_x975,2.259
POSCAR_Mo2Sn5_1_y025,2.59
POSCAR_Mo2Sn5_1_y050,2.72
POSCAR_Mo2Sn5_1_y975,2.318
POSCAR_Mo2Sn5_1_z025,2.545
POSCAR_Mo2Sn5_1_z050,2.648
POSCAR_Mo2Sn5_1_z975,2.356
POSCAR_Mo2Te2_1,3.294
POSCAR_Mo2Te2_1_st025,3.374
POSCAR_Mo2Te2_1_st050,3.443
POSCAR_Mo2Te2_1_st950,3.076
POSCAR_Mo2Te2_1_st975,3.197
POSCAR_Mo2Te2_1_x025,3.313
POSCAR_Mo2Te2_1_x950,3.244
POSCAR_Mo2Te2_1_x975,3.271
POSCAR_Mo2Te2_1_y025,3.321
POSCAR_Mo2Te2_1_y050,3.348
POSCAR_Mo2Te2_1_y950,3.233
POSCAR_Mo2Te2_1_y975,3.265
POSCAR_Mo2Te2_1_z025,3.33
POSCAR_Mo2Te2_1_z050,3.363
POSCAR_Mo2Te2_1_z950,3.207
POSCAR_Mo2Te2_1_z975,3.253
POSCAR_N2V2_1,1.237
POSCAR_N2V2_1_st025,1.448
POSCAR_N2V2_1_st050,1.66
POSCAR_N2V2_1_st975,0.842
POSCAR_N2V2_1_x025,1.299
POSCAR_N2V2_1_x050,1.354
POSCAR_N2V2_1_x950,1.026
POSCAR_N2V2_1_x975,1.151
POSCAR_N2V2_1_y025,1.318
POSCAR_N2V2_1_y050,1.396
POSCAR_N2V2_1_y950,0.997
POSCAR_N2V2_1_y975,1.135
POSCAR_N2V2_1_z025,1.32
POSCAR_N2V2_1_z050,1.395
POSCAR_N2V2_1_z950,1.045
POSCAR_N2V2_1_z975,1.146
POSCAR_N2V2_7,1.811
POSCAR_N2V2_7_st025,1.858
POSCAR_N2V2_7_st050,1.899
POSCAR_N2V2_7_st975,1.755
POSCAR_N2V2_7_x025,1.825
POSCAR_N2V2_7_x050,1.837
POSCAR_N2V2_7_x950,1.778
POSCAR_N2V2_7_x975,1.795
POSCAR_N2V2_7_y025,1.825
POSCAR_N2V2_7_y050,1.837
POSCAR_N2V2_7_y950,1.778
POSCAR_N2V2_7_y975,1.795
POSCAR_N2V2_7_z025,1.831
POSCAR_N2V2_7_z050,1.849
POSCAR_N2V2_7_z950,1.763
POSCAR_N2V2_7_z975,1.788
POSCAR_N4Nb2_4,0.652
POSCAR_N4Nb2_4_st025,0.761
POSCAR_N4Nb2_4_st050,0.801
POSCAR_N4Nb2_4_st950,0.479
POSCAR_N4Nb2_4_st975,0.616
POSCAR_N4Nb2_4_x025,0.748
POSCAR_N4Nb2_4_x050,0.77
POSCAR_N4Nb2_4_x950,0.456
POSCAR_N4Nb2_4_x975,0.627
POSCAR_N4Nb2_4_y025,0.748
POSCAR_N4Nb2_4_y050,0.77
POSCAR_N4Nb2_4_y950,0.456
POSCAR_N4Nb2_4_y975,0.627
POSCAR_N4Nb2_4_z025,0.638
POSCAR_N4Nb2_4_z050,0.48
POSCAR_N4Nb2_4_z950,0.721
POSCAR_N4Nb2_4_z975,0.729
POSCAR_Nb2Se2_2,2.148
POSCAR_Nb2Se2_2_st025,2.234
POSCAR_Nb2Se2_2_st050,2.314
POSCAR_Nb2Se2_2_st950,1.938
POSCAR_Nb2Se2_2_st975,2.051
POSCAR_Nb2Se2_2_x025,2.16
POSCAR_Nb2Se2_2_x050,2.169
POSCAR_Nb2Se2_2_x950,2.111
POSCAR_Nb2Se2_2_x975,2.132
POSCAR_Nb2Se2_2_y025,2.16
POSCAR_Nb2Se2_2_y050,2.169
